G,Date,Opponent,Result,Tm,Opp,Streak,Record,Margin
1,1999-02-05,Houston Rockets,W,99,91,W 1,1-0,8
2,1999-02-07,Utah Jazz,L,91,100,L 1,1-1,-9
3,1999-02-08,San Antonio Spurs,W,80,75,W 1,2-1,5
4,1999-02-10,Denver Nuggets,W,103,98,W 2,3-1,5
5,1999-02-11,Minnesota Timberwolves,L,75,86,L 1,3-2,-11
6,1999-02-14,Indiana Pacers,L,99,101,L 2,3-3,-2
7,1999-02-16,Charlotte Hornets,W,116,88,W 1,4-3,28
8,1999-02-17,Dallas Mavericks,W,101,88,W 2,5-3,13
9,1999-02-19,San Antonio Spurs,W,106,94,W 3,6-3,12
10,1999-02-21,Seattle SuperSonics,L,89,92,L 1,6-4,-3
11,1999-02-22,Denver Nuggets,L,113,117,L 2,6-5,-4
12,1999-02-23,Vancouver Grizzlies,L,83,93,L 3,6-6,-10
13,1999-02-25,Los Angeles Clippers,W,115,100,W 1,7-6,15
14,1999-02-26,Los Angeles Clippers,W,99,83,W 2,8-6,16
15,1999-02-28,Houston Rockets,W,106,90,W 3,9-6,16
16,1999-03-01,Phoenix Suns,W,97,91,W 4,10-6,6
17,1999-03-03,Phoenix Suns,W,101,95,W 5,11-6,6
18,1999-03-05,Seattle SuperSonics,W,103,100,W 6,12-6,3
19,1999-03-07,Utah Jazz,W,97,89,W 7,13-6,8
20,1999-03-09,Los Angeles Clippers,W,103,99,W 8,14-6,4
21,1999-03-10,Los Angeles Clippers,W,94,75,W 9,15-6,19
22,1999-03-12,Golden State Warriors,W,89,78,W 10,16-6,11
23,1999-03-14,Sacramento Kings,L,101,105,L 1,16-7,-4
24,1999-03-16,Minnesota Timberwolves,W,107,101,W 1,17-7,6
25,1999-03-18,Cleveland Cavaliers,L,93,100,L 1,17-8,-7
26,1999-03-19,Philadelphia 76ers,L,90,105,L 2,17-9,-15
27,1999-03-21,Orlando Magic,W,115,104,W 1,18-9,11
28,1999-03-22,Dallas Mavericks,W,96,93,W 2,19-9,3
29,1999-03-24,Phoenix Suns,L,101,106,L 1,19-10,-5
30,1999-03-26,Sacramento Kings,L,109,111,L 2,19-11,-2
31,1999-03-28,New York Knicks,W,99,91,W 1,20-11,8
32,1999-03-29,Vancouver Grizzlies,W,116,98,W 2,21-11,18
33,1999-04-02,Phoenix Suns,W,91,90,W 3,22-11,1
34,1999-04-03,Golden State Warriors,L,76,81,L 1,22-12,-5
35,1999-04-05,Denver Nuggets,W,117,104,W 1,23-12,13
36,1999-04-06,Utah Jazz,L,93,106,L 1,23-13,-13
37,1999-04-07,Sacramento Kings,W,104,89,W 1,24-13,15
38,1999-04-09,Minnesota Timberwolves,W,96,89,W 2,25-13,7
39,1999-04-11,Seattle SuperSonics,L,109,113,L 1,25-14,-4
40,1999-04-13,Portland Trail Blazers,L,86,113,L 2,25-15,-27
41,1999-04-17,Utah Jazz,L,93,109,L 3,25-16,-16
42,1999-04-19,Vancouver Grizzlies,W,117,102,W 1,26-16,15
43,1999-04-20,Golden State Warriors,W,106,102,W 2,27-16,4
44,1999-04-21,Portland Trail Blazers,L,82,88,L 1,27-17,-6
45,1999-04-24,San Antonio Spurs,L,81,108,L 2,27-18,-27
46,1999-04-26,Houston Rockets,L,80,102,L 3,27-19,-22
47,1999-04-29,Portland Trail Blazers,W,108,89,W 1,28-19,19
48,1999-05-02,Seattle SuperSonics,W,91,84,W 2,29-19,7
49,1999-05-03,Dallas Mavericks,W,115,102,W 3,30-19,13
50,1999-05-05,Portland Trail Blazers,W,119,91,W 4,31-19,28
