G,Date,Opponent,Result,Tm,Opp,Streak,Record,Margin
1,1988-11-04,Utah Jazz,W,104,97,W 1,1-0,7
2,1988-11-05,Denver Nuggets,W,142,141,W 2,2-0,1
3,1988-11-08,Sacramento Kings,W,97,75,W 3,3-0,22
4,1988-11-09,Golden State Warriors,L,108,113,L 1,3-1,-5
5,1988-11-11,Los Angeles Lakers,L,103,114,L 2,3-2,-11
6,1988-11-12,Denver Nuggets,L,129,141,L 3,3-3,-12
7,1988-11-17,Los Angeles Lakers,W,101,98,W 1,4-3,3
8,1988-11-19,Dallas Mavericks,L,106,112,L 1,4-4,-6
9,1988-11-22,Portland Trail Blazers,L,104,125,L 2,4-5,-21
10,1988-11-23,Golden State Warriors,W,93,85,W 1,5-5,8
11,1988-11-25,Phoenix Suns,L,105,110,L 1,5-6,-5
12,1988-11-29,Utah Jazz,W,109,102,W 1,6-6,7
13,1988-11-30,Los Angeles Lakers,L,106,110,L 1,6-7,-4
14,1988-12-02,Los Angeles Clippers,W,154,104,W 1,7-7,50
15,1988-12-03,Golden State Warriors,W,136,106,W 2,8-7,30
16,1988-12-06,San Antonio Spurs,W,112,107,W 3,9-7,5
17,1988-12-07,Dallas Mavericks,L,98,102,L 1,9-8,-4
18,1988-12-10,Houston Rockets,L,91,110,L 2,9-9,-19
19,1988-12-13,Phoenix Suns,W,126,116,W 1,10-9,10
20,1988-12-15,San Antonio Spurs,W,122,107,W 2,11-9,15
21,1988-12-17,Sacramento Kings,W,141,111,W 3,12-9,30
22,1988-12-20,Atlanta Hawks,L,118,121,L 1,12-10,-3
23,1988-12-21,Miami Heat,W,109,101,W 1,13-10,8
24,1988-12-23,Cleveland Cavaliers,L,107,119,L 1,13-11,-12
25,1988-12-27,Los Angeles Clippers,L,100,104,L 2,13-12,-4
26,1988-12-29,Miami Heat,W,129,99,W 1,14-12,30
27,1989-01-03,Los Angeles Lakers,W,116,106,W 2,15-12,10
28,1989-01-05,Sacramento Kings,W,120,106,W 3,16-12,14
29,1989-01-07,Portland Trail Blazers,W,129,123,W 4,17-12,6
30,1989-01-09,Cleveland Cavaliers,W,105,103,W 5,18-12,2
31,1989-01-10,Portland Trail Blazers,L,109,125,L 1,18-13,-16
32,1989-01-12,Dallas Mavericks,W,130,95,W 1,19-13,35
33,1989-01-14,Sacramento Kings,W,102,93,W 2,20-13,9
34,1989-01-16,Golden State Warriors,L,117,146,L 1,20-14,-29
35,1989-01-17,Los Angeles Clippers,W,130,107,W 1,21-14,23
36,1989-01-19,Houston Rockets,W,124,108,W 2,22-14,16
37,1989-01-21,New York Knicks,W,121,119,W 3,23-14,2
38,1989-01-24,Portland Trail Blazers,W,103,100,W 4,24-14,3
39,1989-01-27,Atlanta Hawks,W,119,112,W 5,25-14,7
40,1989-01-29,Milwaukee Bucks,W,112,106,W 6,26-14,6
41,1989-01-31,New Jersey Nets,L,112,118,L 1,26-15,-6
42,1989-02-02,Miami Heat,W,100,93,W 1,27-15,7
43,1989-02-03,Charlotte Hornets,L,106,108,L 1,27-16,-2
44,1989-02-05,Boston Celtics,W,89,87,W 1,28-16,2
45,1989-02-07,New Jersey Nets,L,99,109,L 1,28-17,-10
46,1989-02-08,Philadelphia 76ers,L,102,109,L 2,28-18,-7
47,1989-02-14,San Antonio Spurs,W,129,113,W 1,29-18,16
48,1989-02-15,Phoenix Suns,L,112,135,L 1,29-19,-23
49,1989-02-17,Washington Bullets,W,126,112,W 1,30-19,14
50,1989-02-18,Portland Trail Blazers,W,116,115,W 2,31-19,1
51,1989-02-21,Boston Celtics,W,96,91,W 3,32-19,5
52,1989-02-25,Sacramento Kings,L,94,97,L 1,32-20,-3
53,1989-02-27,Sacramento Kings,W,116,107,W 1,33-20,9
