G,Date,Opponent,Result,Tm,Opp,Streak,Record,Margin
1,2018-10-17,Toronto Raptors,L,104,116,L 1,0-1,-12
2,2018-10-19,Minnesota Timberwolves,L,123,131,L 2,0-2,-8
3,2018-10-21,Atlanta Hawks,L,111,133,L 3,0-3,-22
4,2018-10-24,Brooklyn Nets,L,86,102,L 4,0-4,-16
5,2018-10-25,Detroit Pistons,L,103,110,L 5,0-5,-7
6,2018-10-27,Indiana Pacers,L,107,119,L 6,0-6,-12
7,2018-10-30,Atlanta Hawks,W,136,114,W 1,1-6,22
8,2018-11-01,Denver Nuggets,L,91,110,L 1,1-7,-19
9,2018-11-03,Charlotte Hornets,L,94,126,L 2,1-8,-32
10,2018-11-05,Orlando Magic,L,100,102,L 3,1-9,-2
11,2018-11-07,Oklahoma City Thunder,L,86,95,L 4,1-10,-9
12,2018-11-10,Chicago Bulls,L,98,99,L 5,1-11,-1
13,2018-11-13,Charlotte Hornets,W,113,89,W 1,2-11,24
14,2018-11-14,Washington Wizards,L,95,119,L 1,2-12,-24
15,2018-11-19,Detroit Pistons,L,102,113,L 2,2-13,-11
16,2018-11-21,Los Angeles Lakers,L,105,109,L 3,2-14,-4
17,2018-11-23,Philadelphia 76ers,W,121,112,W 1,3-14,9
18,2018-11-24,Houston Rockets,W,117,108,W 2,4-14,9
19,2018-11-26,Minnesota Timberwolves,L,95,102,L 1,4-15,-7
20,2018-11-28,Oklahoma City Thunder,L,83,100,L 2,4-16,-17
21,2018-11-30,Boston Celtics,L,95,128,L 3,4-17,-33
22,2018-12-01,Toronto Raptors,L,95,106,L 4,4-18,-11
23,2018-12-03,Brooklyn Nets,W,99,97,W 1,5-18,2
24,2018-12-05,Golden State Warriors,L,105,129,L 1,5-19,-24
25,2018-12-07,Sacramento Kings,L,110,129,L 2,5-20,-19
26,2018-12-08,Washington Wizards,W,116,101,W 1,6-20,15
27,2018-12-10,Milwaukee Bucks,L,92,108,L 1,6-21,-16
28,2018-12-12,New York Knicks,W,113,106,W 1,7-21,7
29,2018-12-14,Milwaukee Bucks,L,102,114,L 1,7-22,-12
30,2018-12-16,Philadelphia 76ers,L,105,128,L 2,7-23,-23
31,2018-12-18,Indiana Pacers,W,92,91,W 1,8-23,1
32,2018-12-19,Charlotte Hornets,L,99,110,L 1,8-24,-11
