G,Date,Opponent,Result,Tm,Opp,Streak,Record,Margin
1,1978-10-13,Phoenix Suns,L,114,128,L 1,0-1,-14
2,1978-10-14,Golden State Warriors,L,89,117,L 2,0-2,-28
3,1978-10-15,Denver Nuggets,L,94,98,L 3,0-3,-4
4,1978-10-17,Chicago Bulls,W,99,94,W 1,1-3,5
5,1978-10-18,San Antonio Spurs,L,125,127,L 1,1-4,-2
6,1978-10-20,Chicago Bulls,W,110,94,W 1,2-4,16
7,1978-10-21,Indiana Pacers,L,119,125,L 1,2-5,-6
8,1978-10-24,Los Angeles Lakers,W,124,123,W 1,3-5,1
9,1978-10-25,Milwaukee Bucks,W,125,116,W 2,4-5,9
10,1978-10-27,Los Angeles Lakers,L,101,113,L 1,4-6,-12
11,1978-10-29,Seattle SuperSonics,W,103,100,W 1,5-6,3
12,1978-11-02,New York Knicks,L,122,127,L 1,5-7,-5
13,1978-11-03,Portland Trail Blazers,L,98,119,L 2,5-8,-21
14,1978-11-04,Cleveland Cavaliers,L,106,112,L 3,5-9,-6
15,1978-11-07,New Orleans Jazz,W,121,115,W 1,6-9,6
16,1978-11-08,San Antonio Spurs,L,125,163,L 1,6-10,-38
17,1978-11-09,Atlanta Hawks,L,101,125,L 2,6-11,-24
18,1978-11-11,Houston Rockets,L,123,136,L 3,6-12,-13
19,1978-11-14,Indiana Pacers,W,109,106,W 1,7-12,3
20,1978-11-16,Golden State Warriors,W,112,109,W 2,8-12,3
21,1978-11-18,New Orleans Jazz,W,114,111,W 3,9-12,3
22,1978-11-21,Atlanta Hawks,L,107,113,L 1,9-13,-6
23,1978-11-24,Philadelphia 76ers,L,120,134,L 2,9-14,-14
24,1978-11-25,Kansas City Kings,W,87,86,W 1,10-14,1
25,1978-11-26,Boston Celtics,W,105,103,W 2,11-14,2
26,1978-11-30,Houston Rockets,L,104,113,L 1,11-15,-9
27,1978-12-02,Detroit Pistons,L,113,120,L 2,11-16,-7
28,1978-12-06,Boston Celtics,L,111,117,L 3,11-17,-6
29,1978-12-09,New Jersey Nets,L,120,125,L 4,11-18,-5
30,1978-12-10,Milwaukee Bucks,W,107,106,W 1,12-18,1
31,1978-12-12,New York Knicks,W,105,103,W 2,13-18,2
