G,Date,Opponent,Result,Tm,Opp,Streak,Record,Margin
1,2012-10-31,Philadelphia 76ers,L,75,84,L 1,0-1,-9
2,2012-11-02,Orlando Magic,L,89,102,L 2,0-2,-13
3,2012-11-03,Miami Heat,L,116,119,L 3,0-3,-3
4,2012-11-06,Detroit Pistons,W,109,97,W 1,1-3,12
5,2012-11-07,Houston Rockets,W,93,87,W 2,2-3,6
6,2012-11-09,Utah Jazz,W,104,84,W 3,3-3,20
7,2012-11-10,Golden State Warriors,W,107,101,W 4,4-3,6
8,2012-11-12,Phoenix Suns,L,100,110,L 1,4-4,-10
9,2012-11-15,Miami Heat,L,93,98,L 2,4-5,-5
10,2012-11-17,San Antonio Spurs,L,100,126,L 3,4-6,-26
11,2012-11-19,Memphis Grizzlies,W,97,92,W 1,5-6,5
12,2012-11-21,Minnesota Timberwolves,W,101,94,W 2,6-6,7
13,2012-11-23,Golden State Warriors,W,102,91,W 3,7-6,11
14,2012-11-25,New Orleans Hornets,W,102,84,W 4,8-6,18
15,2012-11-26,Utah Jazz,L,103,105,L 1,8-7,-2
16,2012-11-29,Golden State Warriors,L,105,106,L 2,8-8,-1
17,2012-11-30,Los Angeles Lakers,L,103,122,L 3,8-9,-19
18,2012-12-03,Toronto Raptors,W,113,110,W 1,9-9,3
19,2012-12-05,Atlanta Hawks,L,104,108,L 1,9-10,-4
20,2012-12-07,Indiana Pacers,W,92,89,W 1,10-10,3
21,2012-12-09,New York Knicks,L,106,112,L 1,10-11,-6
22,2012-12-11,Detroit Pistons,W,101,94,W 1,11-11,7
23,2012-12-12,Minnesota Timberwolves,L,105,108,L 1,11-12,-3
24,2012-12-14,Memphis Grizzlies,W,99,94,W 1,12-12,5
25,2012-12-16,Sacramento Kings,W,122,97,W 2,13-12,25
26,2012-12-18,San Antonio Spurs,W,112,106,W 3,14-12,6
27,2012-12-20,Portland Trail Blazers,L,93,101,L 1,14-13,-8
28,2012-12-22,Charlotte Bobcats,W,110,88,W 1,15-13,22
29,2012-12-25,Los Angeles Clippers,L,100,112,L 1,15-14,-12
30,2012-12-26,Los Angeles Lakers,W,126,114,W 1,16-14,12
