G,Date,Opponent,Result,Tm,Opp,Streak,Record,Margin
1,1999-11-02,Golden State Warriors,W,108,96,W 1,1-0,12
2,1999-11-04,Seattle SuperSonics,L,96,106,L 1,1-1,-10
3,1999-11-06,Golden State Warriors,W,120,97,W 1,2-1,23
4,1999-11-07,Los Angeles Lakers,L,97,105,L 1,2-2,-8
5,1999-11-09,Los Angeles Lakers,L,101,123,L 2,2-3,-22
6,1999-11-11,Miami Heat,L,105,128,L 3,2-4,-23
7,1999-11-13,Orlando Magic,W,125,117,W 1,3-4,8
8,1999-11-16,Houston Rockets,W,114,95,W 2,4-4,19
9,1999-11-17,Charlotte Hornets,L,99,104,L 1,4-5,-5
10,1999-11-19,Sacramento Kings,L,94,103,L 2,4-6,-9
11,1999-11-20,San Antonio Spurs,L,90,106,L 3,4-7,-16
12,1999-11-23,Houston Rockets,L,99,119,L 4,4-8,-20
13,1999-11-24,Orlando Magic,L,100,112,L 5,4-9,-12
14,1999-11-27,Chicago Bulls,W,95,83,W 1,5-9,12
15,1999-11-29,New York Knicks,L,82,107,L 1,5-10,-25
16,1999-11-30,Cleveland Cavaliers,L,99,106,L 2,5-11,-7
17,1999-12-02,Chicago Bulls,W,101,95,W 1,6-11,6
18,1999-12-04,Minnesota Timberwolves,W,103,84,W 2,7-11,19
19,1999-12-05,Milwaukee Bucks,L,97,103,L 1,7-12,-6
20,1999-12-07,Vancouver Grizzlies,L,95,104,L 2,7-13,-9
21,1999-12-08,Utah Jazz,L,79,85,L 3,7-14,-6
22,1999-12-11,Phoenix Suns,W,120,115,W 1,8-14,5
23,1999-12-14,San Antonio Spurs,L,93,111,L 1,8-15,-18
24,1999-12-16,New York Knicks,L,93,100,L 2,8-16,-7
25,1999-12-18,Minnesota Timberwolves,L,104,108,L 3,8-17,-4
26,1999-12-20,Miami Heat,L,89,92,L 4,8-18,-3
27,1999-12-23,Phoenix Suns,W,111,110,W 1,9-18,1
28,1999-12-26,Sacramento Kings,L,111,118,L 1,9-19,-7
29,1999-12-27,Los Angeles Lakers,L,106,108,L 2,9-20,-2
30,1999-12-30,Toronto Raptors,L,104,109,L 3,9-21,-5
31,2000-01-04,Denver Nuggets,L,96,98,L 4,9-22,-2
32,2000-01-06,Utah Jazz,L,92,105,L 5,9-23,-13
33,2000-01-08,Atlanta Hawks,W,95,85,W 1,10-23,10
34,2000-01-10,Portland Trail Blazers,L,94,107,L 1,10-24,-13
35,2000-01-11,Golden State Warriors,W,109,102,W 1,11-24,7
36,2000-01-15,Portland Trail Blazers,W,113,105,W 2,12-24,8
37,2000-01-17,Houston Rockets,L,111,121,L 1,12-25,-10
38,2000-01-19,Washington Wizards,W,104,86,W 1,13-25,18
39,2000-01-22,New Jersey Nets,L,95,98,L 1,13-26,-3
40,2000-01-23,Detroit Pistons,W,99,91,W 1,14-26,8
41,2000-01-25,Golden State Warriors,W,117,103,W 2,15-26,14
42,2000-01-27,Los Angeles Clippers,W,99,90,W 3,16-26,9
43,2000-01-29,Denver Nuggets,W,107,96,W 4,17-26,11
44,2000-02-01,Philadelphia 76ers,L,100,101,L 1,17-27,-1
45,2000-02-03,Charlotte Hornets,W,106,96,W 1,18-27,10
46,2000-02-05,Los Angeles Clippers,W,119,106,W 2,19-27,13
47,2000-02-06,Vancouver Grizzlies,W,103,99,W 3,20-27,4
48,2000-02-09,Seattle SuperSonics,L,106,117,L 1,20-28,-11
49,2000-02-15,Milwaukee Bucks,L,99,112,L 2,20-29,-13
50,2000-02-17,Detroit Pistons,W,106,97,W 1,21-29,9
51,2000-02-20,Toronto Raptors,W,100,96,W 2,22-29,4
52,2000-02-21,Indiana Pacers,L,93,94,L 1,22-30,-1
53,2000-02-24,Utah Jazz,L,85,92,L 2,22-31,-7
54,2000-02-26,Denver Nuggets,W,98,96,W 1,23-31,2
55,2000-02-28,Boston Celtics,W,108,100,W 2,24-31,8
56,2000-02-29,Philadelphia 76ers,L,87,106,L 1,24-32,-19
57,2000-03-02,New Jersey Nets,L,102,103,L 2,24-33,-1
58,2000-03-04,Phoenix Suns,L,96,110,L 3,24-34,-14
59,2000-03-06,Sacramento Kings,L,109,130,L 4,24-35,-21
60,2000-03-07,Seattle SuperSonics,L,86,101,L 5,24-36,-15
61,2000-03-09,Minnesota Timberwolves,L,79,100,L 6,24-37,-21
62,2000-03-11,Phoenix Suns,W,104,99,W 1,25-37,5
63,2000-03-14,Indiana Pacers,W,111,90,W 2,26-37,21
64,2000-03-16,San Antonio Spurs,W,110,88,W 3,27-37,22
65,2000-03-18,Boston Celtics,L,99,104,L 1,27-38,-5
66,2000-03-19,Atlanta Hawks,W,89,85,W 1,28-38,4
67,2000-03-21,San Antonio Spurs,W,97,96,W 2,29-38,1
68,2000-03-23,Cleveland Cavaliers,L,98,104,L 1,29-39,-6
69,2000-03-25,Washington Wizards,L,86,93,L 2,29-40,-7
70,2000-03-27,Utah Jazz,W,113,105,W 1,30-40,8
71,2000-03-28,Los Angeles Clippers,W,112,102,W 2,31-40,10
72,2000-03-30,Portland Trail Blazers,L,85,96,L 1,31-41,-11
73,2000-04-02,Vancouver Grizzlies,W,100,86,W 1,32-41,14
74,2000-04-04,Sacramento Kings,W,105,102,W 2,33-41,3
75,2000-04-06,Denver Nuggets,W,116,115,W 3,34-41,1
76,2000-04-08,Los Angeles Clippers,W,98,96,W 4,35-41,2
77,2000-04-11,Portland Trail Blazers,W,92,81,W 5,36-41,11
78,2000-04-13,Houston Rockets,L,102,111,L 1,36-42,-9
79,2000-04-14,Seattle SuperSonics,W,117,103,W 1,37-42,14
80,2000-04-16,Vancouver Grizzlies,W,114,106,W 2,38-42,8
81,2000-04-18,Los Angeles Lakers,W,112,102,W 3,39-42,10
82,2000-04-19,Minnesota Timberwolves,W,113,107,W 4,40-42,6
