G,Date,Opponent,Result,Tm,Opp,Streak,Record,Margin
1,1999-02-05,Los Angeles Lakers,L,91,99,L 1,0-1,-8
2,1999-02-06,Golden State Warriors,W,86,84,W 1,1-1,2
3,1999-02-08,Denver Nuggets,W,99,80,W 2,2-1,19
4,1999-02-10,Sacramento Kings,W,92,82,W 3,3-1,10
5,1999-02-11,Dallas Mavericks,W,105,95,W 4,4-1,10
6,1999-02-16,Phoenix Suns,W,109,92,W 5,5-1,17
7,1999-02-17,Minnesota Timberwolves,L,102,116,L 1,5-2,-14
8,1999-02-18,New Jersey Nets,W,93,92,W 1,6-2,1
9,1999-02-20,Miami Heat,L,71,81,L 1,6-3,-10
10,1999-02-21,Orlando Magic,L,83,109,L 2,6-4,-26
11,1999-02-23,Seattle SuperSonics,W,98,86,W 1,7-4,12
12,1999-02-25,Atlanta Hawks,L,87,93,L 1,7-5,-6
13,1999-02-27,Vancouver Grizzlies,W,86,74,W 1,8-5,12
14,1999-02-28,Los Angeles Lakers,L,90,106,L 1,8-6,-16
15,1999-03-02,San Antonio Spurs,L,82,99,L 2,8-7,-17
16,1999-03-04,Los Angeles Clippers,W,96,77,W 1,9-7,19
17,1999-03-06,Vancouver Grizzlies,W,107,92,W 2,10-7,15
18,1999-03-07,Portland Trail Blazers,L,71,111,L 1,10-8,-40
19,1999-03-09,Denver Nuggets,W,84,75,W 1,11-8,9
20,1999-03-11,Vancouver Grizzlies,W,102,91,W 2,12-8,11
21,1999-03-13,Cleveland Cavaliers,W,100,89,W 3,13-8,11
22,1999-03-14,Phoenix Suns,L,90,104,L 1,13-9,-14
23,1999-03-16,Portland Trail Blazers,W,101,93,W 1,14-9,8
24,1999-03-17,Denver Nuggets,W,114,109,W 2,15-9,5
25,1999-03-20,Phoenix Suns,W,103,93,W 3,16-9,10
26,1999-03-22,Sacramento Kings,W,110,100,W 4,17-9,10
27,1999-03-24,Dallas Mavericks,W,88,78,W 5,18-9,10
28,1999-03-25,Toronto Raptors,W,113,104,W 6,19-9,9
29,1999-03-27,Golden State Warriors,W,87,86,W 7,20-9,1
30,1999-03-28,Sacramento Kings,W,107,93,W 8,21-9,14
31,1999-03-30,Los Angeles Clippers,W,104,95,W 9,22-9,9
32,1999-04-01,Utah Jazz,L,87,88,L 1,22-10,-1
33,1999-04-04,Seattle SuperSonics,L,84,101,L 2,22-11,-17
34,1999-04-06,Golden State Warriors,W,111,74,W 1,23-11,37
35,1999-04-08,San Antonio Spurs,L,83,92,L 1,23-12,-9
36,1999-04-11,Utah Jazz,L,76,85,L 2,23-13,-9
37,1999-04-12,Minnesota Timberwolves,W,95,90,W 1,24-13,5
38,1999-04-14,Vancouver Grizzlies,W,102,85,W 2,25-13,17
39,1999-04-15,Portland Trail Blazers,W,86,76,W 3,26-13,10
40,1999-04-18,San Antonio Spurs,L,83,86,L 1,26-14,-3
41,1999-04-19,Seattle SuperSonics,W,120,113,W 1,27-14,7
42,1999-04-21,Dallas Mavericks,L,95,109,L 1,27-15,-14
43,1999-04-23,Los Angeles Clippers,L,101,106,L 2,27-16,-5
44,1999-04-25,Phoenix Suns,L,71,95,L 3,27-17,-24
45,1999-04-26,Los Angeles Lakers,W,102,80,W 1,28-17,22
46,1999-04-29,Dallas Mavericks,L,81,91,L 1,28-18,-10
47,1999-04-30,Utah Jazz,L,78,91,L 2,28-19,-13
48,1999-05-02,Los Angeles Clippers,W,110,84,W 1,29-19,26
49,1999-05-04,Minnesota Timberwolves,W,100,83,W 2,30-19,17
50,1999-05-05,Denver Nuggets,W,95,88,W 3,31-19,7
