G,Date,Opponent,Result,Tm,Opp,Streak,Record,Margin
1,1985-10-25,Denver Nuggets,L,105,119,L 1,0-1,-14
2,1985-10-27,Portland Trail Blazers,L,99,116,L 2,0-2,-17
3,1985-10-29,Chicago Bulls,L,105,111,L 3,0-3,-6
4,1985-10-31,New York Knicks,W,111,104,W 1,1-3,7
5,1985-11-02,Los Angeles Lakers,L,116,120,L 1,1-4,-4
6,1985-11-05,Utah Jazz,L,99,118,L 2,1-5,-19
7,1985-11-06,Seattle SuperSonics,W,105,101,W 1,2-5,4
8,1985-11-08,Atlanta Hawks,W,130,119,W 2,3-5,11
9,1985-11-10,Sacramento Kings,W,117,111,W 3,4-5,6
10,1985-11-12,Los Angeles Clippers,W,127,115,W 4,5-5,12
11,1985-11-14,Sacramento Kings,L,103,112,L 1,5-6,-9
12,1985-11-16,Phoenix Suns,W,118,105,W 1,6-6,13
13,1985-11-19,Cleveland Cavaliers,W,110,104,W 2,7-6,6
14,1985-11-20,Philadelphia 76ers,L,113,117,L 1,7-7,-4
15,1985-11-22,Detroit Pistons,L,96,115,L 2,7-8,-19
16,1985-11-23,Chicago Bulls,L,108,135,L 3,7-9,-27
17,1985-11-26,Houston Rockets,L,108,130,L 4,7-10,-22
18,1985-11-27,Denver Nuggets,W,104,102,W 1,8-10,2
19,1985-11-30,Utah Jazz,L,88,89,L 1,8-11,-1
20,1985-12-02,Utah Jazz,L,100,103,L 2,8-12,-3
21,1985-12-03,Dallas Mavericks,L,100,107,L 3,8-13,-7
22,1985-12-05,Los Angeles Clippers,W,121,104,W 1,9-13,17
23,1985-12-07,Dallas Mavericks,L,110,120,L 1,9-14,-10
24,1985-12-08,San Antonio Spurs,L,114,121,L 2,9-15,-7
25,1985-12-10,Portland Trail Blazers,L,92,94,L 3,9-16,-2
26,1985-12-11,Phoenix Suns,L,113,123,L 4,9-17,-10
27,1985-12-13,Portland Trail Blazers,L,124,127,L 5,9-18,-3
28,1985-12-15,Seattle SuperSonics,W,112,105,W 1,10-18,7
29,1985-12-17,Denver Nuggets,L,114,122,L 1,10-19,-8
30,1985-12-18,Los Angeles Clippers,L,99,103,L 2,10-20,-4
31,1985-12-21,Phoenix Suns,L,98,115,L 3,10-21,-17
32,1985-12-26,Sacramento Kings,W,131,121,W 1,11-21,10
33,1985-12-27,Seattle SuperSonics,L,102,114,L 1,11-22,-12
34,1985-12-29,Los Angeles Lakers,W,130,122,W 1,12-22,8
35,1986-01-02,Houston Rockets,L,115,120,L 1,12-23,-5
36,1986-01-04,San Antonio Spurs,L,116,122,L 2,12-24,-6
37,1986-01-05,Portland Trail Blazers,L,120,136,L 3,12-25,-16
38,1986-01-07,Houston Rockets,L,115,124,L 4,12-26,-9
39,1986-01-10,San Antonio Spurs,L,97,124,L 5,12-27,-27
40,1986-01-11,Dallas Mavericks,L,123,127,L 6,12-28,-4
41,1986-01-13,Indiana Pacers,W,119,108,W 1,13-28,11
42,1986-01-15,Utah Jazz,W,150,104,W 2,14-28,46
43,1986-01-17,Sacramento Kings,L,111,125,L 1,14-29,-14
44,1986-01-19,Milwaukee Bucks,L,109,122,L 2,14-30,-13
