G,Date,Opponent,Result,Tm,Opp,Streak,Record,Margin
1,2013-10-30,Sacramento Kings,L,88,90,L 1,0-1,-2
2,2013-11-01,Portland Trail Blazers,L,98,113,L 2,0-2,-15
3,2013-11-05,San Antonio Spurs,L,94,102,L 3,0-3,-8
4,2013-11-07,Atlanta Hawks,W,109,107,W 1,1-3,2
5,2013-11-08,Phoenix Suns,L,103,114,L 1,1-4,-11
6,2013-11-11,Utah Jazz,W,100,81,W 1,2-4,19
7,2013-11-13,Los Angeles Lakers,W,111,99,W 2,3-4,12
8,2013-11-15,Minnesota Timberwolves,W,117,113,W 3,4-4,4
9,2013-11-16,Houston Rockets,L,111,122,L 1,4-5,-11
10,2013-11-18,Oklahoma City Thunder,L,113,115,L 2,4-6,-2
11,2013-11-21,Chicago Bulls,W,97,87,W 1,5-6,10
12,2013-11-23,Dallas Mavericks,W,102,100,W 2,6-6,2
13,2013-11-25,Dallas Mavericks,W,110,96,W 3,7-6,14
14,2013-11-27,Minnesota Timberwolves,W,117,110,W 4,8-6,7
15,2013-11-29,New York Knicks,W,97,95,W 5,9-6,2
16,2013-12-01,Toronto Raptors,W,112,98,W 6,10-6,14
17,2013-12-03,Brooklyn Nets,W,111,87,W 7,11-6,24
18,2013-12-04,Cleveland Cavaliers,L,88,98,L 1,11-7,-10
19,2013-12-06,Boston Celtics,L,98,106,L 2,11-8,-8
20,2013-12-07,Philadelphia 76ers,W,103,92,W 1,12-8,11
21,2013-12-09,Washington Wizards,W,75,74,W 2,13-8,1
22,2013-12-13,Utah Jazz,L,93,103,L 1,13-9,-10
23,2013-12-15,New Orleans Pelicans,W,102,93,W 1,14-9,9
24,2013-12-17,Oklahoma City Thunder,L,93,105,L 1,14-10,-12
25,2013-12-20,Phoenix Suns,L,99,103,L 2,14-11,-4
26,2013-12-21,Los Angeles Clippers,L,91,112,L 3,14-12,-21
27,2013-12-23,Golden State Warriors,L,81,89,L 4,14-13,-8
28,2013-12-27,New Orleans Pelicans,L,89,105,L 5,14-14,-16
29,2013-12-28,Memphis Grizzlies,L,99,120,L 6,14-15,-21
30,2013-12-30,Miami Heat,L,94,97,L 7,14-16,-3
31,2014-01-01,Philadelphia 76ers,L,102,114,L 8,14-17,-12
32,2014-01-03,Memphis Grizzlies,W,111,108,W 1,15-17,3
33,2014-01-05,Los Angeles Lakers,W,137,115,W 2,16-17,22
34,2014-01-07,Boston Celtics,W,129,98,W 3,17-17,31
35,2014-01-09,Oklahoma City Thunder,W,101,88,W 4,18-17,13
36,2014-01-11,Orlando Magic,W,120,94,W 5,19-17,26
37,2014-01-13,Utah Jazz,L,103,118,L 1,19-18,-15
38,2014-01-15,Golden State Warriors,W,123,116,W 1,20-18,7
39,2014-01-17,Cleveland Cavaliers,L,109,117,L 1,20-19,-8
40,2014-01-19,Phoenix Suns,L,103,117,L 2,20-20,-14
41,2014-01-23,Portland Trail Blazers,L,105,110,L 3,20-21,-5
42,2014-01-25,Indiana Pacers,W,109,96,W 1,21-21,13
43,2014-01-26,Sacramento Kings,W,125,117,W 2,22-21,8
44,2014-01-29,Charlotte Bobcats,L,98,101,L 1,22-22,-3
45,2014-01-31,Toronto Raptors,L,90,100,L 2,22-23,-10
46,2014-02-03,Los Angeles Clippers,W,116,115,W 1,23-23,1
47,2014-02-05,Milwaukee Bucks,W,110,100,W 2,24-23,10
48,2014-02-07,New York Knicks,L,90,117,L 1,24-24,-27
49,2014-02-08,Detroit Pistons,L,109,126,L 2,24-25,-17
50,2014-02-10,Indiana Pacers,L,80,119,L 3,24-26,-39
51,2014-02-12,Minnesota Timberwolves,L,90,117,L 4,24-27,-27
52,2014-02-18,Phoenix Suns,L,107,112,L 5,24-28,-5
53,2014-02-20,Milwaukee Bucks,W,101,90,W 1,25-28,11
54,2014-02-21,Chicago Bulls,L,89,117,L 1,25-29,-28
55,2014-02-23,Sacramento Kings,L,95,109,L 2,25-30,-14
56,2014-02-25,Portland Trail Blazers,L,95,100,L 3,25-31,-5
57,2014-02-27,Brooklyn Nets,L,89,112,L 4,25-32,-23
58,2014-03-01,Portland Trail Blazers,L,96,102,L 5,25-33,-6
59,2014-03-03,Minnesota Timberwolves,L,128,132,L 6,25-34,-4
60,2014-03-05,Dallas Mavericks,W,115,110,W 1,26-34,5
61,2014-03-07,Los Angeles Lakers,W,134,126,W 2,27-34,8
62,2014-03-09,New Orleans Pelicans,L,107,111,L 1,27-35,-4
