G,Date,Opponent,Result,Tm,Opp,Streak,Record,Margin
1,2017-10-18,Houston Rockets,L,100,105,L 1,0-1,-5
2,2017-10-20,Dallas Mavericks,W,93,88,W 1,1-1,5
3,2017-10-21,Denver Nuggets,L,79,96,L 1,1-2,-17
4,2017-10-23,Phoenix Suns,L,115,117,L 2,1-3,-2
5,2017-10-26,New Orleans Pelicans,L,106,114,L 3,1-4,-8
6,2017-10-29,Washington Wizards,L,83,110,L 4,1-5,-27
7,2017-10-31,Indiana Pacers,L,83,101,L 5,1-6,-18
8,2017-11-01,Boston Celtics,L,86,113,L 6,1-7,-27
9,2017-11-04,Detroit Pistons,L,99,108,L 7,1-8,-9
10,2017-11-07,Oklahoma City Thunder,W,94,86,W 1,2-8,8
11,2017-11-09,Philadelphia 76ers,W,109,108,W 2,3-8,1
12,2017-11-11,New York Knicks,L,91,118,L 1,3-9,-27
13,2017-11-13,Washington Wizards,L,92,110,L 2,3-10,-18
14,2017-11-15,Atlanta Hawks,L,80,126,L 3,3-11,-46
15,2017-11-17,Portland Trail Blazers,W,86,82,W 1,4-11,4
16,2017-11-18,Portland Trail Blazers,L,90,102,L 1,4-12,-12
17,2017-11-20,Denver Nuggets,L,98,114,L 2,4-13,-16
18,2017-11-22,Los Angeles Lakers,W,113,102,W 1,5-13,11
19,2017-11-25,Los Angeles Clippers,L,95,97,L 1,5-14,-2
20,2017-11-27,Golden State Warriors,W,110,106,W 1,6-14,4
21,2017-11-28,Milwaukee Bucks,L,87,112,L 1,6-15,-25
22,2017-12-01,Chicago Bulls,W,107,106,W 1,7-15,1
23,2017-12-02,Milwaukee Bucks,L,104,109,L 1,7-16,-5
24,2017-12-06,Cleveland Cavaliers,L,95,101,L 2,7-17,-6
25,2017-12-08,New Orleans Pelicans,W,116,109,W 1,8-17,7
26,2017-12-10,Toronto Raptors,L,87,102,L 1,8-18,-15
27,2017-12-12,Phoenix Suns,W,99,92,W 1,9-18,7
28,2017-12-14,Minnesota Timberwolves,L,96,119,L 1,9-19,-23
29,2017-12-17,Toronto Raptors,L,93,108,L 2,9-20,-15
30,2017-12-19,Philadelphia 76ers,W,101,95,W 1,10-20,6
31,2017-12-20,Brooklyn Nets,W,104,99,W 2,11-20,5
32,2017-12-23,San Antonio Spurs,L,99,108,L 1,11-21,-9
33,2017-12-26,Los Angeles Clippers,L,95,122,L 2,11-22,-27
34,2017-12-27,Cleveland Cavaliers,W,109,95,W 1,12-22,14
35,2017-12-29,Phoenix Suns,L,101,111,L 1,12-23,-10
36,2017-12-31,Memphis Grizzlies,L,96,114,L 2,12-24,-18
37,2018-01-02,Charlotte Hornets,L,111,131,L 3,12-25,-20
38,2018-01-06,Denver Nuggets,W,106,98,W 1,13-25,8
39,2018-01-08,San Antonio Spurs,L,100,107,L 1,13-26,-7
40,2018-01-09,Los Angeles Lakers,L,86,99,L 2,13-27,-13
41,2018-01-11,Los Angeles Clippers,L,115,121,L 3,13-28,-6
42,2018-01-13,Los Angeles Clippers,L,105,126,L 4,13-29,-21
43,2018-01-15,Oklahoma City Thunder,L,88,95,L 5,13-30,-7
44,2018-01-17,Utah Jazz,L,105,120,L 6,13-31,-15
45,2018-01-19,Memphis Grizzlies,L,88,106,L 7,13-32,-18
46,2018-01-22,Charlotte Hornets,L,107,112,L 8,13-33,-5
