G,Date,Opponent,Result,Tm,Opp,Streak,Record,Margin
1,1982-10-29,Philadelphia 76ers,L,89,104,L 1,0-1,-15
2,1982-10-30,Milwaukee Bucks,L,86,108,L 2,0-2,-22
3,1982-11-03,Golden State Warriors,L,97,99,L 3,0-3,-2
4,1982-11-05,Seattle SuperSonics,L,103,112,L 4,0-4,-9
5,1982-11-06,Portland Trail Blazers,L,102,110,L 5,0-5,-8
6,1982-11-09,New Jersey Nets,L,82,84,L 6,0-6,-2
7,1982-11-10,New Jersey Nets,L,90,99,L 7,0-7,-9
8,1982-11-12,Washington Bullets,W,88,87,W 1,1-7,1
9,1982-11-13,Detroit Pistons,W,112,100,W 2,2-7,12
10,1982-11-16,Houston Rockets,W,120,93,W 3,3-7,27
11,1982-11-18,Milwaukee Bucks,L,77,89,L 1,3-8,-12
12,1982-11-20,Boston Celtics,L,83,97,L 2,3-9,-14
13,1982-11-23,Indiana Pacers,L,90,94,L 3,3-10,-4
14,1982-11-27,Milwaukee Bucks,L,96,109,L 4,3-11,-13
15,1982-11-30,Utah Jazz,W,124,93,W 1,4-11,31
16,1982-12-01,Cleveland Cavaliers,W,101,84,W 2,5-11,17
17,1982-12-03,Washington Bullets,L,98,105,L 1,5-12,-7
18,1982-12-04,Atlanta Hawks,L,79,80,L 2,5-13,-1
19,1982-12-07,Chicago Bulls,L,85,91,L 3,5-14,-6
20,1982-12-08,Detroit Pistons,W,120,109,W 1,6-14,11
21,1982-12-10,Indiana Pacers,L,100,108,L 1,6-15,-8
22,1982-12-11,Washington Bullets,W,85,79,W 1,7-15,6
23,1982-12-14,Detroit Pistons,L,99,104,L 1,7-16,-5
24,1982-12-16,Boston Celtics,W,113,105,W 1,8-16,8
25,1982-12-17,Philadelphia 76ers,L,95,109,L 1,8-17,-14
26,1982-12-21,Milwaukee Bucks,W,101,94,W 1,9-17,7
27,1982-12-25,New Jersey Nets,L,110,112,L 1,9-18,-2
28,1982-12-26,Indiana Pacers,L,81,87,L 2,9-19,-6
29,1982-12-29,Cleveland Cavaliers,W,91,87,W 1,10-19,4
30,1982-12-30,Cleveland Cavaliers,W,94,89,W 2,11-19,5
31,1983-01-01,Washington Bullets,W,98,77,W 3,12-19,21
32,1983-01-04,Phoenix Suns,L,85,97,L 1,12-20,-12
33,1983-01-06,Atlanta Hawks,L,98,99,L 2,12-21,-1
34,1983-01-08,Los Angeles Lakers,L,90,108,L 3,12-22,-18
35,1983-01-11,Golden State Warriors,W,103,79,W 1,13-22,24
36,1983-01-14,Atlanta Hawks,L,80,88,L 1,13-23,-8
37,1983-01-15,New Jersey Nets,L,96,100,L 2,13-24,-4
38,1983-01-17,Chicago Bulls,W,119,109,W 1,14-24,10
39,1983-01-19,Kansas City Kings,L,88,91,L 1,14-25,-3
40,1983-01-21,Utah Jazz,L,93,108,L 2,14-26,-15
41,1983-01-22,Denver Nuggets,W,102,98,W 1,15-26,4
42,1983-01-25,Cleveland Cavaliers,W,111,78,W 2,16-26,33
43,1983-01-28,Chicago Bulls,W,93,91,W 3,17-26,2
44,1983-01-29,San Diego Clippers,L,97,106,L 1,17-27,-9
45,1983-01-31,Kansas City Kings,W,114,97,W 1,18-27,17
46,1983-02-02,San Antonio Spurs,W,109,98,W 2,19-27,11
47,1983-02-04,Dallas Mavericks,W,120,101,W 3,20-27,19
48,1983-02-05,Houston Rockets,W,102,101,W 4,21-27,1
49,1983-02-07,Indiana Pacers,W,105,99,W 5,22-27,6
50,1983-02-09,Boston Celtics,L,96,106,L 1,22-28,-10
51,1983-02-17,Cleveland Cavaliers,W,108,92,W 1,23-28,16
52,1983-02-19,Denver Nuggets,W,124,115,W 2,24-28,9
53,1983-02-20,Philadelphia 76ers,L,89,104,L 1,24-29,-15
54,1983-02-22,Dallas Mavericks,W,108,106,W 1,25-29,2
55,1983-02-23,Detroit Pistons,W,120,107,W 2,26-29,13
56,1983-02-25,Indiana Pacers,W,113,101,W 3,27-29,12
57,1983-02-26,Chicago Bulls,W,94,79,W 4,28-29,15
58,1983-03-01,Philadelphia 76ers,L,94,106,L 1,28-30,-12
59,1983-03-05,Boston Celtics,W,105,98,W 1,29-30,7
60,1983-03-08,Seattle SuperSonics,W,107,98,W 2,30-30,9
61,1983-03-09,New Jersey Nets,W,103,92,W 3,31-30,11
62,1983-03-12,Portland Trail Blazers,W,97,95,W 4,32-30,2
63,1983-03-13,Boston Celtics,W,122,110,W 5,33-30,12
64,1983-03-15,Atlanta Hawks,W,119,97,W 6,34-30,22
65,1983-03-16,Milwaukee Bucks,W,105,93,W 7,35-30,12
66,1983-03-18,Washington Bullets,W,106,100,W 8,36-30,6
