G,Date,Opponent,Result,Tm,Opp,Streak,Record,Margin
1,1983-10-28,Los Angeles Lakers,L,107,117,L 1,0-1,-10
2,1983-10-30,Seattle SuperSonics,L,116,121,L 2,0-2,-5
3,1983-11-01,Golden State Warriors,W,116,114,W 1,1-2,2
4,1983-11-03,Denver Nuggets,L,128,131,L 1,1-3,-3
5,1983-11-05,Houston Rockets,W,123,106,W 1,2-3,17
6,1983-11-08,Chicago Bulls,L,97,100,L 1,2-4,-3
7,1983-11-09,Milwaukee Bucks,L,93,95,L 2,2-5,-2
8,1983-11-11,Philadelphia 76ers,L,100,108,L 3,2-6,-8
9,1983-11-12,Detroit Pistons,L,106,131,L 4,2-7,-25
10,1983-11-15,Washington Bullets,W,101,100,W 1,3-7,1
11,1983-11-17,San Antonio Spurs,W,129,128,W 2,4-7,1
12,1983-11-22,San Diego Clippers,W,118,99,W 3,5-7,19
13,1983-11-25,Dallas Mavericks,L,96,98,L 1,5-8,-2
14,1983-11-26,Utah Jazz,W,117,116,W 1,6-8,1
15,1983-11-28,Portland Trail Blazers,W,113,104,W 2,7-8,9
16,1983-11-30,Phoenix Suns,W,120,118,W 3,8-8,2
17,1983-12-01,Golden State Warriors,L,95,106,L 1,8-9,-11
18,1983-12-03,Utah Jazz,L,107,112,L 2,8-10,-5
19,1983-12-06,Dallas Mavericks,W,112,103,W 1,9-10,9
20,1983-12-08,Los Angeles Lakers,L,106,129,L 1,9-11,-23
21,1983-12-10,Indiana Pacers,W,119,103,W 1,10-11,16
22,1983-12-14,Seattle SuperSonics,W,105,99,W 2,11-11,6
23,1983-12-15,Golden State Warriors,L,116,119,L 1,11-12,-3
24,1983-12-17,Phoenix Suns,L,99,119,L 2,11-13,-20
25,1983-12-20,Denver Nuggets,W,131,114,W 1,12-13,17
26,1983-12-23,San Antonio Spurs,W,126,122,W 2,13-13,4
27,1983-12-27,Philadelphia 76ers,L,109,112,L 1,13-14,-3
28,1983-12-29,San Antonio Spurs,L,127,138,L 2,13-15,-11
29,1983-12-30,San Diego Clippers,L,96,99,L 3,13-16,-3
30,1984-01-03,Portland Trail Blazers,L,104,123,L 4,13-17,-19
31,1984-01-04,San Diego Clippers,L,121,122,L 5,13-18,-1
32,1984-01-06,Utah Jazz,L,110,130,L 6,13-19,-20
33,1984-01-07,Phoenix Suns,W,100,98,W 1,14-19,2
34,1984-01-10,Dallas Mavericks,W,112,102,W 2,15-19,10
35,1984-01-12,Los Angeles Lakers,L,89,95,L 1,15-20,-6
36,1984-01-14,Houston Rockets,L,104,109,L 2,15-21,-5
37,1984-01-15,San Diego Clippers,W,109,96,W 1,16-21,13
38,1984-01-17,Boston Celtics,L,113,122,L 1,16-22,-9
39,1984-01-20,Denver Nuggets,L,114,116,L 2,16-23,-2
40,1984-01-21,Portland Trail Blazers,L,94,114,L 3,16-24,-20
41,1984-01-24,New Jersey Nets,W,113,104,W 1,17-24,9
42,1984-01-26,Seattle SuperSonics,L,106,114,L 1,17-25,-8
43,1984-01-31,Houston Rockets,L,107,122,L 2,17-26,-15
44,1984-02-01,Boston Celtics,L,110,119,L 3,17-27,-9
45,1984-02-03,New Jersey Nets,W,114,112,W 1,18-27,2
46,1984-02-04,Denver Nuggets,W,107,100,W 2,19-27,7
47,1984-02-07,Milwaukee Bucks,L,110,112,L 1,19-28,-2
48,1984-02-08,San Antonio Spurs,W,118,110,W 1,20-28,8
