G,Date,Opponent,Result,Tm,Opp,Streak,Record,Margin
1,1995-11-03,Minnesota Timberwolves,W,95,86,W 1,1-0,9
2,1995-11-05,Los Angeles Clippers,W,99,82,W 2,2-0,17
3,1995-11-07,Philadelphia 76ers,W,109,106,W 3,3-0,3
4,1995-11-08,Toronto Raptors,W,109,90,W 4,4-0,19
5,1995-11-10,Indiana Pacers,W,119,95,W 5,5-0,24
6,1995-11-11,New Jersey Nets,L,84,86,L 1,5-1,-2
7,1995-11-14,Los Angeles Lakers,L,100,106,L 2,5-2,-6
8,1995-11-16,Portland Trail Blazers,W,105,102,W 1,6-2,3
9,1995-11-17,Phoenix Suns,W,105,96,W 2,7-2,9
10,1995-11-19,Atlanta Hawks,L,94,108,L 1,7-3,-14
11,1995-11-22,Utah Jazz,L,95,116,L 2,7-4,-21
12,1995-11-24,Los Angeles Lakers,W,99,98,W 1,8-4,1
13,1995-11-26,New Jersey Nets,W,99,92,W 2,9-4,7
14,1995-11-28,Denver Nuggets,W,91,85,W 3,10-4,6
15,1995-11-30,Indiana Pacers,W,105,95,W 4,11-4,10
16,1995-12-02,Orlando Magic,W,109,106,W 5,12-4,3
17,1995-12-08,Seattle SuperSonics,L,103,120,L 1,12-5,-17
18,1995-12-10,Miami Heat,W,110,90,W 1,13-5,20
19,1995-12-12,Houston Rockets,L,93,133,L 1,13-6,-40
20,1995-12-15,Houston Rockets,W,114,110,W 1,14-6,4
21,1995-12-16,San Antonio Spurs,L,106,122,L 1,14-7,-16
22,1995-12-18,Vancouver Grizzlies,W,92,85,W 1,15-7,7
23,1995-12-21,Los Angeles Clippers,L,96,103,L 1,15-8,-7
24,1995-12-22,Los Angeles Lakers,L,83,116,L 2,15-9,-33
25,1995-12-26,San Antonio Spurs,W,115,98,W 1,16-9,17
26,1995-12-29,Philadelphia 76ers,W,117,97,W 2,17-9,20
27,1996-01-04,Denver Nuggets,W,126,96,W 3,18-9,30
28,1996-01-06,Golden State Warriors,W,115,106,W 4,19-9,9
29,1996-01-09,Atlanta Hawks,L,88,104,L 1,19-10,-16
30,1996-01-10,Boston Celtics,L,104,113,L 2,19-11,-9
