G,Date,Opponent,Result,Tm,Opp,Streak,Record,Margin
1,1988-11-04,Houston Rockets,W,120,117,W 1,1-0,3
2,1988-11-05,Seattle SuperSonics,L,141,142,L 1,1-1,-1
3,1988-11-09,Los Angeles Lakers,L,110,128,L 2,1-2,-18
4,1988-11-10,Portland Trail Blazers,W,135,115,W 1,2-2,20
5,1988-11-12,Seattle SuperSonics,W,141,129,W 2,3-2,12
6,1988-11-13,Portland Trail Blazers,W,143,132,W 3,4-2,11
7,1988-11-15,Los Angeles Lakers,L,146,148,L 1,4-3,-2
8,1988-11-17,San Antonio Spurs,W,139,112,W 1,5-3,27
9,1988-11-19,Los Angeles Clippers,W,134,107,W 2,6-3,27
10,1988-11-22,New Jersey Nets,W,141,106,W 3,7-3,35
11,1988-11-23,Dallas Mavericks,L,106,125,L 1,7-4,-19
12,1988-11-26,Chicago Bulls,W,128,123,W 1,8-4,5
13,1988-11-29,New York Knicks,W,139,119,W 2,9-4,20
14,1988-12-01,Sacramento Kings,W,133,126,W 3,10-4,7
15,1988-12-02,Golden State Warriors,W,129,102,W 4,11-4,27
16,1988-12-04,Cleveland Cavaliers,L,103,122,L 1,11-5,-19
17,1988-12-06,New York Knicks,L,123,124,L 2,11-6,-1
18,1988-12-07,Philadelphia 76ers,L,109,134,L 3,11-7,-25
19,1988-12-09,Miami Heat,W,121,110,W 1,12-7,11
20,1988-12-10,Atlanta Hawks,W,133,130,W 2,13-7,3
21,1988-12-13,Houston Rockets,W,126,101,W 3,14-7,25
22,1988-12-16,Los Angeles Clippers,L,118,121,L 1,14-8,-3
23,1988-12-17,Los Angeles Clippers,W,114,99,W 1,15-8,15
24,1988-12-20,Portland Trail Blazers,L,124,127,L 1,15-9,-3
25,1988-12-22,Phoenix Suns,L,118,126,L 2,15-10,-8
26,1988-12-23,Phoenix Suns,L,107,119,L 3,15-11,-12
27,1988-12-27,Boston Celtics,W,130,109,W 1,16-11,21
28,1988-12-30,Miami Heat,W,109,83,W 2,17-11,26
29,1989-01-03,San Antonio Spurs,L,105,129,L 1,17-12,-24
30,1989-01-05,Golden State Warriors,W,131,129,W 1,18-12,2
31,1989-01-07,Dallas Mavericks,W,115,94,W 2,19-12,21
32,1989-01-10,Washington Bullets,L,117,120,L 1,19-13,-3
33,1989-01-11,Milwaukee Bucks,L,106,123,L 2,19-14,-17
34,1989-01-13,Chicago Bulls,L,99,104,L 3,19-15,-5
35,1989-01-14,Cleveland Cavaliers,L,104,116,L 4,19-16,-12
36,1989-01-16,Sacramento Kings,W,116,110,W 1,20-16,6
37,1989-01-18,Dallas Mavericks,L,92,102,L 1,20-17,-10
38,1989-01-21,Milwaukee Bucks,L,107,116,L 2,20-18,-9
39,1989-01-23,Indiana Pacers,L,102,117,L 3,20-19,-15
40,1989-01-24,New Jersey Nets,L,115,117,L 4,20-20,-2
41,1989-01-26,Miami Heat,W,129,108,W 1,21-20,21
42,1989-01-28,Phoenix Suns,W,142,138,W 2,22-20,4
43,1989-01-30,Phoenix Suns,L,100,126,L 1,22-21,-26
44,1989-01-31,San Antonio Spurs,L,111,117,L 2,22-22,-6
45,1989-02-02,Atlanta Hawks,W,112,103,W 1,23-22,9
46,1989-02-04,Utah Jazz,W,127,126,W 2,24-22,1
47,1989-02-05,Houston Rockets,L,112,124,L 1,24-23,-12
48,1989-02-09,Miami Heat,W,117,92,W 1,25-23,25
49,1989-02-14,Utah Jazz,L,105,119,L 1,25-24,-14
50,1989-02-15,Washington Bullets,W,117,106,W 1,26-24,11
51,1989-02-17,Houston Rockets,L,111,121,L 1,26-25,-10
52,1989-02-20,Detroit Pistons,W,103,101,W 1,27-25,2
53,1989-02-22,Dallas Mavericks,W,109,106,W 2,28-25,3
54,1989-02-24,Utah Jazz,W,121,102,W 3,29-25,19
55,1989-02-26,Philadelphia 76ers,W,122,115,W 4,30-25,7
56,1989-02-27,Golden State Warriors,L,132,141,L 1,30-26,-9
57,1989-03-02,Houston Rockets,W,113,103,W 1,31-26,10
58,1989-03-04,San Antonio Spurs,L,89,106,L 1,31-27,-17
59,1989-03-06,Detroit Pistons,L,112,129,L 2,31-28,-17
60,1989-03-08,Charlotte Hornets,W,112,99,W 1,32-28,13
61,1989-03-10,Miami Heat,L,130,131,L 1,32-29,-1
62,1989-03-12,Boston Celtics,L,115,121,L 2,32-30,-6
63,1989-03-14,Charlotte Hornets,W,125,102,W 1,33-30,23
64,1989-03-16,San Antonio Spurs,W,119,102,W 2,34-30,17
65,1989-03-18,Miami Heat,W,111,105,W 3,35-30,6
66,1989-03-21,Houston Rockets,W,112,110,W 4,36-30,2
67,1989-03-24,Dallas Mavericks,W,114,105,W 5,37-30,9
68,1989-03-25,Utah Jazz,L,90,112,L 1,37-31,-22
69,1989-03-27,Los Angeles Clippers,L,118,119,L 2,37-32,-1
70,1989-03-30,Seattle SuperSonics,W,123,116,W 1,38-32,7
71,1989-04-01,Los Angeles Lakers,W,114,108,W 2,39-32,6
72,1989-04-04,Sacramento Kings,W,128,124,W 3,40-32,4
73,1989-04-06,Indiana Pacers,W,132,118,W 4,41-32,14
74,1989-04-08,Utah Jazz,W,110,106,W 5,42-32,4
75,1989-04-09,Portland Trail Blazers,L,114,120,L 1,42-33,-6
76,1989-04-12,Utah Jazz,L,102,107,L 2,42-34,-5
77,1989-04-13,Sacramento Kings,L,112,121,L 3,42-35,-9
78,1989-04-15,Seattle SuperSonics,L,92,125,L 4,42-36,-33
79,1989-04-18,Los Angeles Lakers,L,118,142,L 5,42-37,-24
80,1989-04-20,San Antonio Spurs,W,136,113,W 1,43-37,23
81,1989-04-21,Golden State Warriors,W,139,121,W 2,44-37,18
82,1989-04-23,Dallas Mavericks,L,96,113,L 1,44-38,-17
