G,Date,Opponent,Result,Tm,Opp,Streak,Record,Margin
1,1971-10-15,Detroit Pistons,W,132,103,W 1,1-0,29
2,1971-10-16,New York Knicks,W,119,104,W 2,2-0,15
3,1971-10-19,Buffalo Braves,W,123,106,W 3,3-0,17
4,1971-10-20,Atlanta Hawks,W,126,104,W 4,4-0,22
5,1971-10-22,Chicago Bulls,L,106,113,L 1,4-1,-7
6,1971-10-24,Houston Rockets,W,113,103,W 1,5-1,10
7,1971-10-29,Cincinnati Royals,W,119,107,W 2,6-1,12
8,1971-10-30,Seattle SuperSonics,L,106,115,L 1,6-2,-9
9,1971-10-31,Golden State Warriors,L,105,109,L 2,6-3,-4
10,1971-11-05,Baltimore Bullets,W,110,106,W 1,7-3,4
11,1971-11-06,Golden State Warriors,W,105,89,W 2,8-3,16
12,1971-11-07,New York Knicks,W,103,96,W 3,9-3,7
13,1971-11-09,Chicago Bulls,W,122,109,W 4,10-3,13
14,1971-11-10,Philadelphia 76ers,W,143,103,W 5,11-3,40
15,1971-11-12,Seattle SuperSonics,W,115,107,W 6,12-3,8
16,1971-11-13,Portland Trail Blazers,W,130,108,W 7,13-3,22
17,1971-11-14,Boston Celtics,W,128,115,W 8,14-3,13
18,1971-11-16,Cleveland Cavaliers,W,108,90,W 9,15-3,18
19,1971-11-19,Houston Rockets,W,106,99,W 10,16-3,7
20,1971-11-21,Milwaukee Bucks,W,112,105,W 11,17-3,7
21,1971-11-25,Seattle SuperSonics,W,139,115,W 12,18-3,24
22,1971-11-26,Detroit Pistons,W,132,113,W 13,19-3,19
23,1971-11-28,Seattle SuperSonics,W,138,121,W 14,20-3,17
24,1971-12-01,Boston Celtics,W,124,111,W 15,21-3,13
25,1971-12-03,Philadelphia 76ers,W,131,116,W 16,22-3,15
26,1971-12-05,Portland Trail Blazers,W,123,107,W 17,23-3,16
27,1971-12-08,Houston Rockets,W,125,120,W 18,24-3,5
28,1971-12-09,Golden State Warriors,W,124,111,W 19,25-3,13
29,1971-12-10,Phoenix Suns,W,126,117,W 20,26-3,9
30,1971-12-12,Atlanta Hawks,W,104,95,W 21,27-3,9
31,1971-12-14,Portland Trail Blazers,W,129,114,W 22,28-3,15
32,1971-12-17,Golden State Warriors,W,129,99,W 23,29-3,30
33,1971-12-18,Phoenix Suns,W,132,106,W 24,30-3,26
34,1971-12-19,Philadelphia 76ers,W,154,132,W 25,31-3,22
35,1971-12-21,Buffalo Braves,W,117,103,W 26,32-3,14
36,1971-12-22,Baltimore Bullets,W,127,120,W 27,33-3,7
37,1971-12-26,Houston Rockets,W,137,115,W 28,34-3,22
38,1971-12-28,Buffalo Braves,W,105,87,W 29,35-3,18
39,1971-12-30,Seattle SuperSonics,W,122,106,W 30,36-3,16
40,1972-01-02,Boston Celtics,W,122,113,W 31,37-3,9
41,1972-01-05,Cleveland Cavaliers,W,113,103,W 32,38-3,10
42,1972-01-07,Atlanta Hawks,W,134,90,W 33,39-3,44
43,1972-01-09,Milwaukee Bucks,L,104,120,L 1,39-4,-16
44,1972-01-11,Detroit Pistons,W,123,103,W 1,40-4,20
45,1972-01-12,Cincinnati Royals,L,107,108,L 1,40-5,-1
46,1972-01-14,Philadelphia 76ers,W,135,121,W 1,41-5,14
47,1972-01-21,New York Knicks,L,101,104,L 1,41-6,-3
48,1972-01-22,Phoenix Suns,L,102,116,L 2,41-7,-14
49,1972-01-25,Phoenix Suns,W,129,119,W 1,42-7,10
50,1972-01-28,Houston Rockets,W,118,105,W 2,43-7,13
51,1972-01-30,Portland Trail Blazers,W,153,131,W 3,44-7,22
52,1972-02-04,Milwaukee Bucks,W,118,105,W 4,45-7,13
53,1972-02-05,Golden State Warriors,W,108,96,W 5,46-7,12
54,1972-02-06,Baltimore Bullets,W,151,127,W 6,47-7,24
55,1972-02-08,New York Knicks,W,107,102,W 7,48-7,5
56,1972-02-09,Atlanta Hawks,W,117,113,W 8,49-7,4
57,1972-02-11,Boston Celtics,L,108,121,L 1,49-8,-13
58,1972-02-13,Baltimore Bullets,W,121,110,W 1,50-8,11
59,1972-02-15,Cincinnati Royals,W,125,118,W 2,51-8,7
60,1972-02-16,Phoenix Suns,L,109,110,L 1,51-9,-1
61,1972-02-18,Portland Trail Blazers,W,125,114,W 1,52-9,11
62,1972-02-19,Portland Trail Blazers,W,115,94,W 2,53-9,21
63,1972-02-20,Boston Celtics,W,132,113,W 3,54-9,19
64,1972-02-22,Detroit Pistons,L,134,135,L 1,54-10,-1
65,1972-02-23,Houston Rockets,L,110,115,L 2,54-11,-5
66,1972-02-25,Cincinnati Royals,W,109,88,W 1,55-11,21
67,1972-02-27,Chicago Bulls,W,123,118,W 2,56-11,5
68,1972-02-29,New York Knicks,W,114,111,W 3,57-11,3
69,1972-03-01,Milwaukee Bucks,W,109,108,W 4,58-11,1
70,1972-03-03,Atlanta Hawks,W,114,104,W 5,59-11,10
71,1972-03-05,Baltimore Bullets,L,94,108,L 1,59-12,-14
72,1972-03-07,Philadelphia 76ers,W,114,97,W 1,60-12,17
73,1972-03-10,Cleveland Cavaliers,W,132,98,W 2,61-12,34
74,1972-03-12,Buffalo Braves,W,141,102,W 3,62-12,39
75,1972-03-14,Detroit Pistons,W,129,116,W 4,63-12,13
76,1972-03-15,Cincinnati Royals,W,121,116,W 5,64-12,5
77,1972-03-17,Milwaukee Bucks,W,123,107,W 6,65-12,16
78,1972-03-19,Golden State Warriors,W,162,99,W 7,66-12,63
79,1972-03-21,Chicago Bulls,W,109,104,W 8,67-12,5
80,1972-03-22,Cleveland Cavaliers,L,120,124,L 1,67-13,-4
81,1972-03-24,Phoenix Suns,W,112,110,W 1,68-13,2
82,1972-03-26,Seattle SuperSonics,W,124,98,W 2,69-13,26
