G,Date,Opponent,Result,Tm,Opp,Streak,Record,Margin
1,1984-10-26,Utah Jazz,W,102,94,W 1,1-0,8
2,1984-10-28,Phoenix Suns,L,87,102,L 1,1-1,-15
3,1984-10-30,Portland Trail Blazers,L,83,115,L 2,1-2,-32
4,1984-11-01,Los Angeles Lakers,W,105,103,W 1,2-2,2
5,1984-11-02,Utah Jazz,L,101,107,L 1,2-3,-6
6,1984-11-06,San Antonio Spurs,L,91,99,L 2,2-4,-8
7,1984-11-08,Houston Rockets,L,89,99,L 3,2-5,-10
8,1984-11-10,Dallas Mavericks,L,102,106,L 4,2-6,-4
9,1984-11-13,Golden State Warriors,W,109,102,W 1,3-6,7
10,1984-11-16,Portland Trail Blazers,W,91,89,W 2,4-6,2
11,1984-11-18,New Jersey Nets,L,97,102,L 1,4-7,-5
12,1984-11-20,Denver Nuggets,L,114,124,L 2,4-8,-10
13,1984-11-23,Chicago Bulls,L,94,113,L 3,4-9,-19
14,1984-11-25,Los Angeles Lakers,W,105,94,W 1,5-9,11
15,1984-11-27,Kansas City Kings,W,104,96,W 2,6-9,8
16,1984-11-28,Los Angeles Clippers,L,90,106,L 1,6-10,-16
17,1984-11-30,Dallas Mavericks,L,98,108,L 2,6-11,-10
18,1984-12-01,Houston Rockets,W,94,86,W 1,7-11,8
19,1984-12-03,Phoenix Suns,W,108,96,W 2,8-11,12
20,1984-12-06,Utah Jazz,W,106,99,W 3,9-11,7
21,1984-12-07,San Antonio Spurs,L,114,117,L 1,9-12,-3
22,1984-12-09,Houston Rockets,W,96,90,W 1,10-12,6
23,1984-12-13,Los Angeles Lakers,W,124,122,W 2,11-12,2
24,1984-12-15,Kansas City Kings,L,105,110,L 1,11-13,-5
25,1984-12-16,Denver Nuggets,W,112,101,W 1,12-13,11
26,1984-12-18,Portland Trail Blazers,W,109,99,W 2,13-13,10
27,1984-12-19,Los Angeles Clippers,L,86,91,L 1,13-14,-5
28,1984-12-21,Golden State Warriors,L,91,94,L 2,13-15,-3
29,1984-12-23,Los Angeles Clippers,W,107,97,W 1,14-15,10
30,1984-12-26,Los Angeles Lakers,L,97,101,L 1,14-16,-4
31,1984-12-27,Golden State Warriors,L,98,101,L 2,14-17,-3
32,1984-12-29,Denver Nuggets,L,108,115,L 3,14-18,-7
33,1985-01-02,Philadelphia 76ers,L,109,118,L 4,14-19,-9
34,1985-01-03,Portland Trail Blazers,L,89,123,L 5,14-20,-34
