G,Date,Opponent,Result,Tm,Opp,Streak,Record,Margin
1,2009-10-28,New York Knicks,W,115,93,W 1,1-0,22
2,2009-10-30,Indiana Pacers,W,96,83,W 2,2-0,13
3,2009-11-01,Chicago Bulls,W,95,87,W 3,3-0,8
4,2009-11-03,Phoenix Suns,L,96,104,L 1,3-1,-8
5,2009-11-04,Washington Wizards,W,93,89,W 1,4-1,4
6,2009-11-06,Denver Nuggets,W,96,88,W 2,5-1,8
7,2009-11-10,Washington Wizards,W,90,76,W 3,6-1,14
8,2009-11-12,Cleveland Cavaliers,L,104,111,L 1,6-2,-7
9,2009-11-14,New Jersey Nets,W,81,80,W 1,7-2,1
10,2009-11-17,Oklahoma City Thunder,L,87,100,L 1,7-3,-13
11,2009-11-18,Atlanta Hawks,L,90,105,L 2,7-4,-15
12,2009-11-20,Toronto Raptors,L,113,120,L 3,7-5,-7
13,2009-11-22,New Orleans Hornets,W,102,101,W 1,8-5,1
14,2009-11-25,Orlando Magic,W,99,98,W 2,9-5,1
15,2009-11-27,Washington Wizards,L,84,94,L 1,9-6,-10
16,2009-11-29,Boston Celtics,L,85,92,L 2,9-7,-7
17,2009-12-01,Portland Trail Blazers,W,107,100,W 1,10-7,7
18,2009-12-03,Denver Nuggets,L,96,114,L 1,10-8,-18
19,2009-12-04,Los Angeles Lakers,L,107,108,L 2,10-9,-1
20,2009-12-06,Sacramento Kings,W,115,102,W 1,11-9,13
21,2009-12-11,Dallas Mavericks,L,93,106,L 1,11-10,-13
22,2009-12-13,Memphis Grizzlies,L,90,118,L 2,11-11,-28
23,2009-12-15,Toronto Raptors,W,115,95,W 1,12-11,20
24,2009-12-17,Orlando Magic,W,104,86,W 2,13-11,18
25,2009-12-20,Portland Trail Blazers,L,95,102,L 1,13-12,-7
26,2009-12-23,Utah Jazz,W,80,70,W 1,14-12,10
27,2009-12-25,New York Knicks,W,93,87,W 2,15-12,6
28,2009-12-27,Indiana Pacers,W,114,80,W 3,16-12,34
29,2009-12-30,New Orleans Hornets,L,91,95,L 1,16-13,-4
30,2009-12-31,San Antonio Spurs,L,78,108,L 2,16-14,-30
31,2010-01-02,Charlotte Bobcats,L,97,107,L 3,16-15,-10
32,2010-01-04,Atlanta Hawks,W,92,75,W 1,17-15,17
33,2010-01-06,Boston Celtics,L,106,112,L 1,17-16,-6
34,2010-01-08,Phoenix Suns,W,109,105,W 1,18-16,4
35,2010-01-10,Los Angeles Clippers,L,84,94,L 1,18-17,-10
36,2010-01-11,Utah Jazz,L,89,118,L 2,18-18,-29
37,2010-01-13,Golden State Warriors,W,115,102,W 1,19-18,13
38,2010-01-15,Houston Rockets,W,115,106,W 2,20-18,9
39,2010-01-16,Oklahoma City Thunder,L,80,98,L 1,20-19,-18
40,2010-01-19,Indiana Pacers,W,113,83,W 1,21-19,30
41,2010-01-20,Charlotte Bobcats,L,65,104,L 1,21-20,-39
42,2010-01-22,Washington Wizards,W,112,88,W 1,22-20,24
43,2010-01-23,Sacramento Kings,W,115,84,W 2,23-20,31
44,2010-01-25,Cleveland Cavaliers,L,91,92,L 1,23-21,-1
45,2010-01-27,Toronto Raptors,L,103,111,L 2,23-22,-8
46,2010-01-29,Detroit Pistons,W,92,65,W 1,24-22,27
47,2010-01-30,Milwaukee Bucks,L,84,95,L 1,24-23,-11
48,2010-02-01,Milwaukee Bucks,L,81,97,L 2,24-24,-16
49,2010-02-03,Boston Celtics,L,102,107,L 3,24-25,-5
50,2010-02-04,Cleveland Cavaliers,L,86,102,L 4,24-26,-16
51,2010-02-06,Chicago Bulls,L,91,95,L 5,24-27,-4
52,2010-02-09,Houston Rockets,W,99,66,W 1,25-27,33
53,2010-02-10,Atlanta Hawks,W,94,76,W 2,26-27,18
54,2010-02-16,Philadelphia 76ers,W,105,78,W 3,27-27,27
55,2010-02-17,New Jersey Nets,W,87,84,W 4,28-27,3
56,2010-02-19,Memphis Grizzlies,W,100,87,W 5,29-27,13
57,2010-02-20,Dallas Mavericks,L,91,97,L 1,29-28,-6
58,2010-02-23,Minnesota Timberwolves,L,88,91,L 2,29-29,-3
59,2010-02-27,Milwaukee Bucks,L,71,94,L 3,29-30,-23
60,2010-02-28,Orlando Magic,L,80,96,L 4,29-31,-16
61,2010-03-02,Golden State Warriors,W,110,106,W 1,30-31,4
62,2010-03-04,Los Angeles Lakers,W,114,111,W 2,31-31,3
63,2010-03-06,Atlanta Hawks,W,100,94,W 3,32-31,6
64,2010-03-09,Charlotte Bobcats,L,78,83,L 1,32-32,-5
65,2010-03-10,Los Angeles Clippers,W,108,97,W 1,33-32,11
66,2010-03-12,Chicago Bulls,W,108,95,W 2,34-32,13
67,2010-03-14,Philadelphia 76ers,W,104,91,W 3,35-32,13
68,2010-03-16,San Antonio Spurs,L,76,88,L 1,35-33,-12
69,2010-03-18,Orlando Magic,L,102,108,L 2,35-34,-6
70,2010-03-20,Charlotte Bobcats,W,77,71,W 1,36-34,6
71,2010-03-22,New Jersey Nets,W,99,89,W 2,37-34,10
72,2010-03-25,Chicago Bulls,W,103,74,W 3,38-34,29
73,2010-03-26,Milwaukee Bucks,W,87,74,W 4,39-34,13
74,2010-03-28,Toronto Raptors,W,97,94,W 5,40-34,3
75,2010-03-31,Detroit Pistons,W,98,81,W 6,41-34,17
76,2010-04-02,Indiana Pacers,W,105,96,W 7,42-34,9
77,2010-04-03,Minnesota Timberwolves,W,97,84,W 8,43-34,13
78,2010-04-07,Philadelphia 76ers,W,99,95,W 9,44-34,4
79,2010-04-09,Detroit Pistons,L,99,106,L 1,44-35,-7
80,2010-04-11,New York Knicks,W,111,98,W 1,45-35,13
81,2010-04-12,Philadelphia 76ers,W,107,105,W 2,46-35,2
82,2010-04-14,New Jersey Nets,W,94,86,W 3,47-35,8
