G,Date,Opponent,Result,Tm,Opp,Streak,Record,Margin
1,1984-10-26,Phoenix Suns,L,114,122,L 1,0-1,-8
2,1984-10-27,Denver Nuggets,L,121,125,L 2,0-2,-4
3,1984-10-30,Los Angeles Lakers,L,110,144,L 3,0-3,-34
4,1984-11-01,San Antonio Spurs,L,108,123,L 4,0-4,-15
5,1984-11-03,Utah Jazz,W,112,107,W 1,1-4,5
6,1984-11-08,Los Angeles Lakers,W,122,106,W 2,2-4,16
7,1984-11-09,Utah Jazz,L,117,125,L 1,2-5,-8
8,1984-11-11,Portland Trail Blazers,L,97,109,L 2,2-6,-12
9,1984-11-13,Seattle SuperSonics,L,102,109,L 3,2-7,-7
10,1984-11-15,Dallas Mavericks,W,117,112,W 1,3-7,5
11,1984-11-17,New Jersey Nets,L,114,131,L 1,3-8,-17
12,1984-11-20,New York Knicks,L,101,106,L 2,3-9,-5
13,1984-11-21,Boston Celtics,L,91,135,L 3,3-10,-44
14,1984-11-23,Cleveland Cavaliers,W,107,106,W 1,4-10,1
15,1984-11-24,Milwaukee Bucks,L,97,103,L 1,4-11,-6
16,1984-11-27,Chicago Bulls,W,109,103,W 1,5-11,6
17,1984-11-29,Kansas City Kings,W,110,107,W 2,6-11,3
18,1984-12-01,Phoenix Suns,L,103,115,L 1,6-12,-12
19,1984-12-04,Utah Jazz,L,105,107,L 2,6-13,-2
20,1984-12-06,Houston Rockets,W,114,113,W 1,7-13,1
21,1984-12-08,Phoenix Suns,L,98,102,L 1,7-14,-4
22,1984-12-11,Los Angeles Clippers,L,104,116,L 2,7-15,-12
23,1984-12-12,Los Angeles Lakers,L,107,131,L 3,7-16,-24
24,1984-12-14,Portland Trail Blazers,W,105,92,W 1,8-16,13
25,1984-12-16,Los Angeles Clippers,L,85,103,L 1,8-17,-18
26,1984-12-18,Denver Nuggets,L,122,126,L 2,8-18,-4
27,1984-12-21,Seattle SuperSonics,W,94,91,W 1,9-18,3
28,1984-12-25,Portland Trail Blazers,L,97,106,L 1,9-19,-9
29,1984-12-27,Seattle SuperSonics,W,101,98,W 1,10-19,3
30,1984-12-29,Philadelphia 76ers,L,95,109,L 1,10-20,-14
31,1985-01-03,Indiana Pacers,L,96,112,L 2,10-21,-16
32,1985-01-05,Houston Rockets,L,94,103,L 3,10-22,-9
33,1985-01-07,Kansas City Kings,L,101,110,L 4,10-23,-9
34,1985-01-08,San Antonio Spurs,L,94,139,L 5,10-24,-45
35,1985-01-10,Seattle SuperSonics,L,86,89,L 6,10-25,-3
36,1985-01-12,Los Angeles Clippers,L,102,104,L 7,10-26,-2
37,1985-01-15,Dallas Mavericks,L,104,149,L 8,10-27,-45
38,1985-01-16,Denver Nuggets,L,107,115,L 9,10-28,-8
39,1985-01-19,Los Angeles Lakers,L,109,139,L 10,10-29,-30
40,1985-01-21,Indiana Pacers,L,127,129,L 11,10-30,-2
41,1985-01-22,Washington Bullets,L,104,109,L 12,10-31,-5
42,1985-01-24,Detroit Pistons,L,118,137,L 13,10-32,-19
43,1985-01-26,Kansas City Kings,L,111,120,L 14,10-33,-9
44,1985-01-29,Milwaukee Bucks,L,101,108,L 15,10-34,-7
45,1985-01-31,Portland Trail Blazers,L,109,129,L 16,10-35,-20
46,1985-02-02,New York Knicks,W,114,98,W 1,11-35,16
47,1985-02-04,San Antonio Spurs,L,109,114,L 1,11-36,-5
48,1985-02-06,Dallas Mavericks,L,103,129,L 2,11-37,-26
49,1985-02-07,Houston Rockets,L,105,112,L 3,11-38,-7
50,1985-02-12,Utah Jazz,L,110,122,L 4,11-39,-12
51,1985-02-13,Los Angeles Clippers,L,105,108,L 5,11-40,-3
52,1985-02-15,Boston Celtics,L,100,107,L 6,11-41,-7
53,1985-02-17,Washington Bullets,W,125,121,W 1,12-41,4
54,1985-02-19,Atlanta Hawks,L,104,107,L 1,12-42,-3
55,1985-02-20,Philadelphia 76ers,L,116,137,L 2,12-43,-21
56,1985-02-22,New Jersey Nets,W,131,127,W 1,13-43,4
57,1985-02-23,Chicago Bulls,L,125,140,L 1,13-44,-15
58,1985-02-26,Seattle SuperSonics,W,128,119,W 1,14-44,9
59,1985-02-28,Portland Trail Blazers,W,124,120,W 2,15-44,4
60,1985-03-02,Los Angeles Clippers,W,108,102,W 3,16-44,6
61,1985-03-04,Cleveland Cavaliers,L,104,108,L 1,16-45,-4
62,1985-03-06,Los Angeles Lakers,L,119,145,L 2,16-46,-26
63,1985-03-09,Phoenix Suns,W,118,115,W 1,17-46,3
64,1985-03-12,San Antonio Spurs,W,145,122,W 2,18-46,23
65,1985-03-14,Atlanta Hawks,L,112,120,L 1,18-47,-8
66,1985-03-15,Portland Trail Blazers,L,101,126,L 2,18-48,-25
67,1985-03-17,Los Angeles Clippers,W,109,100,W 1,19-48,9
68,1985-03-18,Utah Jazz,L,125,136,L 1,19-49,-11
69,1985-03-20,Seattle SuperSonics,L,109,123,L 2,19-50,-14
70,1985-03-21,Detroit Pistons,L,113,122,L 3,19-51,-9
71,1985-03-23,Phoenix Suns,W,123,109,W 1,20-51,14
72,1985-03-26,Dallas Mavericks,L,107,134,L 1,20-52,-27
73,1985-03-27,San Antonio Spurs,L,120,121,L 2,20-53,-1
74,1985-03-29,Houston Rockets,L,116,121,L 3,20-54,-5
75,1985-03-30,Kansas City Kings,L,121,137,L 4,20-55,-16
76,1985-04-02,Dallas Mavericks,L,121,127,L 5,20-56,-6
77,1985-04-04,Houston Rockets,W,113,108,W 1,21-56,5
78,1985-04-06,Kansas City Kings,W,141,125,W 2,22-56,16
79,1985-04-07,Denver Nuggets,L,125,130,L 1,22-57,-5
80,1985-04-11,Los Angeles Lakers,L,130,137,L 2,22-58,-7
81,1985-04-13,Denver Nuggets,L,120,127,L 3,22-59,-7
82,1985-04-14,Phoenix Suns,L,111,124,L 4,22-60,-13
