G,Date,Opponent,Result,Tm,Opp,Streak,Record,Margin
1,1990-11-02,Milwaukee Bucks,W,115,104,W 1,1-0,11
2,1990-11-03,Cleveland Cavaliers,W,106,97,W 2,2-0,9
3,1990-11-06,Seattle SuperSonics,L,92,100,L 1,2-1,-8
4,1990-11-07,Los Angeles Clippers,W,110,83,W 1,3-1,27
5,1990-11-09,Portland Trail Blazers,L,101,113,L 1,3-2,-12
6,1990-11-13,Miami Heat,W,118,93,W 1,4-2,25
7,1990-11-16,New Jersey Nets,W,105,96,W 2,5-2,9
8,1990-11-17,Atlanta Hawks,W,91,83,W 3,6-2,8
9,1990-11-20,Miami Heat,W,106,90,W 4,7-2,16
10,1990-11-21,Indiana Pacers,W,108,100,W 5,8-2,8
11,1990-11-23,Washington Bullets,W,97,88,W 6,9-2,9
12,1990-11-25,Sacramento Kings,W,105,92,W 7,10-2,13
13,1990-11-27,Atlanta Hawks,W,120,97,W 8,11-2,23
14,1990-11-28,New York Knicks,W,90,83,W 9,12-2,7
15,1990-11-30,Philadelphia 76ers,W,96,94,W 10,13-2,2
16,1990-12-01,Washington Bullets,L,83,94,L 1,13-3,-11
17,1990-12-04,Los Angeles Lakers,L,90,114,L 2,13-4,-24
18,1990-12-05,Utah Jazz,L,85,106,L 3,13-5,-21
19,1990-12-07,Golden State Warriors,L,110,113,L 4,13-6,-3
20,1990-12-08,Sacramento Kings,W,104,93,W 1,14-6,11
21,1990-12-11,San Antonio Spurs,L,86,95,L 1,14-7,-9
22,1990-12-14,Boston Celtics,L,100,108,L 2,14-8,-8
23,1990-12-18,Milwaukee Bucks,L,101,106,L 3,14-9,-5
24,1990-12-19,Chicago Bulls,W,105,84,W 1,15-9,21
25,1990-12-21,Atlanta Hawks,W,113,87,W 2,16-9,26
26,1990-12-22,Philadelphia 76ers,L,99,106,L 1,16-10,-7
27,1990-12-25,Chicago Bulls,L,86,98,L 2,16-11,-12
28,1990-12-26,Charlotte Hornets,W,102,94,W 1,17-11,8
29,1990-12-28,Minnesota Timberwolves,W,97,85,W 2,18-11,12
30,1990-12-29,Houston Rockets,W,99,84,W 3,19-11,15
31,1991-01-02,Denver Nuggets,W,118,107,W 4,20-11,11
32,1991-01-04,Cleveland Cavaliers,W,98,94,W 5,21-11,4
33,1991-01-05,New Jersey Nets,W,99,83,W 6,22-11,16
34,1991-01-08,Charlotte Hornets,W,101,98,W 7,23-11,3
35,1991-01-11,Portland Trail Blazers,W,100,98,W 8,24-11,2
36,1991-01-12,Miami Heat,W,109,103,W 9,25-11,6
37,1991-01-14,Dallas Mavericks,W,89,81,W 10,26-11,8
38,1991-01-17,Houston Rockets,W,97,91,W 11,27-11,6
39,1991-01-18,Phoenix Suns,L,102,103,L 1,27-12,-1
40,1991-01-21,Boston Celtics,W,101,90,W 1,28-12,11
41,1991-01-23,Boston Celtics,L,94,111,L 1,28-13,-17
42,1991-01-25,Dallas Mavericks,W,84,82,W 1,29-13,2
43,1991-01-26,Orlando Magic,W,121,81,W 2,30-13,40
44,1991-01-28,Washington Bullets,W,87,81,W 3,31-13,6
45,1991-01-30,Cleveland Cavaliers,W,93,84,W 4,32-13,9
46,1991-02-01,Washington Bullets,W,80,75,W 5,33-13,5
47,1991-02-03,Phoenix Suns,L,97,112,L 1,33-14,-15
48,1991-02-05,Philadelphia 76ers,W,107,98,W 1,34-14,9
49,1991-02-07,Chicago Bulls,L,93,95,L 1,34-15,-2
50,1991-02-13,Indiana Pacers,L,101,105,L 2,34-16,-4
51,1991-02-14,Milwaukee Bucks,W,102,94,W 1,35-16,8
52,1991-02-17,New York Knicks,L,88,116,L 1,35-17,-28
53,1991-02-18,Seattle SuperSonics,W,85,83,W 1,36-17,2
54,1991-02-20,Atlanta Hawks,W,97,89,W 2,37-17,8
55,1991-02-22,Charlotte Hornets,L,114,122,L 1,37-18,-8
