G,Date,Opponent,Result,Tm,Opp,Streak,Record,Margin
1,2018-10-17,Houston Rockets,W,131,112,W 1,1-0,19
2,2018-10-19,Sacramento Kings,W,149,129,W 2,2-0,20
3,2018-10-23,Los Angeles Clippers,W,116,109,W 3,3-0,7
4,2018-10-26,Brooklyn Nets,W,117,115,W 4,4-0,2
5,2018-10-27,Utah Jazz,L,111,132,L 1,4-1,-21
6,2018-10-29,Denver Nuggets,L,111,116,L 2,4-2,-5
7,2018-10-31,Golden State Warriors,L,121,131,L 3,4-3,-10
8,2018-11-01,Portland Trail Blazers,L,119,132,L 4,4-4,-13
9,2018-11-03,San Antonio Spurs,L,95,109,L 5,4-5,-14
10,2018-11-05,Oklahoma City Thunder,L,116,122,L 6,4-6,-6
11,2018-11-07,Chicago Bulls,W,107,98,W 1,5-6,9
12,2018-11-10,Phoenix Suns,W,119,99,W 2,6-6,20
13,2018-11-12,Toronto Raptors,W,126,110,W 3,7-6,16
14,2018-11-14,Minnesota Timberwolves,L,100,107,L 1,7-7,-7
15,2018-11-16,New York Knicks,W,129,124,W 1,8-7,5
16,2018-11-17,Denver Nuggets,W,125,115,W 2,9-7,10
17,2018-11-19,San Antonio Spurs,W,140,126,W 3,10-7,14
18,2018-11-21,Philadelphia 76ers,L,120,121,L 1,10-8,-1
19,2018-11-23,New York Knicks,L,109,114,L 2,10-9,-5
20,2018-11-24,Washington Wizards,L,114,124,L 3,10-10,-10
21,2018-11-26,Boston Celtics,L,107,124,L 4,10-11,-17
22,2018-11-28,Washington Wizards,W,125,104,W 1,11-11,21
23,2018-11-30,Miami Heat,L,101,106,L 1,11-12,-5
24,2018-12-02,Charlotte Hornets,W,119,109,W 1,12-12,10
25,2018-12-03,Los Angeles Clippers,L,126,129,L 1,12-13,-3
26,2018-12-05,Dallas Mavericks,W,132,106,W 1,13-13,26
27,2018-12-07,Memphis Grizzlies,L,103,107,L 1,13-14,-4
28,2018-12-09,Detroit Pistons,W,116,108,W 1,14-14,8
29,2018-12-10,Boston Celtics,L,100,113,L 1,14-15,-13
30,2018-12-12,Oklahoma City Thunder,W,118,114,W 1,15-15,4
31,2018-12-16,Miami Heat,L,96,102,L 1,15-16,-6
32,2018-12-19,Milwaukee Bucks,L,115,123,L 2,15-17,-8
33,2018-12-21,Los Angeles Lakers,L,104,112,L 3,15-18,-8
34,2018-12-23,Sacramento Kings,L,117,122,L 4,15-19,-5
35,2018-12-26,Dallas Mavericks,L,119,122,L 5,15-20,-3
36,2018-12-28,Dallas Mavericks,W,114,112,W 1,16-20,2
37,2018-12-29,Houston Rockets,L,104,108,L 1,16-21,-4
38,2018-12-31,Minnesota Timberwolves,W,123,114,W 1,17-21,9
39,2019-01-02,Brooklyn Nets,L,121,126,L 1,17-22,-5
40,2019-01-05,Cleveland Cavaliers,W,133,98,W 1,18-22,35
41,2019-01-07,Memphis Grizzlies,W,114,95,W 2,19-22,19
42,2019-01-09,Cleveland Cavaliers,W,140,124,W 3,20-22,16
43,2019-01-12,Minnesota Timberwolves,L,106,110,L 1,20-23,-4
44,2019-01-14,Los Angeles Clippers,W,121,117,W 1,21-23,4
45,2019-01-16,Golden State Warriors,L,140,147,L 1,21-24,-7
46,2019-01-18,Portland Trail Blazers,L,112,128,L 2,21-25,-16
47,2019-01-21,Memphis Grizzlies,W,105,85,W 1,22-25,20
48,2019-01-23,Detroit Pistons,L,94,98,L 1,22-26,-4
49,2019-01-24,Oklahoma City Thunder,L,116,122,L 2,22-27,-6
50,2019-01-26,San Antonio Spurs,L,114,126,L 3,22-28,-12
51,2019-01-29,Houston Rockets,W,121,116,W 1,23-28,5
52,2019-01-30,Denver Nuggets,L,99,105,L 1,23-29,-6
53,2019-02-02,San Antonio Spurs,L,108,113,L 2,23-30,-5
54,2019-02-04,Indiana Pacers,L,107,109,L 3,23-31,-2
55,2019-02-06,Chicago Bulls,W,125,120,W 1,24-31,5
56,2019-02-08,Minnesota Timberwolves,W,122,117,W 2,25-31,5
57,2019-02-09,Memphis Grizzlies,L,90,99,L 1,25-32,-9
58,2019-02-12,Orlando Magic,L,88,118,L 2,25-33,-30
59,2019-02-14,Oklahoma City Thunder,W,131,122,W 1,26-33,9
60,2019-02-22,Indiana Pacers,L,111,126,L 1,26-34,-15
61,2019-02-23,Los Angeles Lakers,W,128,115,W 1,27-34,13
62,2019-02-25,Philadelphia 76ers,L,110,111,L 1,27-35,-1
63,2019-02-27,Los Angeles Lakers,L,119,125,L 2,27-36,-6
64,2019-03-01,Phoenix Suns,W,130,116,W 1,28-36,14
65,2019-03-02,Denver Nuggets,W,120,112,W 2,29-36,8
66,2019-03-04,Utah Jazz,W,115,112,W 3,30-36,3
67,2019-03-06,Utah Jazz,L,104,114,L 1,30-37,-10
68,2019-03-08,Toronto Raptors,L,104,127,L 2,30-38,-23
69,2019-03-10,Atlanta Hawks,L,116,128,L 3,30-39,-12
70,2019-03-12,Milwaukee Bucks,L,113,130,L 4,30-40,-17
71,2019-03-15,Portland Trail Blazers,L,110,122,L 5,30-41,-12
72,2019-03-16,Phoenix Suns,L,136,138,L 6,30-42,-2
73,2019-03-18,Dallas Mavericks,W,129,125,W 1,31-42,4
74,2019-03-20,Orlando Magic,L,96,119,L 1,31-43,-23
75,2019-03-24,Houston Rockets,L,90,113,L 2,31-44,-23
76,2019-03-26,Atlanta Hawks,L,120,130,L 3,31-45,-10
77,2019-03-28,Sacramento Kings,W,121,118,W 1,32-45,3
78,2019-03-31,Los Angeles Lakers,L,102,130,L 1,32-46,-28
79,2019-04-03,Charlotte Hornets,L,109,115,L 2,32-47,-6
80,2019-04-05,Phoenix Suns,L,126,133,L 3,32-48,-7
81,2019-04-07,Sacramento Kings,W,133,129,W 1,33-48,4
82,2019-04-09,Golden State Warriors,L,103,112,L 1,33-49,-9
