G,Date,Opponent,Result,Tm,Opp,Streak,Record,Margin
1,1979-10-12,Houston Rockets,W,114,106,W 1,1-0,8
2,1979-10-13,Cleveland Cavaliers,W,139,117,W 2,2-0,22
3,1979-10-17,Cleveland Cavaliers,W,127,108,W 3,3-0,19
4,1979-10-19,Washington Bullets,W,130,93,W 4,4-0,37
5,1979-10-20,Indiana Pacers,L,128,131,L 1,4-1,-3
6,1979-10-23,San Antonio Spurs,L,120,129,L 2,4-2,-9
7,1979-10-24,Houston Rockets,W,100,99,W 1,5-2,1
8,1979-10-27,Atlanta Hawks,W,100,95,W 2,6-2,5
9,1979-10-31,New Jersey Nets,W,116,79,W 3,7-2,37
10,1979-11-03,Washington Bullets,W,118,97,W 4,8-2,21
11,1979-11-07,San Antonio Spurs,W,117,105,W 5,9-2,12
12,1979-11-09,Kansas City Kings,W,127,119,W 6,10-2,8
13,1979-11-10,Philadelphia 76ers,L,94,95,L 1,10-3,-1
14,1979-11-14,Detroit Pistons,W,115,111,W 1,11-3,4
15,1979-11-16,Utah Jazz,W,113,97,W 2,12-3,16
16,1979-11-17,New York Knicks,L,109,113,L 1,12-4,-4
17,1979-11-21,New Jersey Nets,W,111,103,W 1,13-4,8
18,1979-11-23,Indiana Pacers,W,118,103,W 2,14-4,15
19,1979-11-24,Atlanta Hawks,W,106,101,W 3,15-4,5
20,1979-11-28,Denver Nuggets,W,119,97,W 4,16-4,22
21,1979-11-30,New York Knicks,W,100,97,W 5,17-4,3
22,1979-12-01,Indiana Pacers,W,106,102,W 6,18-4,4
23,1979-12-02,Kansas City Kings,L,88,94,L 1,18-5,-6
24,1979-12-04,Detroit Pistons,W,118,114,W 1,19-5,4
25,1979-12-05,Atlanta Hawks,L,92,120,L 1,19-6,-28
26,1979-12-07,Phoenix Suns,W,100,92,W 1,20-6,8
27,1979-12-08,Cleveland Cavaliers,L,100,116,L 1,20-7,-16
28,1979-12-09,Milwaukee Bucks,W,113,108,W 1,21-7,5
29,1979-12-12,New Jersey Nets,W,116,102,W 2,22-7,14
30,1979-12-14,Milwaukee Bucks,W,97,94,W 3,23-7,3
31,1979-12-15,New York Knicks,W,99,96,W 4,24-7,3
32,1979-12-16,New Jersey Nets,W,115,112,W 5,25-7,3
33,1979-12-19,Philadelphia 76ers,W,112,89,W 6,26-7,23
34,1979-12-21,San Antonio Spurs,W,133,114,W 7,27-7,19
35,1979-12-22,Philadelphia 76ers,L,113,126,L 1,27-8,-13
36,1979-12-27,San Diego Clippers,W,118,97,W 1,28-8,21
37,1979-12-28,Los Angeles Lakers,L,105,123,L 1,28-9,-18
38,1979-12-29,Golden State Warriors,W,104,88,W 1,29-9,16
39,1980-01-02,Houston Rockets,W,111,103,W 2,30-9,8
40,1980-01-05,San Antonio Spurs,L,111,119,L 1,30-10,-8
41,1980-01-09,New York Knicks,W,112,95,W 1,31-10,17
