G,Date,Opponent,Result,Tm,Opp,Streak,Record,Margin
1,1999-02-05,New York Knicks,W,93,85,W 1,1-0,8
2,1999-02-06,Philadelphia 76ers,L,75,95,L 1,1-1,-20
3,1999-02-08,Boston Celtics,W,107,90,W 1,2-1,17
4,1999-02-10,New Jersey Nets,W,89,81,W 2,3-1,8
5,1999-02-11,Detroit Pistons,W,87,81,W 3,4-1,6
6,1999-02-14,Milwaukee Bucks,W,85,82,W 4,5-1,3
7,1999-02-16,Cleveland Cavaliers,L,78,90,L 1,5-2,-12
8,1999-02-17,Washington Wizards,W,96,85,W 1,6-2,11
9,1999-02-19,Atlanta Hawks,W,99,94,W 2,7-2,5
10,1999-02-21,Houston Rockets,W,109,83,W 3,8-2,26
11,1999-02-22,Sacramento Kings,W,107,96,W 4,9-2,11
12,1999-02-24,Boston Celtics,L,79,111,L 1,9-3,-32
13,1999-02-26,Indiana Pacers,W,103,100,W 1,10-3,3
14,1999-02-28,Miami Heat,L,78,84,L 1,10-4,-6
15,1999-03-01,Atlanta Hawks,W,70,67,W 1,11-4,3
16,1999-03-03,Charlotte Hornets,W,93,76,W 2,12-4,17
17,1999-03-05,Toronto Raptors,W,89,84,W 3,13-4,5
18,1999-03-06,Detroit Pistons,W,87,82,W 4,14-4,5
19,1999-03-08,Atlanta Hawks,L,110,114,L 1,14-5,-4
20,1999-03-10,San Antonio Spurs,L,79,81,L 2,14-6,-2
21,1999-03-11,Dallas Mavericks,L,76,93,L 3,14-7,-17
22,1999-03-13,Golden State Warriors,W,87,74,W 1,15-7,13
23,1999-03-15,Philadelphia 76ers,W,74,73,W 2,16-7,1
24,1999-03-17,Chicago Bulls,W,103,94,W 3,17-7,9
25,1999-03-18,New York Knicks,W,86,78,W 4,18-7,8
26,1999-03-21,Los Angeles Lakers,L,104,115,L 1,18-8,-11
27,1999-03-23,Charlotte Hornets,W,86,78,W 1,19-8,8
28,1999-03-25,Cleveland Cavaliers,W,96,86,W 2,20-8,10
29,1999-03-26,Charlotte Hornets,L,82,90,L 1,20-9,-8
30,1999-03-28,Miami Heat,W,94,87,W 1,21-9,7
31,1999-03-30,New Jersey Nets,W,100,98,W 2,22-9,2
32,1999-03-31,Washington Wizards,L,73,84,L 1,22-10,-11
33,1999-04-02,Chicago Bulls,W,115,68,W 1,23-10,47
34,1999-04-03,Detroit Pistons,W,92,77,W 2,24-10,15
35,1999-04-05,Boston Celtics,W,106,99,W 3,25-10,7
36,1999-04-06,New York Knicks,W,81,72,W 4,26-10,9
37,1999-04-08,Cleveland Cavaliers,W,73,69,W 5,27-10,4
38,1999-04-09,Milwaukee Bucks,W,95,83,W 6,28-10,12
39,1999-04-14,Indiana Pacers,L,80,83,L 1,28-11,-3
40,1999-04-16,Atlanta Hawks,L,79,91,L 2,28-12,-12
41,1999-04-18,Detroit Pistons,W,88,81,W 1,29-12,7
42,1999-04-19,Toronto Raptors,L,72,90,L 1,29-13,-18
43,1999-04-20,Milwaukee Bucks,L,83,95,L 2,29-14,-12
44,1999-04-22,Miami Heat,L,70,75,L 3,29-15,-5
45,1999-04-23,Toronto Raptors,L,88,95,L 4,29-16,-7
46,1999-04-25,Philadelphia 76ers,L,86,103,L 5,29-17,-17
47,1999-04-27,Indiana Pacers,W,88,87,W 1,30-17,1
48,1999-04-28,Washington Wizards,W,93,86,W 2,31-17,7
49,1999-04-30,New Jersey Nets,W,107,95,W 3,32-17,12
50,1999-05-05,Chicago Bulls,W,103,83,W 4,33-17,20
