G,Date,Opponent,Result,Tm,Opp,Streak,Record,Margin
1,2011-12-25,Los Angeles Lakers,W,88,87,W 1,1-0,1
2,2011-12-26,Golden State Warriors,L,91,99,L 1,1-1,-8
3,2011-12-29,Sacramento Kings,W,108,98,W 1,2-1,10
4,2011-12-30,Los Angeles Clippers,W,114,101,W 2,3-1,13
5,2012-01-01,Memphis Grizzlies,W,104,64,W 3,4-1,40
6,2012-01-03,Atlanta Hawks,W,76,74,W 4,5-1,2
7,2012-01-04,Detroit Pistons,W,99,83,W 5,6-1,16
8,2012-01-06,Orlando Magic,W,97,83,W 6,7-1,14
9,2012-01-07,Atlanta Hawks,L,94,109,L 1,7-2,-15
10,2012-01-09,Detroit Pistons,W,92,68,W 1,8-2,24
11,2012-01-10,Minnesota Timberwolves,W,111,100,W 2,9-2,11
12,2012-01-11,Washington Wizards,W,78,64,W 3,10-2,14
13,2012-01-13,Boston Celtics,W,88,79,W 4,11-2,9
14,2012-01-14,Toronto Raptors,W,77,64,W 5,12-2,13
15,2012-01-16,Memphis Grizzlies,L,86,102,L 1,12-3,-16
16,2012-01-17,Phoenix Suns,W,118,97,W 1,13-3,21
17,2012-01-20,Cleveland Cavaliers,W,114,75,W 2,14-3,39
18,2012-01-21,Charlotte Bobcats,W,95,89,W 3,15-3,6
19,2012-01-23,New Jersey Nets,W,110,95,W 4,16-3,15
20,2012-01-25,Indiana Pacers,L,90,95,L 1,16-4,-5
21,2012-01-27,Milwaukee Bucks,W,107,100,W 1,17-4,7
22,2012-01-29,Miami Heat,L,93,97,L 1,17-5,-4
23,2012-01-30,Washington Wizards,W,98,88,W 1,18-5,10
24,2012-02-01,Philadelphia 76ers,L,82,98,L 1,18-6,-16
25,2012-02-02,New York Knicks,W,105,102,W 1,19-6,3
26,2012-02-04,Milwaukee Bucks,W,113,90,W 2,20-6,23
27,2012-02-06,New Jersey Nets,W,108,87,W 3,21-6,21
28,2012-02-08,New Orleans Hornets,W,90,67,W 4,22-6,23
29,2012-02-10,Charlotte Bobcats,W,95,64,W 5,23-6,31
30,2012-02-12,Boston Celtics,L,91,95,L 1,23-7,-4
31,2012-02-14,Sacramento Kings,W,121,115,W 1,24-7,6
32,2012-02-16,Boston Celtics,W,89,80,W 2,25-7,9
33,2012-02-18,New Jersey Nets,L,85,97,L 1,25-8,-12
34,2012-02-20,Atlanta Hawks,W,90,79,W 1,26-8,11
35,2012-02-22,Milwaukee Bucks,W,110,91,W 2,27-8,19
36,2012-02-28,New Orleans Hornets,W,99,95,W 3,28-8,4
37,2012-02-29,San Antonio Spurs,W,96,89,W 4,29-8,7
38,2012-03-02,Cleveland Cavaliers,W,112,91,W 5,30-8,21
39,2012-03-04,Philadelphia 76ers,W,96,91,W 6,31-8,5
40,2012-03-05,Indiana Pacers,W,92,72,W 7,32-8,20
41,2012-03-07,Milwaukee Bucks,W,106,104,W 8,33-8,2
42,2012-03-08,Orlando Magic,L,94,99,L 1,33-9,-5
43,2012-03-10,Utah Jazz,W,111,97,W 1,34-9,14
44,2012-03-12,New York Knicks,W,104,99,W 2,35-9,5
45,2012-03-14,Miami Heat,W,106,102,W 3,36-9,4
46,2012-03-16,Portland Trail Blazers,L,89,100,L 1,36-10,-11
47,2012-03-17,Philadelphia 76ers,W,89,80,W 1,37-10,9
48,2012-03-19,Orlando Magic,W,85,59,W 2,38-10,26
49,2012-03-21,Toronto Raptors,W,94,82,W 3,39-10,12
50,2012-03-24,Toronto Raptors,W,102,101,W 4,40-10,1
51,2012-03-26,Denver Nuggets,L,91,108,L 1,40-11,-17
52,2012-03-28,Atlanta Hawks,W,98,77,W 1,41-11,21
53,2012-03-30,Detroit Pistons,W,83,71,W 2,42-11,12
54,2012-04-01,Oklahoma City Thunder,L,78,92,L 1,42-12,-14
55,2012-04-02,Houston Rockets,L,93,99,L 2,42-13,-6
56,2012-04-05,Boston Celtics,W,93,86,W 1,43-13,7
57,2012-04-08,New York Knicks,L,99,100,L 1,43-14,-1
58,2012-04-10,New York Knicks,W,98,86,W 1,44-14,12
59,2012-04-12,Miami Heat,W,96,86,W 2,45-14,10
60,2012-04-15,Detroit Pistons,W,100,94,W 3,46-14,6
61,2012-04-16,Washington Wizards,L,84,87,L 1,46-15,-3
62,2012-04-18,Charlotte Bobcats,W,100,68,W 1,47-15,32
63,2012-04-19,Miami Heat,L,72,83,L 1,47-16,-11
64,2012-04-21,Dallas Mavericks,W,93,83,W 1,48-16,10
65,2012-04-25,Indiana Pacers,W,92,87,W 2,49-16,5
66,2012-04-26,Cleveland Cavaliers,W,107,75,W 3,50-16,32
