G,Date,Opponent,Result,Tm,Opp,Streak,Record,Margin
1,1990-11-03,Los Angeles Lakers,W,110,99,W 1,1-0,11
2,1990-11-07,Denver Nuggets,W,161,153,W 2,2-0,8
3,1990-11-08,Utah Jazz,L,94,103,L 1,2-1,-9
4,1990-11-10,Houston Rockets,W,111,110,W 1,3-1,1
5,1990-11-13,Golden State Warriors,L,124,128,L 1,3-2,-4
6,1990-11-15,Sacramento Kings,W,122,93,W 1,4-2,29
7,1990-11-17,Phoenix Suns,W,128,114,W 2,5-2,14
8,1990-11-21,Minnesota Timberwolves,W,114,100,W 3,6-2,14
9,1990-11-23,Dallas Mavericks,W,107,104,W 4,7-2,3
10,1990-11-25,Portland Trail Blazers,L,103,117,L 1,7-3,-14
11,1990-11-27,Seattle SuperSonics,W,124,111,W 1,8-3,13
12,1990-11-28,Los Angeles Lakers,L,80,97,L 1,8-4,-17
13,1990-12-01,Dallas Mavericks,W,109,97,W 1,9-4,12
14,1990-12-05,Atlanta Hawks,L,108,110,L 1,9-5,-2
15,1990-12-08,Boston Celtics,W,102,96,W 1,10-5,6
16,1990-12-11,Detroit Pistons,W,95,86,W 2,11-5,9
17,1990-12-12,Charlotte Hornets,W,92,81,W 3,12-5,11
18,1990-12-14,Cleveland Cavaliers,W,116,106,W 4,13-5,10
19,1990-12-15,Minnesota Timberwolves,W,90,74,W 5,14-5,16
20,1990-12-18,Houston Rockets,W,96,95,W 6,15-5,1
21,1990-12-19,Denver Nuggets,W,144,109,W 7,16-5,35
22,1990-12-21,Phoenix Suns,W,132,128,W 8,17-5,4
23,1990-12-22,Milwaukee Bucks,L,98,114,L 1,17-6,-16
24,1990-12-26,Miami Heat,W,111,97,W 1,18-6,14
25,1990-12-28,Sacramento Kings,W,104,88,W 2,19-6,16
26,1991-01-02,Indiana Pacers,L,109,121,L 1,19-7,-12
27,1991-01-04,New Jersey Nets,W,93,89,W 1,20-7,4
28,1991-01-05,Orlando Magic,W,107,90,W 2,21-7,17
29,1991-01-07,Philadelphia 76ers,W,111,102,W 3,22-7,9
30,1991-01-08,Atlanta Hawks,L,98,109,L 1,22-8,-11
31,1991-01-10,Orlando Magic,W,117,111,W 1,23-8,6
32,1991-01-12,Utah Jazz,W,112,92,W 2,24-8,20
33,1991-01-15,Utah Jazz,L,102,124,L 1,24-9,-22
34,1991-01-16,Dallas Mavericks,W,100,94,W 1,25-9,6
35,1991-01-18,Charlotte Hornets,L,110,117,L 1,25-10,-7
36,1991-01-19,Denver Nuggets,W,117,108,W 1,26-10,9
37,1991-01-22,Los Angeles Clippers,W,106,100,W 2,27-10,6
38,1991-01-24,Cleveland Cavaliers,W,111,103,W 3,28-10,8
39,1991-01-26,Minnesota Timberwolves,W,112,105,W 4,29-10,7
40,1991-01-28,Seattle SuperSonics,W,119,107,W 5,30-10,12
41,1991-01-29,Houston Rockets,L,89,91,L 1,30-11,-2
42,1991-01-31,Chicago Bulls,W,106,102,W 1,31-11,4
43,1991-02-02,Houston Rockets,L,94,100,L 1,31-12,-6
44,1991-02-05,Golden State Warriors,L,106,112,L 2,31-13,-6
45,1991-02-07,Indiana Pacers,W,118,108,W 1,32-13,10
46,1991-02-12,Washington Bullets,W,102,92,W 2,33-13,10
47,1991-02-14,Phoenix Suns,L,97,106,L 1,33-14,-9
48,1991-02-16,Dallas Mavericks,L,94,96,L 2,33-15,-2
49,1991-02-18,Utah Jazz,L,81,104,L 3,33-16,-23
50,1991-02-22,Los Angeles Clippers,L,101,107,L 4,33-17,-6
51,1991-02-24,Portland Trail Blazers,W,95,88,W 1,34-17,7
52,1991-02-26,Portland Trail Blazers,W,102,101,W 2,35-17,1
53,1991-02-28,New York Knicks,L,93,100,L 1,35-18,-7
54,1991-03-01,Boston Celtics,L,98,108,L 2,35-19,-10
55,1991-03-03,Washington Bullets,W,107,85,W 1,36-19,22
56,1991-03-05,Philadelphia 76ers,W,104,99,W 2,37-19,5
57,1991-03-07,New Jersey Nets,W,111,99,W 3,38-19,12
58,1991-03-09,Seattle SuperSonics,W,112,99,W 4,39-19,13
59,1991-03-11,Utah Jazz,W,105,96,W 5,40-19,9
60,1991-03-13,Los Angeles Clippers,L,93,97,L 1,40-20,-4
61,1991-03-14,Golden State Warriors,W,101,99,W 1,41-20,2
62,1991-03-16,Sacramento Kings,L,85,92,L 1,41-21,-7
63,1991-03-17,Los Angeles Lakers,L,91,98,L 2,41-22,-7
64,1991-03-19,Sacramento Kings,W,104,101,W 1,42-22,3
65,1991-03-21,Orlando Magic,L,102,105,L 1,42-23,-3
66,1991-03-22,Miami Heat,W,97,90,W 1,43-23,7
67,1991-03-24,Detroit Pistons,W,85,78,W 2,44-23,7
68,1991-03-26,New York Knicks,W,129,119,W 3,45-23,10
69,1991-03-28,Orlando Magic,W,119,95,W 4,46-23,24
70,1991-03-30,Denver Nuggets,W,130,116,W 5,47-23,14
71,1991-04-02,Los Angeles Lakers,L,115,122,L 1,47-24,-7
72,1991-04-04,Milwaukee Bucks,W,105,101,W 1,48-24,4
73,1991-04-05,Chicago Bulls,W,110,107,W 2,49-24,3
74,1991-04-07,Minnesota Timberwolves,W,92,87,W 3,50-24,5
75,1991-04-08,Golden State Warriors,W,115,105,W 4,51-24,10
76,1991-04-10,Portland Trail Blazers,L,100,105,L 1,51-25,-5
77,1991-04-12,Seattle SuperSonics,L,99,100,L 2,51-26,-1
78,1991-04-14,Phoenix Suns,W,109,101,W 1,52-26,8
79,1991-04-16,Los Angeles Clippers,W,128,98,W 2,53-26,30
80,1991-04-18,Houston Rockets,W,102,95,W 3,54-26,7
81,1991-04-19,Denver Nuggets,L,122,125,L 1,54-27,-3
82,1991-04-21,Dallas Mavericks,W,135,101,W 1,55-27,34
