G,Date,Opponent,Result,Tm,Opp,Streak,Record,Margin
1,1985-10-26,Dallas Mavericks,L,95,101,L 1,0-1,-6
2,1985-10-29,Houston Rockets,L,99,111,L 2,0-2,-12
3,1985-10-31,Denver Nuggets,L,73,90,L 3,0-3,-17
4,1985-11-02,Chicago Bulls,W,118,100,W 1,1-3,18
5,1985-11-05,New York Knicks,W,84,80,W 2,2-3,4
6,1985-11-06,Golden State Warriors,L,101,105,L 1,2-4,-4
7,1985-11-08,Portland Trail Blazers,L,88,92,L 2,2-5,-4
8,1985-11-09,Sacramento Kings,L,93,98,L 3,2-6,-5
9,1985-11-12,Dallas Mavericks,W,109,90,W 1,3-6,19
10,1985-11-13,Los Angeles Clippers,W,93,89,W 2,4-6,4
11,1985-11-15,Phoenix Suns,L,99,117,L 1,4-7,-18
12,1985-11-16,San Antonio Spurs,L,95,97,L 2,4-8,-2
13,1985-11-20,Milwaukee Bucks,L,106,116,L 3,4-9,-10
14,1985-11-22,Houston Rockets,W,122,103,W 1,5-9,19
15,1985-11-24,Denver Nuggets,W,110,84,W 2,6-9,26
16,1985-11-26,Los Angeles Clippers,W,131,99,W 3,7-9,32
17,1985-11-29,Los Angeles Lakers,L,107,108,L 1,7-10,-1
18,1985-11-30,Denver Nuggets,W,131,123,W 1,8-10,8
19,1985-12-03,San Antonio Spurs,W,123,103,W 2,9-10,20
20,1985-12-05,Cleveland Cavaliers,L,97,100,L 1,9-11,-3
21,1985-12-06,Washington Bullets,L,109,115,L 2,9-12,-6
22,1985-12-08,Philadelphia 76ers,W,105,100,W 1,10-12,5
23,1985-12-10,Milwaukee Bucks,L,98,117,L 1,10-13,-19
24,1985-12-11,Atlanta Hawks,L,97,105,L 2,10-14,-8
25,1985-12-13,Los Angeles Clippers,W,114,95,W 1,11-14,19
26,1985-12-15,Golden State Warriors,L,105,112,L 1,11-15,-7
27,1985-12-17,Phoenix Suns,L,99,104,L 2,11-16,-5
28,1985-12-19,Detroit Pistons,L,97,99,L 3,11-17,-2
29,1985-12-21,Portland Trail Blazers,L,97,114,L 4,11-18,-17
30,1985-12-27,Golden State Warriors,W,114,102,W 1,12-18,12
31,1985-12-28,Los Angeles Clippers,L,106,111,L 1,12-19,-5
32,1985-12-30,Utah Jazz,L,105,107,L 2,12-20,-2
33,1986-01-03,Denver Nuggets,W,117,107,W 1,13-20,10
34,1986-01-06,Phoenix Suns,L,97,114,L 1,13-21,-17
35,1986-01-07,Utah Jazz,W,91,84,W 1,14-21,7
36,1986-01-09,Denver Nuggets,L,90,94,L 1,14-22,-4
37,1986-01-11,Los Angeles Lakers,W,105,99,W 1,15-22,6
38,1986-01-13,Dallas Mavericks,L,89,90,L 1,15-23,-1
39,1986-01-15,Los Angeles Clippers,L,103,110,L 2,15-24,-7
40,1986-01-17,Phoenix Suns,L,100,103,L 3,15-25,-3
41,1986-01-18,Sacramento Kings,L,96,98,L 4,15-26,-2
42,1986-01-21,Houston Rockets,L,96,100,L 5,15-27,-4
43,1986-01-23,Portland Trail Blazers,L,107,117,L 6,15-28,-10
44,1986-01-25,New Jersey Nets,W,106,99,W 1,16-28,7
45,1986-01-28,Philadelphia 76ers,L,99,106,L 1,16-29,-7
46,1986-01-30,New Jersey Nets,W,89,82,W 1,17-29,7
47,1986-01-31,Indiana Pacers,L,94,101,L 1,17-30,-7
48,1986-02-02,Boston Celtics,L,101,114,L 2,17-31,-13
49,1986-02-04,San Antonio Spurs,L,119,124,L 3,17-32,-5
50,1986-02-06,Sacramento Kings,L,106,115,L 4,17-33,-9
51,1986-02-11,Utah Jazz,W,105,92,W 1,18-33,13
52,1986-02-13,Boston Celtics,L,98,107,L 1,18-34,-9
53,1986-02-15,Washington Bullets,W,112,106,W 1,19-34,6
54,1986-02-17,Atlanta Hawks,W,100,87,W 2,20-34,13
55,1986-02-19,Detroit Pistons,L,113,118,L 1,20-35,-5
56,1986-02-21,New York Knicks,L,104,117,L 2,20-36,-13
57,1986-02-22,Chicago Bulls,L,125,129,L 3,20-37,-4
58,1986-02-25,Sacramento Kings,L,100,102,L 4,20-38,-2
59,1986-02-27,Portland Trail Blazers,W,107,94,W 1,21-38,13
60,1986-03-03,Houston Rockets,W,118,105,W 2,22-38,13
61,1986-03-05,Indiana Pacers,L,112,120,L 1,22-39,-8
62,1986-03-07,Cleveland Cavaliers,W,120,106,W 1,23-39,14
63,1986-03-09,Los Angeles Lakers,L,106,108,L 1,23-40,-2
