G,Date,Opponent,Result,Tm,Opp,Streak,Record,Margin
1,2011-12-26,Indiana Pacers,L,79,91,L 1,0-1,-12
2,2011-12-28,Cleveland Cavaliers,L,89,105,L 2,0-2,-16
3,2011-12-30,Boston Celtics,L,85,96,L 3,0-3,-11
4,2011-12-31,Indiana Pacers,W,96,88,W 1,1-3,8
5,2012-01-02,Orlando Magic,W,89,78,W 2,2-3,11
6,2012-01-04,Chicago Bulls,L,83,99,L 1,2-4,-16
7,2012-01-06,Philadelphia 76ers,L,73,96,L 2,2-5,-23
8,2012-01-07,New York Knicks,L,80,103,L 3,2-6,-23
9,2012-01-09,Chicago Bulls,L,68,92,L 4,2-7,-24
10,2012-01-10,Dallas Mavericks,L,86,100,L 5,2-8,-14
11,2012-01-12,Milwaukee Bucks,L,93,102,L 6,2-9,-9
12,2012-01-13,Charlotte Bobcats,W,98,81,W 1,3-9,17
13,2012-01-15,Golden State Warriors,L,91,99,L 1,3-10,-8
14,2012-01-17,Houston Rockets,L,80,97,L 2,3-11,-17
15,2012-01-18,Minnesota Timberwolves,L,85,93,L 3,3-12,-8
16,2012-01-20,Memphis Grizzlies,L,81,98,L 4,3-13,-17
17,2012-01-21,Portland Trail Blazers,W,94,91,W 1,4-13,3
18,2012-01-23,Oklahoma City Thunder,L,79,99,L 1,4-14,-20
19,2012-01-25,Miami Heat,L,98,101,L 2,4-15,-3
20,2012-01-27,Atlanta Hawks,L,101,107,L 3,4-16,-6
21,2012-01-28,Philadelphia 76ers,L,74,95,L 4,4-17,-21
22,2012-01-30,Milwaukee Bucks,L,82,103,L 5,4-18,-21
23,2012-01-31,New York Knicks,L,86,113,L 6,4-19,-27
24,2012-02-01,New Jersey Nets,L,96,99,L 7,4-20,-3
25,2012-02-03,Milwaukee Bucks,W,88,80,W 1,5-20,8
26,2012-02-04,New Orleans Hornets,W,89,87,W 2,6-20,2
27,2012-02-08,New Jersey Nets,W,99,92,W 3,7-20,7
28,2012-02-10,New Jersey Nets,W,109,92,W 4,8-20,17
29,2012-02-12,Washington Wizards,L,77,98,L 1,8-21,-21
30,2012-02-14,San Antonio Spurs,L,95,99,L 2,8-22,-4
31,2012-02-15,Boston Celtics,W,98,88,W 1,9-22,10
32,2012-02-17,Sacramento Kings,W,114,108,W 2,10-22,6
33,2012-02-19,Boston Celtics,W,96,81,W 3,11-22,15
34,2012-02-21,Cleveland Cavaliers,L,100,101,L 1,11-23,-1
35,2012-02-22,Toronto Raptors,L,93,103,L 2,11-24,-10
36,2012-02-28,Philadelphia 76ers,L,68,97,L 3,11-25,-29
37,2012-02-29,Charlotte Bobcats,W,109,94,W 1,12-25,15
38,2012-03-03,Memphis Grizzlies,L,83,100,L 1,12-26,-17
39,2012-03-06,Los Angeles Lakers,W,88,85,W 1,13-26,3
40,2012-03-09,Atlanta Hawks,W,86,85,W 2,14-26,1
41,2012-03-10,Toronto Raptors,W,105,86,W 3,15-26,19
42,2012-03-12,Utah Jazz,L,90,105,L 1,15-27,-15
43,2012-03-14,Sacramento Kings,W,124,112,W 1,16-27,12
44,2012-03-16,Phoenix Suns,L,101,109,L 1,16-28,-8
45,2012-03-18,Los Angeles Clippers,L,83,87,L 2,16-29,-4
46,2012-03-21,Denver Nuggets,L,115,116,L 3,16-30,-1
47,2012-03-23,Miami Heat,L,73,88,L 4,16-31,-15
48,2012-03-24,New York Knicks,L,79,101,L 5,16-32,-22
49,2012-03-26,Washington Wizards,W,79,77,W 1,17-32,2
50,2012-03-28,Cleveland Cavaliers,W,87,75,W 2,18-32,12
51,2012-03-30,Chicago Bulls,L,71,83,L 1,18-33,-12
52,2012-03-31,Charlotte Bobcats,W,110,107,W 1,19-33,3
53,2012-04-03,Orlando Magic,W,102,95,W 2,20-33,7
54,2012-04-05,Washington Wizards,W,99,94,W 3,21-33,5
55,2012-04-06,Atlanta Hawks,L,96,101,L 1,21-34,-5
56,2012-04-08,Miami Heat,L,75,98,L 2,21-35,-23
57,2012-04-09,Orlando Magic,L,89,119,L 3,21-36,-30
58,2012-04-12,Charlotte Bobcats,W,109,85,W 1,22-36,24
59,2012-04-13,Milwaukee Bucks,L,97,113,L 1,22-37,-16
60,2012-04-15,Chicago Bulls,L,94,100,L 2,22-38,-6
61,2012-04-17,Cleveland Cavaliers,W,116,77,W 1,23-38,39
62,2012-04-18,Atlanta Hawks,L,84,116,L 1,23-39,-32
63,2012-04-19,Minnesota Timberwolves,L,80,91,L 2,23-40,-11
64,2012-04-22,Toronto Raptors,W,76,73,W 1,24-40,3
65,2012-04-23,Indiana Pacers,L,97,103,L 1,24-41,-6
66,2012-04-26,Philadelphia 76ers,W,108,86,W 1,25-41,22
