G,Date,Opponent,Result,Tm,Opp,Streak,Record,Margin
1,2014-10-29,Milwaukee Bucks,W,108,106,W 1,1-0,2
2,2014-11-01,Memphis Grizzlies,L,69,71,L 1,1-1,-2
3,2014-11-02,New York Knicks,L,93,96,L 2,1-2,-3
4,2014-11-04,New Orleans Pelicans,L,91,100,L 3,1-3,-9
5,2014-11-05,Miami Heat,W,96,89,W 1,2-3,7
6,2014-11-07,Atlanta Hawks,W,122,119,W 2,3-3,3
7,2014-11-09,Los Angeles Lakers,L,92,107,L 1,3-4,-15
8,2014-11-11,Portland Trail Blazers,L,100,102,L 2,3-5,-2
9,2014-11-14,Phoenix Suns,W,103,95,W 1,4-5,8
10,2014-11-15,Golden State Warriors,L,87,112,L 1,4-6,-25
11,2014-11-17,Dallas Mavericks,L,80,107,L 2,4-7,-27
12,2014-11-19,Indiana Pacers,L,86,88,L 3,4-8,-2
13,2014-11-21,Orlando Magic,L,100,105,L 4,4-9,-5
14,2014-11-23,Miami Heat,L,93,94,L 5,4-10,-1
15,2014-11-24,Los Angeles Clippers,L,92,113,L 6,4-11,-21
16,2014-11-26,Portland Trail Blazers,L,97,105,L 7,4-12,-8
17,2014-11-28,Golden State Warriors,L,101,106,L 8,4-13,-5
18,2014-11-29,Atlanta Hawks,L,75,105,L 9,4-14,-30
19,2014-12-03,Chicago Bulls,L,95,102,L 10,4-15,-7
20,2014-12-05,New York Knicks,W,103,102,W 1,5-15,1
21,2014-12-10,Boston Celtics,W,96,87,W 2,6-15,9
22,2014-12-12,Memphis Grizzlies,L,107,113,L 1,6-16,-6
23,2014-12-13,Brooklyn Nets,L,87,114,L 2,6-17,-27
24,2014-12-15,Cleveland Cavaliers,L,88,97,L 3,6-18,-9
25,2014-12-17,Phoenix Suns,L,106,111,L 4,6-19,-5
26,2014-12-19,Philadelphia 76ers,W,109,91,W 1,7-19,18
27,2014-12-20,Utah Jazz,W,104,86,W 2,8-19,18
28,2014-12-22,Denver Nuggets,W,110,82,W 3,9-19,28
