G,Date,Opponent,Result,Tm,Opp,Streak,Record,Margin
1,1980-10-10,Boston Celtics,L,103,130,L 1,0-1,-27
2,1980-10-11,New Jersey Nets,L,96,99,L 2,0-2,-3
3,1980-10-14,Detroit Pistons,W,99,91,W 1,1-2,8
4,1980-10-16,Washington Bullets,W,90,88,W 2,2-2,2
5,1980-10-17,Chicago Bulls,L,79,98,L 1,2-3,-19
6,1980-10-18,Milwaukee Bucks,L,105,107,L 2,2-4,-2
7,1980-10-21,Milwaukee Bucks,L,95,115,L 3,2-5,-20
8,1980-10-22,Washington Bullets,L,96,109,L 4,2-6,-13
9,1980-10-24,New Jersey Nets,W,126,112,W 1,3-6,14
10,1980-10-25,Indiana Pacers,W,118,100,W 2,4-6,18
11,1980-10-28,Philadelphia 76ers,L,101,119,L 1,4-7,-18
12,1980-10-31,Los Angeles Lakers,L,98,107,L 2,4-8,-9
13,1980-11-02,Portland Trail Blazers,L,96,102,L 3,4-9,-6
14,1980-11-03,Seattle SuperSonics,L,83,118,L 4,4-10,-35
15,1980-11-05,Golden State Warriors,L,98,106,L 5,4-11,-8
16,1980-11-06,Utah Jazz,L,96,112,L 6,4-12,-16
17,1980-11-08,Kansas City Kings,L,106,111,L 7,4-13,-5
18,1980-11-11,Milwaukee Bucks,L,96,100,L 8,4-14,-4
19,1980-11-13,Atlanta Hawks,W,114,111,W 1,5-14,3
20,1980-11-15,New York Knicks,L,95,100,L 1,5-15,-5
21,1980-11-18,San Diego Clippers,W,104,94,W 1,6-15,10
22,1980-11-20,Houston Rockets,L,114,117,L 1,6-16,-3
23,1980-11-22,Boston Celtics,W,113,98,W 1,7-16,15
24,1980-11-26,New York Knicks,L,113,119,L 1,7-17,-6
25,1980-11-28,Washington Bullets,W,126,105,W 1,8-17,21
26,1980-11-29,Indiana Pacers,L,101,117,L 1,8-18,-16
27,1980-12-02,Dallas Mavericks,W,109,102,W 1,9-18,7
28,1980-12-03,Houston Rockets,L,109,118,L 1,9-19,-9
29,1980-12-04,San Antonio Spurs,L,100,130,L 2,9-20,-30
30,1980-12-06,Detroit Pistons,W,101,100,W 1,10-20,1
31,1980-12-09,Philadelphia 76ers,L,83,96,L 1,10-21,-13
32,1980-12-11,Indiana Pacers,L,100,103,L 2,10-22,-3
33,1980-12-12,Detroit Pistons,L,95,101,L 3,10-23,-6
34,1980-12-13,Utah Jazz,W,110,103,W 1,11-23,7
35,1980-12-17,Philadelphia 76ers,L,79,103,L 1,11-24,-24
36,1980-12-18,Denver Nuggets,W,130,122,W 1,12-24,8
37,1980-12-20,Boston Celtics,L,102,107,L 1,12-25,-5
38,1980-12-23,Kansas City Kings,L,100,102,L 2,12-26,-2
39,1980-12-26,Chicago Bulls,L,98,100,L 3,12-27,-2
40,1980-12-29,Dallas Mavericks,W,112,100,W 1,13-27,12
41,1981-01-02,New Jersey Nets,W,111,105,W 2,14-27,6
42,1981-01-03,Washington Bullets,W,132,112,W 3,15-27,20
43,1981-01-09,Atlanta Hawks,W,108,107,W 4,16-27,1
44,1981-01-10,New York Knicks,L,99,104,L 1,16-28,-5
45,1981-01-13,Los Angeles Lakers,L,104,108,L 2,16-29,-4
46,1981-01-14,Boston Celtics,L,113,120,L 3,16-30,-7
47,1981-01-16,Philadelphia 76ers,L,119,137,L 4,16-31,-18
48,1981-01-17,Chicago Bulls,W,110,98,W 1,17-31,12
49,1981-01-20,Portland Trail Blazers,W,99,94,W 2,18-31,5
50,1981-01-22,New Jersey Nets,W,108,94,W 3,19-31,14
51,1981-01-23,Atlanta Hawks,W,106,98,W 4,20-31,8
52,1981-01-24,Detroit Pistons,L,94,117,L 1,20-32,-23
53,1981-01-27,Indiana Pacers,W,114,109,W 1,21-32,5
54,1981-01-29,Phoenix Suns,W,115,111,W 2,22-32,4
55,1981-02-04,Chicago Bulls,L,96,109,L 1,22-33,-13
56,1981-02-06,Milwaukee Bucks,L,99,103,L 2,22-34,-4
57,1981-02-07,Indiana Pacers,L,96,99,L 3,22-35,-3
58,1981-02-11,Philadelphia 76ers,L,120,122,L 4,22-36,-2
59,1981-02-12,New York Knicks,L,111,122,L 5,22-37,-11
60,1981-02-14,Golden State Warriors,W,108,90,W 1,23-37,18
61,1981-02-17,Detroit Pistons,W,109,108,W 2,24-37,1
62,1981-02-18,New Jersey Nets,L,108,110,L 1,24-38,-2
63,1981-02-19,San Antonio Spurs,W,118,104,W 1,25-38,14
64,1981-02-21,Atlanta Hawks,L,105,118,L 1,25-39,-13
65,1981-02-25,Boston Celtics,L,103,124,L 2,25-40,-21
66,1981-02-27,Detroit Pistons,L,109,118,L 3,25-41,-9
67,1981-03-01,Denver Nuggets,L,127,137,L 4,25-42,-10
68,1981-03-04,Phoenix Suns,L,106,126,L 5,25-43,-20
69,1981-03-06,San Diego Clippers,L,125,140,L 6,25-44,-15
70,1981-03-09,Milwaukee Bucks,L,100,118,L 7,25-45,-18
71,1981-03-11,Seattle SuperSonics,L,95,101,L 8,25-46,-6
72,1981-03-13,New Jersey Nets,L,125,140,L 9,25-47,-15
73,1981-03-14,Atlanta Hawks,W,112,110,W 1,26-47,2
74,1981-03-15,Washington Bullets,W,101,100,W 2,27-47,1
75,1981-03-17,Atlanta Hawks,W,122,107,W 3,28-47,15
76,1981-03-19,Chicago Bulls,L,111,116,L 1,28-48,-5
77,1981-03-21,New York Knicks,L,105,119,L 2,28-49,-14
78,1981-03-22,Indiana Pacers,L,101,107,L 3,28-50,-6
79,1981-03-24,Chicago Bulls,L,108,121,L 4,28-51,-13
80,1981-03-26,Milwaukee Bucks,L,109,137,L 5,28-52,-28
81,1981-03-27,Philadelphia 76ers,L,117,138,L 6,28-53,-21
82,1981-03-29,Washington Bullets,L,103,138,L 7,28-54,-35
