G,Date,Opponent,Result,Tm,Opp,Streak,Record,Margin
1,2017-10-18,Miami Heat,W,116,109,W 1,1-0,7
2,2017-10-20,Brooklyn Nets,L,121,126,L 1,1-1,-5
3,2017-10-21,Cleveland Cavaliers,W,114,93,W 1,2-1,21
4,2017-10-24,Brooklyn Nets,W,125,121,W 2,3-1,4
5,2017-10-27,San Antonio Spurs,W,114,87,W 3,4-1,27
6,2017-10-29,Charlotte Hornets,L,113,120,L 1,4-2,-7
7,2017-10-30,New Orleans Pelicans,W,115,99,W 1,5-2,16
8,2017-11-01,Memphis Grizzlies,W,101,99,W 2,6-2,2
9,2017-11-03,Chicago Bulls,L,83,105,L 1,6-3,-22
10,2017-11-05,Boston Celtics,L,88,104,L 2,6-4,-16
11,2017-11-08,New York Knicks,W,112,99,W 1,7-4,13
12,2017-11-10,Phoenix Suns,W,128,112,W 2,8-4,16
13,2017-11-11,Denver Nuggets,L,107,125,L 1,8-5,-18
14,2017-11-13,Golden State Warriors,L,100,110,L 2,8-6,-10
15,2017-11-15,Portland Trail Blazers,L,94,99,L 3,8-7,-5
16,2017-11-18,Utah Jazz,L,85,125,L 4,8-8,-40
17,2017-11-20,Indiana Pacers,L,97,105,L 5,8-9,-8
18,2017-11-22,Minnesota Timberwolves,L,118,124,L 6,8-10,-6
19,2017-11-24,Boston Celtics,L,103,118,L 7,8-11,-15
20,2017-11-25,Philadelphia 76ers,L,111,130,L 8,8-12,-19
21,2017-11-27,Indiana Pacers,L,109,121,L 9,8-13,-12
22,2017-11-29,Oklahoma City Thunder,W,121,108,W 1,9-13,13
23,2017-12-01,Golden State Warriors,L,112,133,L 1,9-14,-21
24,2017-12-03,New York Knicks,W,105,100,W 1,10-14,5
25,2017-12-04,Charlotte Hornets,L,94,104,L 1,10-15,-10
26,2017-12-06,Atlanta Hawks,W,110,106,W 1,11-15,4
27,2017-12-08,Denver Nuggets,L,89,103,L 1,11-16,-14
28,2017-12-09,Atlanta Hawks,L,110,117,L 2,11-17,-7
29,2017-12-13,Los Angeles Clippers,L,95,106,L 3,11-18,-11
30,2017-12-15,Portland Trail Blazers,L,88,95,L 4,11-19,-7
31,2017-12-17,Detroit Pistons,L,110,114,L 5,11-20,-4
32,2017-12-20,Chicago Bulls,L,94,112,L 6,11-21,-18
33,2017-12-22,New Orleans Pelicans,L,97,111,L 7,11-22,-14
34,2017-12-23,Washington Wizards,L,103,130,L 8,11-23,-27
35,2017-12-26,Miami Heat,L,89,107,L 9,11-24,-18
36,2017-12-28,Detroit Pistons,W,102,89,W 1,12-24,13
37,2017-12-30,Miami Heat,L,111,117,L 1,12-25,-6
38,2018-01-01,Brooklyn Nets,L,95,98,L 2,12-26,-3
