G,Date,Opponent,Result,Tm,Opp,Streak,Record,Margin
1,1969-10-14,Seattle SuperSonics,W,126,101,W 1,1-0,25
2,1969-10-15,Cincinnati Royals,W,94,89,W 2,2-0,5
3,1969-10-17,Chicago Bulls,W,116,87,W 3,3-0,29
4,1969-10-18,Los Angeles Lakers,W,99,96,W 4,4-0,3
5,1969-10-21,Phoenix Suns,W,140,116,W 5,5-0,24
6,1969-10-23,San Francisco Warriors,L,109,112,L 1,5-1,-3
7,1969-10-24,Detroit Pistons,W,116,92,W 1,6-1,24
8,1969-10-25,Baltimore Bullets,W,128,99,W 2,7-1,29
9,1969-10-28,Atlanta Hawks,W,128,104,W 3,8-1,24
10,1969-10-30,San Diego Rockets,W,123,110,W 4,9-1,13
11,1969-11-01,Milwaukee Bucks,W,112,108,W 5,10-1,4
12,1969-11-03,Milwaukee Bucks,W,109,93,W 6,11-1,16
13,1969-11-04,Phoenix Suns,W,116,99,W 7,12-1,17
14,1969-11-07,San Diego Rockets,W,129,111,W 8,13-1,18
15,1969-11-09,Los Angeles Lakers,W,112,102,W 9,14-1,10
16,1969-11-11,San Francisco Warriors,W,116,103,W 10,15-1,13
17,1969-11-13,Chicago Bulls,W,114,99,W 11,16-1,15
18,1969-11-15,Boston Celtics,W,113,98,W 12,17-1,15
19,1969-11-18,Cincinnati Royals,W,112,94,W 13,18-1,18
20,1969-11-21,Philadelphia 76ers,W,98,94,W 14,19-1,4
21,1969-11-22,Phoenix Suns,W,128,114,W 15,20-1,14
22,1969-11-25,Los Angeles Lakers,W,103,96,W 16,21-1,7
23,1969-11-26,Atlanta Hawks,W,138,108,W 17,22-1,30
24,1969-11-28,Cincinnati Royals,W,106,105,W 18,23-1,1
25,1969-11-29,Detroit Pistons,L,98,110,L 1,23-2,-12
26,1969-12-02,Seattle SuperSonics,W,129,109,W 1,24-2,20
27,1969-12-05,Baltimore Bullets,W,116,107,W 2,25-2,9
28,1969-12-06,Milwaukee Bucks,W,124,99,W 3,26-2,25
29,1969-12-09,Cincinnati Royals,L,101,103,L 1,26-3,-2
30,1969-12-10,Milwaukee Bucks,W,96,95,W 1,27-3,1
31,1969-12-11,Seattle SuperSonics,L,105,112,L 1,27-4,-7
32,1969-12-13,Philadelphia 76ers,L,93,100,L 2,27-5,-7
33,1969-12-16,Atlanta Hawks,L,124,125,L 3,27-6,-1
34,1969-12-19,Chicago Bulls,W,108,99,W 1,28-6,9
35,1969-12-20,Baltimore Bullets,W,128,91,W 2,29-6,37
36,1969-12-25,Detroit Pistons,W,112,111,W 3,30-6,1
37,1969-12-26,Los Angeles Lakers,L,106,114,L 1,30-7,-8
38,1969-12-27,Seattle SuperSonics,W,119,117,W 1,31-7,2
39,1969-12-28,Phoenix Suns,W,135,116,W 2,32-7,19
40,1969-12-30,Chicago Bulls,W,116,96,W 3,33-7,20
41,1970-01-02,Milwaukee Bucks,L,105,118,L 1,33-8,-13
42,1970-01-03,Boston Celtics,L,104,111,L 2,33-9,-7
43,1970-01-06,Baltimore Bullets,W,129,99,W 1,34-9,30
44,1970-01-07,San Francisco Warriors,W,99,94,W 2,35-9,5
45,1970-01-09,San Francisco Warriors,W,123,93,W 3,36-9,30
46,1970-01-10,San Diego Rockets,L,115,123,L 1,36-10,-8
47,1970-01-12,Phoenix Suns,W,130,114,W 1,37-10,16
48,1970-01-16,Detroit Pistons,W,104,102,W 2,38-10,2
49,1970-01-18,Boston Celtics,L,102,109,L 1,38-11,-7
50,1970-01-23,Chicago Bulls,W,120,117,W 1,39-11,3
51,1970-01-24,San Diego Rockets,W,127,114,W 2,40-11,13
52,1970-01-25,Boston Celtics,W,102,96,W 3,41-11,6
53,1970-01-27,Boston Celtics,W,133,100,W 4,42-11,33
54,1970-01-29,Detroit Pistons,W,127,106,W 5,43-11,21
55,1970-01-30,Philadelphia 76ers,W,104,100,W 6,44-11,4
56,1970-01-31,Chicago Bulls,W,123,104,W 7,45-11,19
57,1970-02-01,Detroit Pistons,W,117,111,W 8,46-11,6
58,1970-02-03,San Francisco Warriors,W,118,98,W 9,47-11,20
59,1970-02-04,Atlanta Hawks,L,96,111,L 1,47-12,-15
60,1970-02-06,Cincinnati Royals,W,135,92,W 1,48-12,43
61,1970-02-07,Cincinnati Royals,W,121,114,W 2,49-12,7
62,1970-02-11,Boston Celtics,L,118,125,L 1,49-13,-7
63,1970-02-13,Philadelphia 76ers,W,151,106,W 1,50-13,45
64,1970-02-14,Philadelphia 76ers,W,116,114,W 2,51-13,2
65,1970-02-17,Los Angeles Lakers,W,114,93,W 3,52-13,21
66,1970-02-21,Atlanta Hawks,L,106,122,L 1,52-14,-16
67,1970-02-22,Baltimore Bullets,L,104,110,L 2,52-15,-6
68,1970-02-24,Phoenix Suns,W,121,105,W 1,53-15,16
69,1970-02-28,Baltimore Bullets,W,115,101,W 2,54-15,14
70,1970-03-03,San Francisco Warriors,W,115,100,W 3,55-15,15
71,1970-03-06,San Diego Rockets,W,107,103,W 4,56-15,4
