G,Date,Opponent,Result,Tm,Opp,Streak,Record,Margin
1,1990-11-02,Phoenix Suns,L,96,119,L 1,0-1,-23
2,1990-11-03,Phoenix Suns,W,102,101,W 1,1-1,1
3,1990-11-08,San Antonio Spurs,W,103,94,W 2,2-1,9
4,1990-11-11,Houston Rockets,L,90,110,L 1,2-2,-20
5,1990-11-13,Chicago Bulls,L,82,84,L 2,2-3,-2
6,1990-11-15,Orlando Magic,L,99,102,L 3,2-4,-3
7,1990-11-16,Boston Celtics,L,89,114,L 4,2-5,-25
8,1990-11-18,Minnesota Timberwolves,W,103,94,W 1,3-5,9
9,1990-11-19,Milwaukee Bucks,L,104,114,L 1,3-6,-10
10,1990-11-21,Orlando Magic,W,106,91,W 1,4-6,15
11,1990-11-23,Seattle SuperSonics,W,97,96,W 2,5-6,1
12,1990-11-24,Dallas Mavericks,W,85,74,W 3,6-6,11
13,1990-11-28,Houston Rockets,W,103,92,W 4,7-6,11
14,1990-11-30,Minnesota Timberwolves,W,96,79,W 5,8-6,17
15,1990-12-02,Portland Trail Blazers,L,97,101,L 1,8-7,-4
16,1990-12-03,Washington Bullets,W,135,101,W 1,9-7,34
17,1990-12-05,Detroit Pistons,W,106,85,W 2,10-7,21
18,1990-12-07,Los Angeles Lakers,W,101,79,W 3,11-7,22
19,1990-12-08,Los Angeles Clippers,W,105,95,W 4,12-7,10
20,1990-12-11,Golden State Warriors,W,135,117,W 5,13-7,18
21,1990-12-13,Denver Nuggets,W,141,126,W 6,14-7,15
22,1990-12-15,Indiana Pacers,L,116,124,L 1,14-8,-8
23,1990-12-17,New Jersey Nets,W,100,98,W 1,15-8,2
24,1990-12-18,Charlotte Hornets,W,105,100,W 2,16-8,5
25,1990-12-20,Atlanta Hawks,L,87,105,L 1,16-9,-18
26,1990-12-22,Orlando Magic,W,104,96,W 1,17-9,8
27,1990-12-23,Miami Heat,L,93,99,L 1,17-10,-6
28,1990-12-27,Dallas Mavericks,W,110,102,W 1,18-10,8
29,1990-12-29,Los Angeles Clippers,W,131,102,W 2,19-10,29
30,1991-01-02,Miami Heat,W,112,104,W 3,20-10,8
31,1991-01-04,Philadelphia 76ers,W,102,99,W 4,21-10,3
32,1991-01-05,Sacramento Kings,W,106,98,W 5,22-10,8
33,1991-01-08,Cleveland Cavaliers,W,110,88,W 6,23-10,22
34,1991-01-09,Los Angeles Lakers,L,85,108,L 1,23-11,-23
35,1991-01-11,Dallas Mavericks,W,110,99,W 1,24-11,11
36,1991-01-12,San Antonio Spurs,L,92,112,L 1,24-12,-20
37,1991-01-15,San Antonio Spurs,W,124,102,W 1,25-12,22
38,1991-01-18,Cleveland Cavaliers,W,106,99,W 2,26-12,7
39,1991-01-19,Indiana Pacers,L,104,117,L 1,26-13,-13
40,1991-01-23,New York Knicks,L,94,109,L 2,26-14,-15
41,1991-01-25,Sacramento Kings,W,105,93,W 1,27-14,12
42,1991-01-26,Denver Nuggets,L,115,120,L 1,27-15,-5
