G,Date,Opponent,Result,Tm,Opp,Streak,Record,Margin
1,1971-10-12,New York Knicks,W,91,84,W 1,1-0,7
2,1971-10-15,Los Angeles Lakers,L,103,132,L 1,1-1,-29
3,1971-10-17,Houston Rockets,W,112,99,W 1,2-1,13
4,1971-10-19,Portland Trail Blazers,W,101,99,W 2,3-1,2
5,1971-10-22,Phoenix Suns,W,116,109,W 3,4-1,7
6,1971-10-23,Golden State Warriors,L,109,115,L 1,4-2,-6
7,1971-10-26,Houston Rockets,L,103,104,L 2,4-3,-1
8,1971-10-27,Baltimore Bullets,L,98,128,L 3,4-4,-30
9,1971-10-29,Baltimore Bullets,W,119,105,W 1,5-4,14
10,1971-10-30,Atlanta Hawks,W,104,99,W 2,6-4,5
11,1971-11-05,Boston Celtics,L,102,103,L 1,6-5,-1
12,1971-11-06,Milwaukee Bucks,L,78,106,L 2,6-6,-28
13,1971-11-10,Portland Trail Blazers,W,139,122,W 1,7-6,17
14,1971-11-12,Philadelphia 76ers,L,101,115,L 1,7-7,-14
15,1971-11-13,New York Knicks,L,105,127,L 2,7-8,-22
16,1971-11-16,Golden State Warriors,L,101,122,L 3,7-9,-21
17,1971-11-18,Phoenix Suns,W,128,126,W 1,8-9,2
18,1971-11-20,Buffalo Braves,W,105,96,W 2,9-9,9
19,1971-11-23,Milwaukee Bucks,L,104,112,L 1,9-10,-8
20,1971-11-25,Phoenix Suns,L,103,122,L 2,9-11,-19
21,1971-11-26,Los Angeles Lakers,L,113,132,L 3,9-12,-19
22,1971-11-27,Seattle SuperSonics,L,102,124,L 4,9-13,-22
23,1971-12-01,Atlanta Hawks,L,103,117,L 5,9-14,-14
24,1971-12-03,Houston Rockets,W,113,112,W 1,10-14,1
25,1971-12-07,Portland Trail Blazers,L,130,131,L 1,10-15,-1
26,1971-12-09,Chicago Bulls,W,110,107,W 1,11-15,3
27,1971-12-10,Cleveland Cavaliers,L,111,112,L 1,11-16,-1
28,1971-12-11,Philadelphia 76ers,L,111,118,L 2,11-17,-7
29,1971-12-14,Seattle SuperSonics,L,86,103,L 3,11-18,-17
30,1971-12-16,Cincinnati Royals,W,107,101,W 1,12-18,6
31,1971-12-17,Phoenix Suns,L,102,123,L 1,12-19,-21
32,1971-12-18,Golden State Warriors,L,102,129,L 2,12-20,-27
33,1971-12-19,Portland Trail Blazers,L,113,114,L 3,12-21,-1
34,1971-12-21,Chicago Bulls,L,92,127,L 4,12-22,-35
35,1971-12-22,Cleveland Cavaliers,W,104,94,W 1,13-22,10
36,1971-12-25,Milwaukee Bucks,W,120,118,W 2,14-22,2
37,1971-12-28,New York Knicks,L,100,119,L 1,14-23,-19
38,1971-12-30,Golden State Warriors,L,122,128,L 2,14-24,-6
39,1972-01-02,Houston Rockets,W,109,107,W 1,15-24,2
40,1972-01-04,Philadelphia 76ers,L,127,131,L 1,15-25,-4
41,1972-01-05,Baltimore Bullets,L,89,111,L 2,15-26,-22
42,1972-01-07,Cincinnati Royals,W,151,132,W 1,16-26,19
43,1972-01-08,Milwaukee Bucks,L,119,136,L 1,16-27,-17
44,1972-01-09,Buffalo Braves,W,101,96,W 1,17-27,5
45,1972-01-11,Los Angeles Lakers,L,103,123,L 1,17-28,-20
46,1972-01-14,Boston Celtics,L,94,108,L 2,17-29,-14
47,1972-01-15,Philadelphia 76ers,L,121,131,L 3,17-30,-10
48,1972-01-21,Baltimore Bullets,W,107,102,W 1,18-30,5
49,1972-01-23,Houston Rockets,L,107,109,L 1,18-31,-2
50,1972-01-26,Milwaukee Bucks,L,94,120,L 2,18-32,-26
51,1972-01-28,Atlanta Hawks,L,106,124,L 3,18-33,-18
52,1972-01-29,Boston Celtics,L,112,124,L 4,18-34,-12
53,1972-01-30,Chicago Bulls,L,99,109,L 5,18-35,-10
54,1972-02-01,New York Knicks,L,106,115,L 6,18-36,-9
55,1972-02-02,Cleveland Cavaliers,W,133,108,W 1,19-36,25
56,1972-02-04,Philadelphia 76ers,W,118,113,W 2,20-36,5
57,1972-02-05,Cincinnati Royals,L,132,133,L 1,20-37,-1
58,1972-02-09,New York Knicks,L,102,126,L 2,20-38,-24
59,1972-02-11,Buffalo Braves,L,88,95,L 3,20-39,-7
60,1972-02-12,Buffalo Braves,W,113,87,W 1,21-39,26
61,1972-02-13,Cleveland Cavaliers,W,136,121,W 2,22-39,15
62,1972-02-15,Atlanta Hawks,L,105,113,L 1,22-40,-8
63,1972-02-18,Chicago Bulls,L,97,122,L 2,22-41,-25
64,1972-02-20,Phoenix Suns,L,107,121,L 3,22-42,-14
65,1972-02-22,Los Angeles Lakers,W,135,134,W 1,23-42,1
66,1972-02-23,Seattle SuperSonics,L,96,97,L 1,23-43,-1
67,1972-02-24,Golden State Warriors,L,106,116,L 2,23-44,-10
68,1972-02-26,Houston Rockets,L,106,122,L 3,23-45,-16
69,1972-02-29,Milwaukee Bucks,L,113,131,L 4,23-46,-18
70,1972-03-01,Seattle SuperSonics,L,102,116,L 5,23-47,-14
71,1972-03-03,Boston Celtics,L,96,125,L 6,23-48,-29
72,1972-03-07,Phoenix Suns,L,121,129,L 7,23-49,-8
73,1972-03-12,Baltimore Bullets,L,97,102,L 8,23-50,-5
74,1972-03-14,Los Angeles Lakers,L,116,129,L 9,23-51,-13
75,1972-03-17,Atlanta Hawks,W,121,112,W 1,24-51,9
76,1972-03-18,Buffalo Braves,L,103,116,L 1,24-52,-13
77,1972-03-19,Chicago Bulls,L,107,115,L 2,24-53,-8
78,1972-03-21,Cincinnati Royals,W,120,117,W 1,25-53,3
79,1972-03-22,Cincinnati Royals,L,130,135,L 1,25-54,-5
80,1972-03-24,Buffalo Braves,W,112,105,W 1,26-54,7
81,1972-03-25,Chicago Bulls,L,105,121,L 1,26-55,-16
82,1972-03-26,Boston Celtics,L,120,133,L 2,26-56,-13
