G,Date,Opponent,Result,Tm,Opp,Streak,Record,Margin
1,1991-11-01,Boston Celtics,L,108,111,L 1,0-1,-3
2,1991-11-02,New Jersey Nets,L,108,116,L 2,0-2,-8
3,1991-11-05,Detroit Pistons,L,93,117,L 3,0-3,-24
4,1991-11-06,Atlanta Hawks,W,114,104,W 1,1-3,10
5,1991-11-08,Milwaukee Bucks,L,122,125,L 1,1-4,-3
6,1991-11-09,New York Knicks,L,113,118,L 2,1-5,-5
7,1991-11-12,Atlanta Hawks,L,100,118,L 3,1-6,-18
8,1991-11-13,Chicago Bulls,L,95,117,L 4,1-7,-22
9,1991-11-15,Miami Heat,L,105,120,L 5,1-8,-15
10,1991-11-16,Boston Celtics,W,118,109,W 1,2-8,9
11,1991-11-19,Milwaukee Bucks,L,104,127,L 1,2-9,-23
12,1991-11-20,Cleveland Cavaliers,W,109,108,W 1,3-9,1
13,1991-11-22,Indiana Pacers,W,112,110,W 2,4-9,2
14,1991-11-26,Denver Nuggets,L,97,103,L 1,4-10,-6
15,1991-11-27,Utah Jazz,L,107,113,L 2,4-11,-6
16,1991-11-29,Phoenix Suns,L,111,131,L 3,4-12,-20
17,1991-11-30,Los Angeles Clippers,L,112,130,L 4,4-13,-18
18,1991-12-02,New York Knicks,L,97,99,L 5,4-14,-2
19,1991-12-04,Los Angeles Lakers,W,124,106,W 1,5-14,18
20,1991-12-06,Chicago Bulls,L,96,114,L 1,5-15,-18
21,1991-12-07,Orlando Magic,W,109,95,W 1,6-15,14
22,1991-12-11,Dallas Mavericks,L,103,106,L 1,6-16,-3
23,1991-12-13,Miami Heat,L,108,112,L 2,6-17,-4
24,1991-12-14,New Jersey Nets,W,109,102,W 1,7-17,7
25,1991-12-17,Utah Jazz,L,102,122,L 1,7-18,-20
26,1991-12-18,Detroit Pistons,L,97,117,L 2,7-19,-20
27,1991-12-20,Houston Rockets,L,95,99,L 3,7-20,-4
28,1991-12-21,Cleveland Cavaliers,L,111,120,L 4,7-21,-9
29,1991-12-23,Philadelphia 76ers,W,114,106,W 1,8-21,8
30,1991-12-27,New Jersey Nets,L,120,136,L 1,8-22,-16
31,1991-12-28,Washington Bullets,L,124,129,L 2,8-23,-5
32,1992-01-02,Los Angeles Clippers,L,102,109,L 3,8-24,-7
33,1992-01-04,Phoenix Suns,W,113,108,W 1,9-24,5
34,1992-01-09,Sacramento Kings,W,109,96,W 2,10-24,13
35,1992-01-11,Portland Trail Blazers,L,93,115,L 1,10-25,-22
36,1992-01-14,Seattle SuperSonics,W,117,116,W 1,11-25,1
37,1992-01-15,Los Angeles Lakers,L,93,95,L 1,11-26,-2
38,1992-01-17,Portland Trail Blazers,L,104,120,L 2,11-27,-16
39,1992-01-18,Sacramento Kings,L,113,119,L 3,11-28,-6
40,1992-01-20,Golden State Warriors,L,119,135,L 4,11-29,-16
41,1992-01-22,Chicago Bulls,L,112,115,L 5,11-30,-3
42,1992-01-25,Indiana Pacers,W,107,105,W 1,12-30,2
43,1992-01-28,Detroit Pistons,L,95,100,L 1,12-31,-5
44,1992-01-31,Seattle SuperSonics,L,105,122,L 2,12-32,-17
45,1992-02-02,Miami Heat,L,100,118,L 3,12-33,-18
46,1992-02-04,Washington Bullets,W,115,99,W 1,13-33,16
47,1992-02-06,Golden State Warriors,W,132,113,W 2,14-33,19
48,1992-02-11,Atlanta Hawks,W,113,108,W 3,15-33,5
49,1992-02-13,Milwaukee Bucks,L,118,127,L 1,15-34,-9
