G,Date,Opponent,Result,Tm,Opp,Streak,Record,Margin
1,1999-11-02,Boston Celtics,L,90,103,L 1,0-1,-13
2,1999-11-04,Miami Heat,W,97,86,W 1,1-1,11
3,1999-11-05,New Jersey Nets,W,112,92,W 2,2-1,20
4,1999-11-07,Charlotte Hornets,W,109,99,W 3,3-1,10
5,1999-11-11,Detroit Pistons,W,123,106,W 4,4-1,17
6,1999-11-14,Philadelphia 76ers,L,90,93,L 1,4-2,-3
7,1999-11-16,Detroit Pistons,W,89,85,W 1,5-2,4
8,1999-11-18,Washington Wizards,L,81,92,L 1,5-3,-11
9,1999-11-19,Los Angeles Clippers,W,106,100,W 1,6-3,6
10,1999-11-21,Los Angeles Lakers,W,111,102,W 2,7-3,9
11,1999-11-23,Phoenix Suns,L,93,94,L 1,7-4,-1
12,1999-11-24,Denver Nuggets,L,84,109,L 2,7-5,-25
13,1999-11-26,Utah Jazz,W,100,87,W 1,8-5,13
14,1999-11-27,Golden State Warriors,W,106,88,W 2,9-5,18
15,1999-11-30,Atlanta Hawks,L,89,107,L 1,9-6,-18
16,1999-12-03,Washington Wizards,W,95,93,W 1,10-6,2
17,1999-12-05,San Antonio Spurs,W,98,92,W 2,11-6,6
18,1999-12-07,Cleveland Cavaliers,W,101,98,W 3,12-6,3
19,1999-12-10,Milwaukee Bucks,L,91,107,L 1,12-7,-16
20,1999-12-12,Utah Jazz,L,88,103,L 2,12-8,-15
21,1999-12-14,Indiana Pacers,W,105,97,W 1,13-8,8
22,1999-12-15,Philadelphia 76ers,L,91,93,L 1,13-9,-2
23,1999-12-17,Orlando Magic,L,98,112,L 2,13-10,-14
24,1999-12-19,Los Angeles Lakers,L,88,94,L 3,13-11,-6
25,1999-12-21,New Jersey Nets,W,116,87,W 1,14-11,29
26,1999-12-22,New York Knicks,L,90,91,L 1,14-12,-1
27,1999-12-26,Cleveland Cavaliers,W,98,95,W 1,15-12,3
28,1999-12-28,Houston Rockets,W,100,99,W 2,16-12,1
29,1999-12-30,Dallas Mavericks,W,109,104,W 3,17-12,5
30,2000-01-04,Portland Trail Blazers,L,90,114,L 1,17-13,-24
31,2000-01-06,Sacramento Kings,W,101,89,W 1,18-13,12
32,2000-01-07,Atlanta Hawks,L,97,105,L 1,18-14,-8
33,2000-01-09,Vancouver Grizzlies,L,97,107,L 2,18-15,-10
34,2000-01-11,Washington Wizards,L,89,117,L 3,18-16,-28
35,2000-01-12,Orlando Magic,W,108,102,W 1,19-16,6
36,2000-01-14,Milwaukee Bucks,W,115,110,W 2,20-16,5
37,2000-01-15,Milwaukee Bucks,L,97,118,L 1,20-17,-21
38,2000-01-17,Charlotte Hornets,L,94,115,L 2,20-18,-21
39,2000-01-19,Boston Celtics,L,90,94,L 3,20-19,-4
40,2000-01-23,Seattle SuperSonics,W,94,77,W 1,21-19,17
41,2000-01-26,Washington Wizards,W,120,105,W 2,22-19,15
42,2000-01-28,Miami Heat,W,108,93,W 3,23-19,15
43,2000-01-29,Chicago Bulls,W,106,89,W 4,24-19,17
44,2000-02-03,San Antonio Spurs,L,95,112,L 1,24-20,-17
45,2000-02-05,Milwaukee Bucks,W,98,95,W 1,25-20,3
46,2000-02-08,Atlanta Hawks,W,109,88,W 2,26-20,21
