G,Date,Opponent,Result,Tm,Opp,Streak,Record,Margin
1,1975-10-24,New Orleans Jazz,L,106,114,L 1,0-1,-8
2,1975-10-25,Atlanta Hawks,W,108,102,W 1,1-1,6
3,1975-10-29,Los Angeles Lakers,W,112,99,W 2,2-1,13
4,1975-10-31,Houston Rockets,W,131,127,W 3,3-1,4
5,1975-11-01,Buffalo Braves,L,93,97,L 1,3-2,-4
6,1975-11-04,Milwaukee Bucks,L,101,103,L 2,3-3,-2
7,1975-11-05,Seattle SuperSonics,W,124,107,W 1,4-3,17
8,1975-11-07,Chicago Bulls,W,124,122,W 2,5-3,2
9,1975-11-08,Boston Celtics,L,104,118,L 1,5-4,-14
10,1975-11-12,Atlanta Hawks,L,106,109,L 2,5-5,-3
11,1975-11-15,Milwaukee Bucks,W,101,89,W 1,6-5,12
12,1975-11-19,Portland Trail Blazers,W,120,114,W 2,7-5,6
13,1975-11-21,Buffalo Braves,W,104,94,W 3,8-5,10
14,1975-11-26,Kansas City Kings,W,120,104,W 4,9-5,16
15,1975-11-29,New York Knicks,W,115,110,W 5,10-5,5
16,1975-12-03,Los Angeles Lakers,L,110,118,L 1,10-6,-8
17,1975-12-05,Houston Rockets,W,102,91,W 1,11-6,11
18,1975-12-06,Houston Rockets,L,96,105,L 1,11-7,-9
19,1975-12-09,Golden State Warriors,L,124,129,L 2,11-8,-5
20,1975-12-12,Seattle SuperSonics,L,95,97,L 3,11-9,-2
21,1975-12-13,Portland Trail Blazers,L,91,101,L 4,11-10,-10
22,1975-12-14,Los Angeles Lakers,L,100,110,L 5,11-11,-10
23,1975-12-17,Golden State Warriors,L,102,113,L 6,11-12,-11
24,1975-12-19,Philadelphia 76ers,L,114,115,L 7,11-13,-1
25,1975-12-20,Washington Bullets,L,86,98,L 8,11-14,-12
26,1975-12-23,Washington Bullets,L,102,120,L 9,11-15,-18
27,1975-12-26,Chicago Bulls,W,101,87,W 1,12-15,14
28,1975-12-27,Chicago Bulls,L,99,112,L 1,12-16,-13
29,1975-12-28,Kansas City Kings,W,103,87,W 1,13-16,16
30,1975-12-30,Philadelphia 76ers,L,108,114,L 1,13-17,-6
31,1976-01-02,Milwaukee Bucks,L,83,98,L 2,13-18,-15
32,1976-01-03,Cleveland Cavaliers,W,104,100,W 1,14-18,4
33,1976-01-07,Cleveland Cavaliers,W,119,118,W 2,15-18,1
34,1976-01-09,Milwaukee Bucks,L,95,102,L 1,15-19,-7
35,1976-01-10,New Orleans Jazz,L,99,104,L 2,15-20,-5
36,1976-01-11,Kansas City Kings,L,99,105,L 3,15-21,-6
37,1976-01-16,Portland Trail Blazers,L,104,111,L 4,15-22,-7
38,1976-01-18,Phoenix Suns,L,118,122,L 5,15-23,-4
39,1976-01-20,Washington Bullets,W,114,107,W 1,16-23,7
40,1976-01-21,Seattle SuperSonics,W,111,104,W 2,17-23,7
41,1976-01-23,Boston Celtics,L,91,108,L 1,17-24,-17
42,1976-01-24,New York Knicks,L,100,117,L 2,17-25,-17
43,1976-01-27,Cleveland Cavaliers,L,83,85,L 3,17-26,-2
44,1976-01-28,Chicago Bulls,L,84,87,L 4,17-27,-3
45,1976-01-30,Kansas City Kings,W,101,94,W 1,18-27,7
46,1976-02-01,Boston Celtics,L,109,114,L 1,18-28,-5
47,1976-02-05,Atlanta Hawks,W,111,108,W 1,19-28,3
48,1976-02-07,Milwaukee Bucks,L,106,114,L 1,19-29,-8
49,1976-02-08,Kansas City Kings,W,94,93,W 1,20-29,1
50,1976-02-10,Los Angeles Lakers,L,88,106,L 1,20-30,-18
51,1976-02-11,Phoenix Suns,L,94,123,L 2,20-31,-29
52,1976-02-14,Golden State Warriors,L,105,106,L 3,20-32,-1
53,1976-02-15,Seattle SuperSonics,L,107,109,L 4,20-33,-2
54,1976-02-18,Phoenix Suns,W,105,94,W 1,21-33,11
55,1976-02-20,Washington Bullets,W,102,87,W 2,22-33,15
56,1976-02-21,Buffalo Braves,W,114,112,W 3,23-33,2
57,1976-02-25,Cleveland Cavaliers,L,101,108,L 1,23-34,-7
58,1976-02-27,New York Knicks,W,97,93,W 1,24-34,4
59,1976-02-29,Phoenix Suns,L,98,109,L 1,24-35,-11
60,1976-03-02,Kansas City Kings,L,113,127,L 2,24-36,-14
61,1976-03-03,Seattle SuperSonics,W,114,110,W 1,25-36,4
62,1976-03-05,Philadelphia 76ers,L,112,123,L 1,25-37,-11
63,1976-03-07,Boston Celtics,L,87,88,L 2,25-38,-1
64,1976-03-09,Golden State Warriors,L,108,112,L 3,25-39,-4
65,1976-03-12,Milwaukee Bucks,W,117,101,W 1,26-39,16
66,1976-03-14,Portland Trail Blazers,L,103,114,L 1,26-40,-11
67,1976-03-16,Golden State Warriors,L,101,110,L 2,26-41,-9
68,1976-03-18,Phoenix Suns,L,100,106,L 3,26-42,-6
69,1976-03-19,Los Angeles Lakers,L,107,122,L 4,26-43,-15
70,1976-03-21,Buffalo Braves,W,118,112,W 1,27-43,6
71,1976-03-23,New York Knicks,W,122,116,W 2,28-43,6
72,1976-03-24,Kansas City Kings,W,130,117,W 3,29-43,13
73,1976-03-26,Chicago Bulls,W,85,77,W 4,30-43,8
74,1976-03-27,Portland Trail Blazers,W,112,94,W 5,31-43,18
75,1976-03-31,Chicago Bulls,W,102,96,W 6,32-43,6
76,1976-04-02,New Orleans Jazz,W,116,102,W 7,33-43,14
77,1976-04-03,Chicago Bulls,L,93,97,L 1,33-44,-4
78,1976-04-04,Philadelphia 76ers,W,101,97,W 1,34-44,4
79,1976-04-07,Milwaukee Bucks,W,106,96,W 2,35-44,10
80,1976-04-09,Atlanta Hawks,W,116,108,W 3,36-44,8
81,1976-04-10,Houston Rockets,L,99,110,L 1,36-45,-11
82,1976-04-11,New Orleans Jazz,L,105,112,L 2,36-46,-7
