G,Date,Opponent,Result,Tm,Opp,Streak,Record,Margin
1,1968-10-18,Detroit Pistons,W,106,88,W 1,1-0,18
2,1968-10-19,Chicago Bulls,W,106,96,W 2,2-0,10
3,1968-10-23,Cincinnati Royals,W,108,101,W 3,3-0,7
4,1968-10-26,Milwaukee Bucks,W,102,89,W 4,4-0,13
5,1968-10-29,Chicago Bulls,L,97,103,L 1,4-1,-6
6,1968-10-30,Detroit Pistons,L,117,119,L 2,4-2,-2
7,1968-11-01,Philadelphia 76ers,W,118,99,W 1,5-2,19
8,1968-11-03,Atlanta Hawks,W,123,103,W 2,6-2,20
9,1968-11-08,Seattle SuperSonics,L,112,114,L 1,6-3,-2
10,1968-11-09,Milwaukee Bucks,W,98,97,W 1,7-3,1
11,1968-11-11,San Diego Rockets,W,134,113,W 2,8-3,21
12,1968-11-15,Cincinnati Royals,W,116,105,W 3,9-3,11
13,1968-11-16,San Diego Rockets,W,120,112,W 4,10-3,8
14,1968-11-17,Phoenix Suns,W,130,98,W 5,11-3,32
15,1968-11-19,Los Angeles Lakers,L,106,116,L 1,11-4,-10
16,1968-11-20,Seattle SuperSonics,W,139,92,W 1,12-4,47
17,1968-11-22,Phoenix Suns,W,133,106,W 2,13-4,27
18,1968-11-23,New York Knicks,L,100,111,L 1,13-5,-11
19,1968-11-27,New York Knicks,W,131,117,W 1,14-5,14
20,1968-11-29,Los Angeles Lakers,L,92,93,L 1,14-6,-1
21,1968-11-30,Philadelphia 76ers,W,117,113,W 1,15-6,4
22,1968-12-03,Milwaukee Bucks,W,137,115,W 2,16-6,22
23,1968-12-04,Milwaukee Bucks,W,101,99,W 3,17-6,2
24,1968-12-06,Detroit Pistons,W,132,118,W 4,18-6,14
25,1968-12-07,Cincinnati Royals,W,117,114,W 5,19-6,3
26,1968-12-10,Baltimore Bullets,L,101,115,L 1,19-7,-14
27,1968-12-11,Detroit Pistons,W,108,106,W 1,20-7,2
28,1968-12-13,San Francisco Warriors,L,98,108,L 1,20-8,-10
29,1968-12-14,Baltimore Bullets,L,101,110,L 2,20-9,-9
30,1968-12-18,New York Knicks,L,98,104,L 3,20-10,-6
31,1968-12-21,Chicago Bulls,W,102,94,W 1,21-10,8
32,1968-12-26,Milwaukee Bucks,W,139,106,W 2,22-10,33
33,1968-12-28,Atlanta Hawks,L,97,110,L 1,22-11,-13
34,1968-12-31,Cincinnati Royals,L,112,114,L 2,22-12,-2
35,1969-01-01,Phoenix Suns,W,93,87,W 1,23-12,6
36,1969-01-02,San Diego Rockets,W,107,95,W 2,24-12,12
37,1969-01-03,San Francisco Warriors,L,102,104,L 1,24-13,-2
38,1969-01-05,San Francisco Warriors,W,134,86,W 1,25-13,48
39,1969-01-06,Seattle SuperSonics,W,121,97,W 2,26-13,24
40,1969-01-08,Detroit Pistons,W,113,104,W 3,27-13,9
41,1969-01-10,Los Angeles Lakers,W,88,82,W 4,28-13,6
42,1969-01-11,Philadelphia 76ers,W,111,101,W 5,29-13,10
43,1969-01-12,Milwaukee Bucks,L,110,114,L 1,29-14,-4
44,1969-01-17,San Francisco Warriors,W,102,99,W 1,30-14,3
45,1969-01-18,Seattle SuperSonics,W,111,97,W 2,31-14,14
46,1969-01-20,Baltimore Bullets,L,109,122,L 1,31-15,-13
47,1969-01-22,Chicago Bulls,L,94,95,L 2,31-16,-1
48,1969-01-24,Philadelphia 76ers,L,111,120,L 3,31-17,-9
49,1969-01-26,Baltimore Bullets,W,124,86,W 1,32-17,38
50,1969-01-28,Atlanta Hawks,W,108,96,W 2,33-17,12
51,1969-01-29,Seattle SuperSonics,L,122,124,L 1,33-18,-2
52,1969-01-31,Cincinnati Royals,W,116,101,W 1,34-18,15
53,1969-02-01,New York Knicks,L,82,109,L 1,34-19,-27
54,1969-02-02,New York Knicks,L,94,95,L 2,34-20,-1
55,1969-02-04,San Diego Rockets,L,126,135,L 3,34-21,-9
56,1969-02-05,Baltimore Bullets,L,112,124,L 4,34-22,-12
57,1969-02-07,Atlanta Hawks,L,107,109,L 5,34-23,-2
58,1969-02-09,Philadelphia 76ers,W,122,117,W 1,35-23,5
59,1969-02-12,Detroit Pistons,W,113,106,W 2,36-23,7
60,1969-02-14,Atlanta Hawks,L,101,104,L 1,36-24,-3
61,1969-02-16,Philadelphia 76ers,L,102,127,L 2,36-25,-25
62,1969-02-18,Phoenix Suns,W,116,110,W 1,37-25,6
63,1969-02-21,Los Angeles Lakers,W,124,102,W 2,38-25,22
64,1969-02-22,Phoenix Suns,W,124,100,W 3,39-25,24
65,1969-02-23,Seattle SuperSonics,L,116,118,L 1,39-26,-2
66,1969-02-25,Phoenix Suns,W,112,99,W 1,40-26,13
67,1969-02-26,New York Knicks,L,88,92,L 1,40-27,-4
68,1969-02-28,Atlanta Hawks,W,122,120,W 1,41-27,2
69,1969-03-01,New York Knicks,L,96,115,L 1,41-28,-19
70,1969-03-02,Chicago Bulls,W,99,92,W 1,42-28,7
71,1969-03-04,San Francisco Warriors,L,95,99,L 1,42-29,-4
72,1969-03-06,San Diego Rockets,L,97,110,L 2,42-30,-13
73,1969-03-07,Los Angeles Lakers,L,99,105,L 3,42-31,-6
74,1969-03-09,San Francisco Warriors,W,138,89,W 1,43-31,49
75,1969-03-12,Philadelphia 76ers,W,126,117,W 2,44-31,9
76,1969-03-13,Cincinnati Royals,L,110,120,L 1,44-32,-10
77,1969-03-15,Baltimore Bullets,L,98,99,L 2,44-33,-1
78,1969-03-16,Los Angeles Lakers,L,73,108,L 3,44-34,-35
79,1969-03-19,Chicago Bulls,W,104,92,W 1,45-34,12
80,1969-03-21,Cincinnati Royals,W,145,119,W 2,46-34,26
81,1969-03-23,Baltimore Bullets,W,126,98,W 3,47-34,28
82,1969-03-24,San Diego Rockets,W,111,107,W 4,48-34,4
