G,Date,Opponent,Result,Tm,Opp,Streak,Record,Margin
1,2016-10-26,Memphis Grizzlies,L,98,102,L 1,0-1,-4
2,2016-10-29,Sacramento Kings,L,103,106,L 2,0-2,-3
3,2016-11-01,Memphis Grizzlies,W,116,80,W 1,1-2,36
4,2016-11-03,Denver Nuggets,L,99,102,L 1,1-3,-3
5,2016-11-05,Oklahoma City Thunder,L,92,112,L 2,1-4,-20
6,2016-11-08,Brooklyn Nets,L,110,119,L 3,1-5,-9
7,2016-11-09,Orlando Magic,W,123,107,W 1,2-5,16
8,2016-11-12,Los Angeles Clippers,L,105,119,L 1,2-6,-14
9,2016-11-13,Los Angeles Lakers,W,125,99,W 1,3-6,26
10,2016-11-15,Charlotte Hornets,L,108,115,L 1,3-7,-7
11,2016-11-17,Philadelphia 76ers,W,110,86,W 1,4-7,24
12,2016-11-19,Memphis Grizzlies,L,71,93,L 1,4-8,-22
13,2016-11-21,Boston Celtics,L,93,99,L 2,4-9,-6
14,2016-11-23,New Orleans Pelicans,L,96,117,L 3,4-10,-21
15,2016-11-25,Phoenix Suns,W,98,85,W 1,5-10,13
16,2016-11-26,Golden State Warriors,L,102,115,L 1,5-11,-13
17,2016-11-28,Utah Jazz,L,103,112,L 2,5-12,-9
18,2016-11-30,New York Knicks,L,104,106,L 3,5-13,-2
19,2016-12-02,New York Knicks,L,114,118,L 4,5-14,-4
20,2016-12-03,Charlotte Hornets,W,125,120,W 1,6-14,5
21,2016-12-06,San Antonio Spurs,L,91,105,L 1,6-15,-14
22,2016-12-08,Toronto Raptors,L,110,124,L 2,6-16,-14
23,2016-12-09,Detroit Pistons,L,90,117,L 3,6-17,-27
24,2016-12-11,Golden State Warriors,L,108,116,L 4,6-18,-8
25,2016-12-13,Chicago Bulls,W,99,94,W 1,7-18,5
26,2016-12-17,Houston Rockets,L,109,111,L 1,7-19,-2
27,2016-12-19,Phoenix Suns,W,115,108,W 1,8-19,7
28,2016-12-21,Atlanta Hawks,W,92,84,W 2,9-19,8
29,2016-12-23,Sacramento Kings,L,105,109,L 1,9-20,-4
30,2016-12-25,Oklahoma City Thunder,L,100,112,L 2,9-21,-12
31,2016-12-26,Atlanta Hawks,W,104,90,W 1,10-21,14
32,2016-12-28,Denver Nuggets,L,103,105,L 1,10-22,-2
33,2016-12-30,Milwaukee Bucks,W,116,99,W 1,11-22,17
34,2017-01-01,Portland Trail Blazers,L,89,95,L 1,11-23,-6
35,2017-01-03,Philadelphia 76ers,L,91,93,L 2,11-24,-2
36,2017-01-06,Washington Wizards,L,105,112,L 3,11-25,-7
37,2017-01-07,Utah Jazz,L,92,94,L 4,11-26,-2
38,2017-01-09,Dallas Mavericks,W,101,92,W 1,12-26,9
39,2017-01-11,Houston Rockets,W,119,105,W 2,13-26,14
40,2017-01-13,Oklahoma City Thunder,W,96,86,W 3,14-26,10
41,2017-01-15,Dallas Mavericks,L,87,98,L 1,14-27,-11
42,2017-01-17,San Antonio Spurs,L,114,122,L 2,14-28,-8
43,2017-01-19,Los Angeles Clippers,W,104,101,W 1,15-28,3
44,2017-01-22,Denver Nuggets,W,111,108,W 2,16-28,3
45,2017-01-24,Phoenix Suns,W,112,111,W 3,17-28,1
46,2017-01-26,Indiana Pacers,L,103,109,L 1,17-29,-6
47,2017-01-28,Brooklyn Nets,W,129,109,W 1,18-29,20
48,2017-01-30,Orlando Magic,W,111,105,W 2,19-29,6
49,2017-02-01,Cleveland Cavaliers,L,97,125,L 1,19-30,-28
50,2017-02-03,Detroit Pistons,L,108,116,L 2,19-31,-8
51,2017-02-04,Memphis Grizzlies,L,99,107,L 3,19-32,-8
52,2017-02-06,Miami Heat,L,113,115,L 4,19-33,-2
53,2017-02-08,Toronto Raptors,W,112,109,W 1,20-33,3
54,2017-02-10,New Orleans Pelicans,L,106,122,L 1,20-34,-16
55,2017-02-12,Chicago Bulls,W,117,89,W 1,21-34,28
56,2017-02-14,Cleveland Cavaliers,L,108,116,L 1,21-35,-8
57,2017-02-15,Denver Nuggets,W,112,99,W 1,22-35,13
58,2017-02-24,Dallas Mavericks,W,97,84,W 2,23-35,13
59,2017-02-25,Houston Rockets,L,130,142,L 1,23-36,-12
60,2017-02-27,Sacramento Kings,W,102,88,W 1,24-36,14
61,2017-03-01,Utah Jazz,W,107,80,W 2,25-36,27
62,2017-03-04,San Antonio Spurs,L,90,97,L 1,25-37,-7
63,2017-03-08,Los Angeles Clippers,W,107,91,W 1,26-37,16
64,2017-03-10,Golden State Warriors,W,103,102,W 2,27-37,1
65,2017-03-11,Milwaukee Bucks,L,95,102,L 1,27-38,-7
66,2017-03-13,Washington Wizards,W,119,104,W 1,28-38,15
67,2017-03-15,Boston Celtics,L,104,117,L 1,28-39,-13
68,2017-03-17,Miami Heat,L,105,123,L 2,28-40,-18
69,2017-03-19,New Orleans Pelicans,L,109,123,L 3,28-41,-14
70,2017-03-21,San Antonio Spurs,L,93,100,L 4,28-42,-7
71,2017-03-24,Los Angeles Lakers,L,119,130,L 5,28-43,-11
72,2017-03-25,Portland Trail Blazers,L,100,112,L 6,28-44,-12
73,2017-03-28,Indiana Pacers,W,115,114,W 1,29-44,1
74,2017-03-30,Los Angeles Lakers,W,119,104,W 2,30-44,15
75,2017-04-01,Sacramento Kings,L,117,123,L 1,30-45,-6
76,2017-04-03,Portland Trail Blazers,W,110,109,W 1,31-45,1
77,2017-04-04,Golden State Warriors,L,107,121,L 1,31-46,-14
78,2017-04-06,Portland Trail Blazers,L,98,105,L 2,31-47,-7
79,2017-04-07,Utah Jazz,L,113,120,L 3,31-48,-7
80,2017-04-09,Los Angeles Lakers,L,109,110,L 4,31-49,-1
81,2017-04-11,Oklahoma City Thunder,L,98,100,L 5,31-50,-2
82,2017-04-12,Houston Rockets,L,118,123,L 6,31-51,-5
