G,Date,Opponent,Result,Tm,Opp,Streak,Record,Margin
1,1999-02-05,Chicago Bulls,W,104,96,W 1,1-0,8
2,1999-02-07,Los Angeles Lakers,W,100,91,W 2,2-0,9
3,1999-02-09,Dallas Mavericks,W,90,79,W 3,3-0,11
4,1999-02-11,Phoenix Suns,W,82,74,W 4,4-0,8
5,1999-02-12,Golden State Warriors,W,97,81,W 5,5-0,16
6,1999-02-15,Sacramento Kings,W,120,112,W 6,6-0,8
7,1999-02-16,Seattle SuperSonics,L,56,71,L 1,6-1,-15
8,1999-02-18,Denver Nuggets,W,97,86,W 1,7-1,11
9,1999-02-20,Seattle SuperSonics,W,110,80,W 2,8-1,30
10,1999-02-22,Los Angeles Clippers,W,104,89,W 3,9-1,15
11,1999-02-24,Denver Nuggets,L,87,97,L 1,9-2,-10
12,1999-02-26,Dallas Mavericks,W,80,65,W 1,10-2,15
13,1999-02-28,San Antonio Spurs,W,101,87,W 2,11-2,14
14,1999-03-02,Portland Trail Blazers,L,100,102,L 1,11-3,-2
15,1999-03-03,Vancouver Grizzlies,W,109,86,W 1,12-3,23
16,1999-03-05,Dallas Mavericks,W,106,95,W 2,13-3,11
17,1999-03-07,Los Angeles Lakers,L,89,97,L 1,13-4,-8
18,1999-03-09,Cleveland Cavaliers,W,88,75,W 1,14-4,13
19,1999-03-11,Denver Nuggets,W,94,89,W 2,15-4,5
20,1999-03-12,Portland Trail Blazers,W,91,77,W 3,16-4,14
21,1999-03-13,Minnesota Timberwolves,W,99,72,W 4,17-4,27
22,1999-03-15,Minnesota Timberwolves,W,90,83,W 5,18-4,7
23,1999-03-18,Washington Wizards,W,95,87,W 6,19-4,8
24,1999-03-19,Charlotte Hornets,L,82,83,L 1,19-5,-1
25,1999-03-21,Detroit Pistons,L,101,104,L 2,19-6,-3
26,1999-03-23,Miami Heat,W,84,81,W 1,20-6,3
27,1999-03-26,Vancouver Grizzlies,W,85,80,W 2,21-6,5
28,1999-03-27,Los Angeles Clippers,L,77,103,L 1,21-7,-26
29,1999-03-30,Sacramento Kings,L,101,104,L 2,21-8,-3
30,1999-04-01,Houston Rockets,W,88,87,W 1,22-8,1
31,1999-04-02,Golden State Warriors,W,92,85,W 2,23-8,7
32,1999-04-06,Los Angeles Lakers,W,106,93,W 3,24-8,13
33,1999-04-08,Golden State Warriors,W,92,85,W 4,25-8,7
34,1999-04-09,Phoenix Suns,W,93,92,W 5,26-8,1
35,1999-04-11,Houston Rockets,W,85,76,W 6,27-8,9
36,1999-04-12,Vancouver Grizzlies,W,98,80,W 7,28-8,18
37,1999-04-13,Sacramento Kings,W,105,100,W 8,29-8,5
38,1999-04-15,Los Angeles Clippers,W,103,89,W 9,30-8,14
39,1999-04-17,Los Angeles Lakers,W,109,93,W 10,31-8,16
40,1999-04-18,Minnesota Timberwolves,W,97,76,W 11,32-8,21
41,1999-04-20,San Antonio Spurs,L,69,83,L 1,32-9,-14
42,1999-04-21,Phoenix Suns,L,82,91,L 2,32-10,-9
43,1999-04-23,Portland Trail Blazers,W,96,85,W 1,33-10,11
44,1999-04-25,Seattle SuperSonics,W,98,81,W 2,34-10,17
45,1999-04-26,Phoenix Suns,L,85,99,L 1,34-11,-14
46,1999-04-27,Seattle SuperSonics,L,85,90,L 2,34-12,-5
47,1999-04-29,Golden State Warriors,W,96,85,W 1,35-12,11
48,1999-04-30,Houston Rockets,W,91,78,W 2,36-12,13
49,1999-05-02,San Antonio Spurs,L,78,84,L 1,36-13,-6
50,1999-05-04,Los Angeles Clippers,W,99,82,W 1,37-13,17
