G,Date,Opponent,Result,Tm,Opp,Streak,Record,Margin
1,2017-10-18,Indiana Pacers,L,131,140,L 1,0-1,-9
2,2017-10-20,Orlando Magic,W,126,121,W 1,1-1,5
3,2017-10-22,Atlanta Hawks,W,116,104,W 2,2-1,12
4,2017-10-24,Orlando Magic,L,121,125,L 1,2-2,-4
5,2017-10-25,Cleveland Cavaliers,W,112,107,W 1,3-2,5
6,2017-10-27,New York Knicks,L,86,107,L 1,3-3,-21
7,2017-10-29,Denver Nuggets,L,111,124,L 2,3-4,-13
8,2017-10-31,Phoenix Suns,L,114,122,L 3,3-5,-8
9,2017-11-03,Los Angeles Lakers,L,112,124,L 4,3-6,-12
10,2017-11-06,Phoenix Suns,W,98,92,W 1,4-6,6
11,2017-11-07,Denver Nuggets,L,104,112,L 1,4-7,-8
12,2017-11-10,Portland Trail Blazers,W,101,97,W 1,5-7,4
13,2017-11-11,Utah Jazz,L,106,114,L 1,5-8,-8
14,2017-11-14,Boston Celtics,L,102,109,L 2,5-9,-7
15,2017-11-17,Utah Jazz,W,118,107,W 1,6-9,11
16,2017-11-19,Golden State Warriors,L,111,118,L 1,6-10,-7
17,2017-11-22,Cleveland Cavaliers,L,109,119,L 2,6-11,-10
18,2017-11-24,Portland Trail Blazers,L,125,127,L 3,6-12,-2
19,2017-11-26,Memphis Grizzlies,W,98,88,W 1,7-12,10
20,2017-11-27,Houston Rockets,L,103,117,L 1,7-13,-14
21,2017-11-29,Dallas Mavericks,W,109,104,W 1,8-13,5
22,2017-12-02,Atlanta Hawks,L,102,114,L 1,8-14,-12
23,2017-12-04,Atlanta Hawks,W,110,90,W 1,9-14,20
24,2017-12-07,Oklahoma City Thunder,W,100,95,W 2,10-14,5
25,2017-12-09,Miami Heat,L,89,101,L 1,10-15,-12
26,2017-12-12,Washington Wizards,W,103,98,W 1,11-15,5
27,2017-12-14,New York Knicks,L,104,111,L 1,11-16,-7
28,2017-12-15,Toronto Raptors,L,87,120,L 2,11-17,-33
29,2017-12-17,Indiana Pacers,L,97,109,L 3,11-18,-12
30,2017-12-20,Sacramento Kings,L,99,104,L 4,11-19,-5
31,2017-12-22,Washington Wizards,W,119,84,W 1,12-19,35
32,2017-12-23,Indiana Pacers,L,119,123,L 1,12-20,-4
