G,Date,Opponent,Result,Tm,Opp,Streak,Record,Margin
1,1990-11-02,Portland Trail Blazers,L,89,90,L 1,0-1,-1
2,1990-11-03,Seattle SuperSonics,L,106,118,L 2,0-2,-12
3,1990-11-06,Denver Nuggets,W,145,135,W 1,1-2,10
4,1990-11-08,Orlando Magic,W,103,99,W 2,2-2,4
5,1990-11-10,San Antonio Spurs,L,110,111,L 1,2-3,-1
6,1990-11-11,Utah Jazz,W,110,90,W 1,3-3,20
7,1990-11-13,Minnesota Timberwolves,W,90,88,W 2,4-3,2
8,1990-11-15,Los Angeles Lakers,L,103,108,L 1,4-4,-5
9,1990-11-17,Miami Heat,W,117,100,W 1,5-4,17
10,1990-11-20,New York Knicks,W,115,88,W 2,6-4,27
11,1990-11-21,Boston Celtics,L,95,108,L 1,6-5,-13
12,1990-11-23,Indiana Pacers,L,111,112,L 2,6-6,-1
13,1990-11-25,Minnesota Timberwolves,W,107,91,W 1,7-6,16
14,1990-11-27,Los Angeles Clippers,W,107,102,W 2,8-6,5
15,1990-11-28,Utah Jazz,L,92,103,L 1,8-7,-11
16,1990-12-01,Sacramento Kings,W,117,93,W 1,9-7,24
17,1990-12-04,Atlanta Hawks,L,110,113,L 1,9-8,-3
18,1990-12-06,Charlotte Hornets,W,116,110,W 1,10-8,6
19,1990-12-08,Dallas Mavericks,W,113,107,W 2,11-8,6
20,1990-12-10,Boston Celtics,L,95,107,L 1,11-9,-12
21,1990-12-12,Philadelphia 76ers,W,108,100,W 1,12-9,8
22,1990-12-14,Washington Bullets,L,93,106,L 1,12-10,-13
23,1990-12-15,Charlotte Hornets,W,100,97,W 1,13-10,3
24,1990-12-18,San Antonio Spurs,L,95,96,L 1,13-11,-1
25,1990-12-20,Orlando Magic,W,128,126,W 1,14-11,2
26,1990-12-22,Phoenix Suns,W,122,102,W 2,15-11,20
27,1990-12-26,Orlando Magic,L,103,109,L 1,15-12,-6
28,1990-12-28,New Jersey Nets,W,101,99,W 1,16-12,2
29,1990-12-29,Detroit Pistons,L,84,99,L 1,16-13,-15
30,1991-01-03,Chicago Bulls,W,114,92,W 1,17-13,22
31,1991-01-05,Indiana Pacers,W,112,99,W 2,18-13,13
32,1991-01-08,Portland Trail Blazers,L,97,123,L 1,18-14,-26
33,1991-01-10,Denver Nuggets,W,156,133,W 1,19-14,23
34,1991-01-11,Phoenix Suns,L,110,114,L 1,19-15,-4
