G,Date,Opponent,Result,Tm,Opp,Streak,Record,Margin
1,2018-10-18,Philadelphia 76ers,L,108,127,L 1,0-1,-19
2,2018-10-20,Detroit Pistons,L,116,118,L 2,0-2,-2
3,2018-10-22,Dallas Mavericks,L,109,115,L 3,0-3,-6
4,2018-10-24,Charlotte Hornets,W,112,110,W 1,1-3,2
5,2018-10-26,Charlotte Hornets,L,106,135,L 1,1-4,-29
6,2018-10-27,Atlanta Hawks,W,97,85,W 1,2-4,12
7,2018-10-29,Golden State Warriors,L,124,149,L 1,2-5,-25
8,2018-10-31,Denver Nuggets,L,107,108,L 2,2-6,-1
9,2018-11-02,Indiana Pacers,L,105,107,L 3,2-7,-2
10,2018-11-03,Houston Rockets,L,88,96,L 4,2-8,-8
11,2018-11-05,New York Knicks,W,116,115,W 1,3-8,1
12,2018-11-07,New Orleans Pelicans,L,98,107,L 1,3-9,-9
13,2018-11-10,Cleveland Cavaliers,W,99,98,W 1,4-9,1
14,2018-11-12,Dallas Mavericks,L,98,103,L 1,4-10,-5
15,2018-11-14,Boston Celtics,L,82,111,L 2,4-11,-29
16,2018-11-16,Milwaukee Bucks,L,104,123,L 3,4-12,-19
17,2018-11-17,Toronto Raptors,L,83,122,L 4,4-13,-39
18,2018-11-21,Phoenix Suns,W,124,116,W 1,5-13,8
19,2018-11-23,Miami Heat,L,96,103,L 1,5-14,-7
20,2018-11-24,Minnesota Timberwolves,L,96,111,L 2,5-15,-15
21,2018-11-26,San Antonio Spurs,L,107,108,L 3,5-16,-1
22,2018-11-28,Milwaukee Bucks,L,113,116,L 4,5-17,-3
23,2018-11-30,Detroit Pistons,L,88,107,L 5,5-18,-19
24,2018-12-01,Houston Rockets,L,105,121,L 6,5-19,-16
25,2018-12-04,Indiana Pacers,L,90,96,L 7,5-20,-6
26,2018-12-07,Oklahoma City Thunder,W,114,112,W 1,6-20,2
27,2018-12-08,Boston Celtics,L,77,133,L 1,6-21,-56
28,2018-12-10,Sacramento Kings,L,89,108,L 2,6-22,-19
29,2018-12-13,Orlando Magic,L,91,97,L 3,6-23,-6
30,2018-12-15,San Antonio Spurs,W,98,93,W 1,7-23,5
31,2018-12-17,Oklahoma City Thunder,L,96,121,L 1,7-24,-25
32,2018-12-19,Brooklyn Nets,L,93,96,L 2,7-25,-3
33,2018-12-21,Orlando Magic,W,90,80,W 1,8-25,10
34,2018-12-23,Cleveland Cavaliers,W,112,92,W 2,9-25,20
35,2018-12-26,Minnesota Timberwolves,L,94,119,L 1,9-26,-25
36,2018-12-28,Washington Wizards,W,101,92,W 1,10-26,9
37,2018-12-30,Toronto Raptors,L,89,95,L 1,10-27,-6
38,2019-01-02,Orlando Magic,L,84,112,L 2,10-28,-28
39,2019-01-04,Indiana Pacers,L,116,119,L 3,10-29,-3
40,2019-01-06,Brooklyn Nets,L,100,117,L 4,10-30,-17
41,2019-01-09,Portland Trail Blazers,L,112,124,L 5,10-31,-12
42,2019-01-11,Golden State Warriors,L,109,146,L 6,10-32,-37
43,2019-01-12,Utah Jazz,L,102,110,L 7,10-33,-8
44,2019-01-15,Los Angeles Lakers,L,100,107,L 8,10-34,-7
45,2019-01-17,Denver Nuggets,L,105,135,L 9,10-35,-30
46,2019-01-19,Miami Heat,L,103,117,L 10,10-36,-14
47,2019-01-21,Cleveland Cavaliers,W,104,88,W 1,11-36,16
48,2019-01-23,Atlanta Hawks,L,101,121,L 1,11-37,-20
49,2019-01-25,Los Angeles Clippers,L,101,106,L 2,11-38,-5
50,2019-01-27,Cleveland Cavaliers,L,101,104,L 3,11-39,-3
51,2019-01-29,Brooklyn Nets,L,117,122,L 4,11-40,-5
52,2019-01-30,Miami Heat,W,105,89,W 1,12-40,16
53,2019-02-02,Charlotte Hornets,L,118,125,L 1,12-41,-7
54,2019-02-06,New Orleans Pelicans,L,120,125,L 2,12-42,-5
55,2019-02-08,Brooklyn Nets,W,125,106,W 1,13-42,19
56,2019-02-09,Washington Wizards,L,125,134,L 1,13-43,-9
57,2019-02-11,Milwaukee Bucks,L,99,112,L 2,13-44,-13
58,2019-02-13,Memphis Grizzlies,W,122,110,W 1,14-44,12
59,2019-02-22,Orlando Magic,W,110,109,W 2,15-44,1
60,2019-02-23,Boston Celtics,W,126,116,W 3,16-44,10
61,2019-02-25,Milwaukee Bucks,L,106,117,L 1,16-45,-11
62,2019-02-27,Memphis Grizzlies,W,109,107,W 1,17-45,2
63,2019-03-01,Atlanta Hawks,W,168,161,W 2,18-45,7
64,2019-03-03,Atlanta Hawks,L,118,123,L 1,18-46,-5
65,2019-03-05,Indiana Pacers,L,96,105,L 2,18-47,-9
66,2019-03-06,Philadelphia 76ers,W,108,107,W 1,19-47,1
67,2019-03-08,Detroit Pistons,L,104,112,L 1,19-48,-8
68,2019-03-10,Detroit Pistons,L,108,131,L 2,19-49,-23
69,2019-03-12,Los Angeles Lakers,L,107,123,L 3,19-50,-16
70,2019-03-15,Los Angeles Clippers,L,121,128,L 4,19-51,-7
71,2019-03-17,Sacramento Kings,L,102,129,L 5,19-52,-27
72,2019-03-18,Phoenix Suns,W,116,101,W 1,20-52,15
73,2019-03-20,Washington Wizards,W,126,120,W 2,21-52,6
74,2019-03-23,Utah Jazz,L,83,114,L 1,21-53,-31
75,2019-03-26,Toronto Raptors,L,103,112,L 2,21-54,-9
76,2019-03-27,Portland Trail Blazers,L,98,118,L 3,21-55,-20
77,2019-03-30,Toronto Raptors,L,101,124,L 4,21-56,-23
78,2019-04-01,New York Knicks,L,105,113,L 5,21-57,-8
79,2019-04-03,Washington Wizards,W,115,114,W 1,22-57,1
80,2019-04-06,Philadelphia 76ers,L,96,116,L 1,22-58,-20
81,2019-04-09,New York Knicks,L,86,96,L 2,22-59,-10
82,2019-04-10,Philadelphia 76ers,L,109,125,L 3,22-60,-16
