G,Date,Opponent,Result,Tm,Opp,Streak,Record,Margin
1,1994-11-04,Orlando Magic,W,110,108,W 1,1-0,2
2,1994-11-05,Chicago Bulls,W,100,99,W 2,2-0,1
3,1994-11-09,Philadelphia 76ers,L,97,98,L 1,2-1,-1
4,1994-11-11,New Jersey Nets,W,104,91,W 1,3-1,13
5,1994-11-12,Miami Heat,W,109,99,W 2,4-1,10
6,1994-11-15,Orlando Magic,L,102,122,L 1,4-2,-20
7,1994-11-17,New Jersey Nets,L,103,111,L 2,4-3,-8
8,1994-11-19,Boston Celtics,L,102,103,L 3,4-4,-1
9,1994-11-25,Cleveland Cavaliers,L,94,96,L 4,4-5,-2
10,1994-11-26,Los Angeles Lakers,L,96,112,L 5,4-6,-16
11,1994-11-29,New York Knicks,L,91,99,L 6,4-7,-8
12,1994-12-02,Detroit Pistons,W,115,104,W 1,5-7,11
13,1994-12-03,New York Knicks,L,95,111,L 1,5-8,-16
14,1994-12-08,Dallas Mavericks,W,124,121,W 1,6-8,3
15,1994-12-10,Denver Nuggets,L,89,111,L 1,6-9,-22
16,1994-12-12,San Antonio Spurs,L,101,122,L 2,6-10,-21
17,1994-12-13,Houston Rockets,L,85,93,L 3,6-11,-8
18,1994-12-15,Utah Jazz,L,85,95,L 4,6-12,-10
19,1994-12-17,Minnesota Timberwolves,L,87,96,L 5,6-13,-9
20,1994-12-19,Phoenix Suns,L,102,113,L 6,6-14,-11
21,1994-12-20,Sacramento Kings,L,102,105,L 7,6-15,-3
22,1994-12-22,Golden State Warriors,L,87,107,L 8,6-16,-20
23,1994-12-23,Los Angeles Clippers,W,105,102,W 1,7-16,3
24,1994-12-26,Orlando Magic,L,121,128,L 1,7-17,-7
25,1994-12-28,Cleveland Cavaliers,L,75,91,L 2,7-18,-16
26,1994-12-30,San Antonio Spurs,L,101,115,L 3,7-19,-14
27,1995-01-03,Seattle SuperSonics,L,107,121,L 4,7-20,-14
28,1995-01-04,Indiana Pacers,L,90,94,L 5,7-21,-4
29,1995-01-06,Atlanta Hawks,L,90,112,L 6,7-22,-22
30,1995-01-07,Portland Trail Blazers,L,105,114,L 7,7-23,-9
31,1995-01-09,Boston Celtics,L,101,114,L 8,7-24,-13
32,1995-01-10,Atlanta Hawks,L,96,99,L 9,7-25,-3
33,1995-01-13,Indiana Pacers,L,99,113,L 10,7-26,-14
34,1995-01-16,Chicago Bulls,W,109,101,W 1,8-26,8
35,1995-01-19,Milwaukee Bucks,L,115,120,L 1,8-27,-5
36,1995-01-20,Philadelphia 76ers,W,102,98,W 1,9-27,4
37,1995-01-22,New Jersey Nets,W,109,103,W 2,10-27,6
38,1995-01-26,Golden State Warriors,L,118,121,L 1,10-28,-3
39,1995-01-28,Los Angeles Clippers,W,93,87,W 1,11-28,6
40,1995-01-31,Charlotte Hornets,L,88,97,L 1,11-29,-9
41,1995-02-01,Philadelphia 76ers,L,89,98,L 2,11-30,-9
42,1995-02-03,Miami Heat,L,95,105,L 3,11-31,-10
43,1995-02-05,Charlotte Hornets,L,105,111,L 4,11-32,-6
44,1995-02-07,Detroit Pistons,L,115,119,L 5,11-33,-4
45,1995-02-08,Miami Heat,L,107,111,L 6,11-34,-4
46,1995-02-14,Minnesota Timberwolves,W,99,96,W 1,12-34,3
47,1995-02-15,Chicago Bulls,L,92,107,L 1,12-35,-15
48,1995-02-17,Houston Rockets,L,92,109,L 2,12-36,-17
49,1995-02-19,Denver Nuggets,L,92,94,L 3,12-37,-2
50,1995-02-21,Dallas Mavericks,L,97,102,L 4,12-38,-5
51,1995-02-22,Milwaukee Bucks,L,92,100,L 5,12-39,-8
52,1995-02-24,Atlanta Hawks,L,92,107,L 6,12-40,-15
53,1995-02-25,Sacramento Kings,W,102,98,W 1,13-40,4
54,1995-02-28,Philadelphia 76ers,L,102,106,L 1,13-41,-4
55,1995-03-01,Boston Celtics,W,125,124,W 1,14-41,1
56,1995-03-03,Indiana Pacers,W,111,106,W 2,15-41,5
57,1995-03-05,Miami Heat,L,90,103,L 1,15-42,-13
58,1995-03-08,Detroit Pistons,L,105,114,L 2,15-43,-9
59,1995-03-10,Milwaukee Bucks,L,111,114,L 3,15-44,-3
60,1995-03-11,New Jersey Nets,W,110,102,W 1,16-44,8
61,1995-03-13,Charlotte Hornets,W,106,103,W 2,17-44,3
62,1995-03-14,Chicago Bulls,L,93,106,L 1,17-45,-13
63,1995-03-17,New York Knicks,L,81,89,L 2,17-46,-8
64,1995-03-19,Cleveland Cavaliers,W,96,90,W 1,18-46,6
65,1995-03-21,Portland Trail Blazers,L,106,111,L 1,18-47,-5
66,1995-03-23,Seattle SuperSonics,L,103,108,L 2,18-48,-5
67,1995-03-24,Los Angeles Lakers,L,103,113,L 3,18-49,-10
68,1995-03-27,Utah Jazz,L,102,128,L 4,18-50,-26
69,1995-03-29,Miami Heat,L,97,101,L 5,18-51,-4
70,1995-03-31,Cleveland Cavaliers,L,88,98,L 6,18-52,-10
71,1995-04-02,Detroit Pistons,L,105,110,L 7,18-53,-5
72,1995-04-05,Indiana Pacers,L,90,102,L 8,18-54,-12
73,1995-04-06,Phoenix Suns,L,123,127,L 9,18-55,-4
74,1995-04-07,Charlotte Hornets,L,93,98,L 10,18-56,-5
75,1995-04-09,Boston Celtics,L,98,110,L 11,18-57,-12
76,1995-04-12,Atlanta Hawks,L,82,90,L 12,18-58,-8
77,1995-04-13,New York Knicks,L,100,110,L 13,18-59,-10
78,1995-04-15,Milwaukee Bucks,W,114,110,W 1,19-59,4
