G,Date,Opponent,Result,Tm,Opp,Streak,Record,Margin
1,1996-11-02,Toronto Raptors,W,109,98,W 1,1-0,11
2,1996-11-03,New York Knicks,L,86,113,L 1,1-1,-27
3,1996-11-06,Los Angeles Lakers,W,88,78,W 1,2-1,10
4,1996-11-08,Washington Bullets,W,102,87,W 2,3-1,15
5,1996-11-09,Milwaukee Bucks,L,98,100,L 1,3-2,-2
6,1996-11-12,Miami Heat,L,97,105,L 2,3-3,-8
7,1996-11-14,Orlando Magic,L,89,96,L 3,3-4,-7
8,1996-11-15,Chicago Bulls,L,87,110,L 4,3-5,-23
9,1996-11-20,New York Knicks,W,93,86,W 1,4-5,7
10,1996-11-21,Indiana Pacers,W,90,87,W 2,5-5,3
11,1996-11-23,Detroit Pistons,W,93,85,W 3,6-5,8
12,1996-11-26,Seattle SuperSonics,W,97,89,W 4,7-5,8
13,1996-11-27,Toronto Raptors,L,88,92,L 1,7-6,-4
14,1996-11-30,Milwaukee Bucks,W,94,87,W 1,8-6,7
15,1996-12-02,Utah Jazz,L,97,107,L 1,8-7,-10
16,1996-12-03,Los Angeles Clippers,L,89,96,L 2,8-8,-7
17,1996-12-06,Portland Trail Blazers,L,93,97,L 3,8-9,-4
18,1996-12-07,Seattle SuperSonics,W,94,92,W 1,9-9,2
19,1996-12-09,Vancouver Grizzlies,W,107,91,W 2,10-9,16
20,1996-12-11,Denver Nuggets,W,101,97,W 3,11-9,4
21,1996-12-13,Philadelphia 76ers,W,84,75,W 4,12-9,9
22,1996-12-14,Chicago Bulls,L,82,87,L 1,12-10,-5
23,1996-12-17,Philadelphia 76ers,W,93,84,W 1,13-10,9
24,1996-12-19,Chicago Bulls,L,72,93,L 1,13-11,-21
25,1996-12-21,Atlanta Hawks,W,98,93,W 1,14-11,5
26,1996-12-22,Boston Celtics,W,102,98,W 2,15-11,4
27,1996-12-27,Miami Heat,L,86,101,L 1,15-12,-15
28,1996-12-28,Detroit Pistons,L,75,97,L 2,15-13,-22
29,1996-12-30,Washington Bullets,W,101,92,W 1,16-13,9
30,1997-01-02,Dallas Mavericks,W,107,97,W 2,17-13,10
31,1997-01-04,Washington Bullets,L,93,104,L 1,17-14,-11
32,1997-01-06,Golden State Warriors,W,109,101,W 1,18-14,8
33,1997-01-08,Los Angeles Lakers,L,97,101,L 1,18-15,-4
34,1997-01-10,Phoenix Suns,L,90,102,L 2,18-16,-12
35,1997-01-12,Sacramento Kings,W,97,93,W 1,19-16,4
36,1997-01-13,Denver Nuggets,W,102,100,W 2,20-16,2
37,1997-01-15,New Jersey Nets,W,116,104,W 3,21-16,12
38,1997-01-18,New Jersey Nets,W,102,92,W 4,22-16,10
39,1997-01-20,Atlanta Hawks,L,97,106,L 1,22-17,-9
40,1997-01-21,Houston Rockets,W,114,108,W 1,23-17,6
41,1997-01-24,New York Knicks,W,113,104,W 2,24-17,9
42,1997-01-25,Cleveland Cavaliers,L,73,106,L 1,24-18,-33
43,1997-01-28,Indiana Pacers,W,98,97,W 1,25-18,1
44,1997-01-29,Indiana Pacers,L,95,106,L 1,25-19,-11
45,1997-01-31,Milwaukee Bucks,W,102,95,W 1,26-19,7
46,1997-02-02,New York Knicks,W,99,93,W 2,27-19,6
47,1997-02-04,Minnesota Timberwolves,W,115,101,W 3,28-19,14
48,1997-02-06,Sacramento Kings,W,115,100,W 4,29-19,15
49,1997-02-11,Chicago Bulls,L,100,103,L 1,29-20,-3
50,1997-02-12,New Jersey Nets,W,113,100,W 1,30-20,13
