G,Date,Opponent,Result,Tm,Opp,Streak,Record,Margin
1,1985-10-25,Atlanta Hawks,W,100,91,W 1,1-0,9
2,1985-10-29,Cleveland Cavaliers,W,97,90,W 2,2-0,7
3,1985-10-31,Cleveland Cavaliers,L,107,114,L 1,2-1,-7
4,1985-11-02,Boston Celtics,L,73,88,L 2,2-2,-15
5,1985-11-05,New Jersey Nets,L,106,112,L 3,2-3,-6
6,1985-11-06,San Antonio Spurs,L,80,81,L 4,2-4,-1
7,1985-11-08,Detroit Pistons,L,110,117,L 5,2-5,-7
8,1985-11-12,Detroit Pistons,L,122,124,L 6,2-6,-2
9,1985-11-15,Boston Celtics,L,114,118,L 7,2-7,-4
10,1985-11-16,Philadelphia 76ers,W,118,97,W 1,3-7,21
11,1985-11-19,New York Knicks,L,94,98,L 1,3-8,-4
12,1985-11-20,Cleveland Cavaliers,W,101,98,W 1,4-8,3
13,1985-11-22,New York Knicks,W,102,94,W 2,5-8,8
14,1985-11-24,Chicago Bulls,W,115,106,W 3,6-8,9
15,1985-11-26,Dallas Mavericks,L,99,112,L 1,6-9,-13
16,1985-11-27,San Antonio Spurs,L,97,104,L 2,6-10,-7
17,1985-11-30,Detroit Pistons,W,133,119,W 1,7-10,14
18,1985-12-03,Portland Trail Blazers,W,118,115,W 2,8-10,3
19,1985-12-04,Philadelphia 76ers,L,110,115,L 1,8-11,-5
20,1985-12-06,Seattle SuperSonics,W,115,109,W 1,9-11,6
21,1985-12-08,Sacramento Kings,W,111,89,W 2,10-11,22
22,1985-12-11,Detroit Pistons,W,108,100,W 3,11-11,8
23,1985-12-12,Milwaukee Bucks,W,110,108,W 4,12-11,2
24,1985-12-17,Utah Jazz,L,98,106,L 1,12-12,-8
25,1985-12-19,Chicago Bulls,W,98,92,W 1,13-12,6
26,1985-12-21,Los Angeles Lakers,L,84,96,L 1,13-13,-12
27,1985-12-22,New York Knicks,L,93,100,L 2,13-14,-7
28,1985-12-27,Atlanta Hawks,W,111,109,W 1,14-14,2
29,1985-12-28,New Jersey Nets,W,98,93,W 2,15-14,5
30,1985-12-30,Indiana Pacers,L,80,97,L 1,15-15,-17
31,1986-01-02,New York Knicks,W,115,109,W 1,16-15,6
32,1986-01-03,Milwaukee Bucks,L,100,107,L 1,16-16,-7
33,1986-01-05,Los Angeles Lakers,L,88,118,L 2,16-17,-30
34,1986-01-06,Sacramento Kings,L,87,106,L 3,16-18,-19
35,1986-01-08,Phoenix Suns,L,97,109,L 4,16-19,-12
36,1986-01-09,Utah Jazz,W,95,89,W 1,17-19,6
37,1986-01-11,Houston Rockets,L,86,87,L 1,17-20,-1
38,1986-01-13,Los Angeles Clippers,W,90,77,W 1,18-20,13
39,1986-01-14,Chicago Bulls,W,117,113,W 2,19-20,4
40,1986-01-16,Milwaukee Bucks,L,98,114,L 1,19-21,-16
41,1986-01-17,New Jersey Nets,W,116,96,W 1,20-21,20
42,1986-01-19,Chicago Bulls,W,112,98,W 2,21-21,14
43,1986-01-23,Phoenix Suns,W,114,112,W 3,22-21,2
44,1986-01-25,Atlanta Hawks,W,111,103,W 4,23-21,8
45,1986-01-29,Indiana Pacers,L,88,92,L 1,23-22,-4
46,1986-01-31,Boston Celtics,L,88,97,L 2,23-23,-9
47,1986-02-01,Detroit Pistons,L,101,116,L 3,23-24,-15
48,1986-02-05,Boston Celtics,L,88,103,L 4,23-25,-15
49,1986-02-06,Detroit Pistons,L,109,111,L 5,23-26,-2
50,1986-02-11,Portland Trail Blazers,W,124,116,W 1,24-26,8
51,1986-02-13,Golden State Warriors,L,105,109,L 1,24-27,-4
52,1986-02-15,Seattle SuperSonics,L,106,112,L 2,24-28,-6
53,1986-02-17,Los Angeles Clippers,W,96,94,W 1,25-28,2
54,1986-02-18,Denver Nuggets,L,90,101,L 1,25-29,-11
55,1986-02-21,Philadelphia 76ers,L,87,97,L 2,25-30,-10
56,1986-02-22,Cleveland Cavaliers,W,110,102,W 1,26-30,8
57,1986-02-24,New Jersey Nets,W,99,89,W 2,27-30,10
58,1986-02-25,Indiana Pacers,L,87,100,L 1,27-31,-13
59,1986-02-27,Golden State Warriors,W,114,102,W 1,28-31,12
60,1986-02-28,Milwaukee Bucks,L,84,102,L 1,28-32,-18
61,1986-03-02,Milwaukee Bucks,W,125,104,W 1,29-32,21
62,1986-03-04,New York Knicks,L,83,119,L 1,29-33,-36
63,1986-03-06,New York Knicks,W,113,111,W 1,30-33,2
64,1986-03-08,Boston Celtics,W,110,108,W 2,31-33,2
65,1986-03-12,Cleveland Cavaliers,W,128,114,W 3,32-33,14
66,1986-03-14,Denver Nuggets,L,91,101,L 1,32-34,-10
67,1986-03-15,Indiana Pacers,L,100,105,L 2,32-35,-5
68,1986-03-17,New Jersey Nets,L,102,130,L 3,32-36,-28
69,1986-03-18,Milwaukee Bucks,L,87,116,L 4,32-37,-29
70,1986-03-21,Philadelphia 76ers,L,105,112,L 5,32-38,-7
71,1986-03-22,Indiana Pacers,W,111,110,W 1,33-38,1
72,1986-03-24,Philadelphia 76ers,W,100,93,W 2,34-38,7
73,1986-03-26,Dallas Mavericks,W,120,112,W 3,35-38,8
74,1986-03-28,Boston Celtics,L,97,116,L 1,35-39,-19
75,1986-03-29,Houston Rockets,L,109,114,L 2,35-40,-5
76,1986-04-01,Atlanta Hawks,L,91,107,L 3,35-41,-16
77,1986-04-03,New Jersey Nets,W,120,108,W 1,36-41,12
78,1986-04-04,Atlanta Hawks,W,135,129,W 2,37-41,6
79,1986-04-06,Cleveland Cavaliers,W,106,95,W 3,38-41,11
80,1986-04-08,Indiana Pacers,L,104,111,L 1,38-42,-7
81,1986-04-11,Chicago Bulls,L,103,105,L 2,38-43,-2
82,1986-04-13,Philadelphia 76ers,W,98,97,W 1,39-43,1
