G,Date,Opponent,Result,Tm,Opp,Streak,Record,Margin
1,2015-10-28,Chicago Bulls,L,100,115,L 1,0-1,-15
2,2015-10-30,San Antonio Spurs,L,75,102,L 2,0-2,-27
3,2015-10-31,Memphis Grizzlies,L,91,101,L 3,0-3,-10
4,2015-11-02,Milwaukee Bucks,L,96,103,L 4,0-4,-7
5,2015-11-04,Atlanta Hawks,L,87,101,L 5,0-5,-14
6,2015-11-06,Los Angeles Lakers,L,98,104,L 6,0-6,-6
7,2015-11-07,Milwaukee Bucks,L,86,94,L 7,0-7,-8
8,2015-11-11,Houston Rockets,W,106,98,W 1,1-7,8
9,2015-11-13,Sacramento Kings,L,109,111,L 1,1-8,-2
10,2015-11-14,Golden State Warriors,L,99,107,L 2,1-9,-8
11,2015-11-17,Atlanta Hawks,W,90,88,W 1,2-9,2
12,2015-11-18,Charlotte Hornets,L,111,116,L 1,2-10,-5
13,2015-11-20,Boston Celtics,L,95,120,L 2,2-11,-25
14,2015-11-22,Boston Celtics,W,111,101,W 1,3-11,10
15,2015-11-25,Oklahoma City Thunder,L,99,110,L 1,3-12,-11
16,2015-11-28,Cleveland Cavaliers,L,88,90,L 2,3-13,-2
17,2015-11-29,Detroit Pistons,W,87,83,W 1,4-13,4
18,2015-12-01,Phoenix Suns,W,94,91,W 2,5-13,3
19,2015-12-04,New York Knicks,L,91,108,L 1,5-14,-17
20,2015-12-06,Golden State Warriors,L,98,114,L 2,5-15,-16
21,2015-12-08,Houston Rockets,W,110,105,W 1,6-15,5
22,2015-12-10,Philadelphia 76ers,W,100,91,W 2,7-15,9
23,2015-12-12,Los Angeles Clippers,L,100,105,L 1,7-16,-5
24,2015-12-14,Orlando Magic,L,82,105,L 2,7-17,-23
25,2015-12-16,Miami Heat,L,98,104,L 3,7-18,-6
26,2015-12-18,Indiana Pacers,L,97,104,L 4,7-19,-7
27,2015-12-20,Minnesota Timberwolves,L,85,100,L 5,7-20,-15
28,2015-12-21,Chicago Bulls,W,105,102,W 1,8-20,3
29,2015-12-23,Dallas Mavericks,L,118,119,L 1,8-21,-1
30,2015-12-26,Washington Wizards,L,96,111,L 2,8-22,-15
31,2015-12-28,Miami Heat,W,111,105,W 1,9-22,6
32,2015-12-30,Orlando Magic,L,93,100,L 1,9-23,-7
33,2016-01-02,Boston Celtics,W,100,97,W 1,10-23,3
34,2016-01-04,Boston Celtics,L,94,103,L 1,10-24,-9
35,2016-01-06,Toronto Raptors,L,74,91,L 2,10-25,-17
36,2016-01-08,Orlando Magic,L,77,83,L 3,10-26,-6
37,2016-01-09,Detroit Pistons,L,89,103,L 4,10-27,-14
38,2016-01-11,San Antonio Spurs,L,79,106,L 5,10-28,-27
39,2016-01-13,New York Knicks,W,110,104,W 1,11-28,6
40,2016-01-15,Portland Trail Blazers,L,104,116,L 1,11-29,-12
41,2016-01-16,Atlanta Hawks,L,86,114,L 2,11-30,-28
42,2016-01-18,Toronto Raptors,L,100,112,L 3,11-31,-12
43,2016-01-20,Cleveland Cavaliers,L,78,91,L 4,11-32,-13
44,2016-01-22,Utah Jazz,L,86,108,L 5,11-33,-22
45,2016-01-24,Oklahoma City Thunder,W,116,106,W 1,12-33,10
46,2016-01-26,Miami Heat,L,98,102,L 1,12-34,-4
47,2016-01-29,Dallas Mavericks,L,79,91,L 2,12-35,-12
48,2016-01-30,New Orleans Pelicans,L,103,105,L 3,12-36,-2
49,2016-02-01,Detroit Pistons,L,100,105,L 4,12-37,-5
50,2016-02-03,Indiana Pacers,L,100,114,L 5,12-38,-14
51,2016-02-05,Sacramento Kings,W,128,119,W 1,13-38,9
52,2016-02-06,Philadelphia 76ers,L,98,103,L 1,13-39,-5
53,2016-02-08,Denver Nuggets,W,105,104,W 1,14-39,1
54,2016-02-10,Memphis Grizzlies,L,90,109,L 1,14-40,-19
55,2016-02-19,New York Knicks,W,109,98,W 1,15-40,11
56,2016-02-21,Charlotte Hornets,L,96,104,L 1,15-41,-8
57,2016-02-23,Portland Trail Blazers,L,104,112,L 2,15-42,-8
58,2016-02-25,Phoenix Suns,W,116,106,W 1,16-42,10
59,2016-02-27,Utah Jazz,W,98,96,W 2,17-42,2
60,2016-02-29,Los Angeles Clippers,L,95,105,L 1,17-43,-10
61,2016-03-01,Los Angeles Lakers,L,101,107,L 2,17-44,-6
62,2016-03-04,Denver Nuggets,W,121,120,W 1,18-44,1
63,2016-03-05,Minnesota Timberwolves,L,118,132,L 1,18-45,-14
64,2016-03-08,Toronto Raptors,L,99,104,L 2,18-46,-5
65,2016-03-11,Philadelphia 76ers,L,89,95,L 3,18-47,-6
66,2016-03-13,Milwaukee Bucks,L,100,109,L 4,18-48,-9
67,2016-03-15,Philadelphia 76ers,W,131,114,W 1,19-48,17
68,2016-03-17,Chicago Bulls,L,102,118,L 1,19-49,-16
69,2016-03-19,Detroit Pistons,L,103,115,L 2,19-50,-12
70,2016-03-22,Charlotte Hornets,L,100,105,L 3,19-51,-5
