G,Date,Opponent,Result,Tm,Opp,Streak,Record,Margin
1,1988-11-04,Dallas Mavericks,W,116,113,W 1,1-0,3
2,1988-11-05,San Antonio Spurs,L,107,122,L 1,1-1,-15
3,1988-11-08,Golden State Warriors,W,114,102,W 1,2-1,12
4,1988-11-09,Denver Nuggets,W,128,110,W 2,3-1,18
5,1988-11-11,Seattle SuperSonics,W,114,103,W 3,4-1,11
6,1988-11-15,Denver Nuggets,W,148,146,W 4,5-1,2
7,1988-11-17,Seattle SuperSonics,L,98,101,L 1,5-2,-3
8,1988-11-18,Portland Trail Blazers,W,106,105,W 1,6-2,1
9,1988-11-22,New York Knicks,W,110,98,W 2,7-2,12
10,1988-11-23,Miami Heat,W,138,91,W 3,8-2,47
11,1988-11-26,Detroit Pistons,L,99,102,L 1,8-3,-3
12,1988-11-28,Philadelphia 76ers,W,109,104,W 1,9-3,5
13,1988-11-30,Seattle SuperSonics,W,110,106,W 2,10-3,4
14,1988-12-02,Utah Jazz,W,113,92,W 3,11-3,21
15,1988-12-04,Washington Bullets,W,119,112,W 4,12-3,7
16,1988-12-06,Los Angeles Clippers,W,111,102,W 5,13-3,9
17,1988-12-07,Phoenix Suns,W,125,111,W 6,14-3,14
18,1988-12-10,Indiana Pacers,W,112,105,W 7,15-3,7
19,1988-12-11,Milwaukee Bucks,L,94,95,L 1,15-4,-1
20,1988-12-13,Cleveland Cavaliers,W,111,102,W 1,16-4,9
21,1988-12-14,New Jersey Nets,L,113,118,L 1,16-5,-5
22,1988-12-16,Boston Celtics,L,96,110,L 2,16-6,-14
23,1988-12-18,Washington Bullets,L,110,115,L 3,16-7,-5
24,1988-12-20,Chicago Bulls,L,103,116,L 4,16-8,-13
25,1988-12-23,Sacramento Kings,W,120,102,W 1,17-8,18
26,1988-12-25,Utah Jazz,L,87,101,L 1,17-9,-14
27,1988-12-26,Phoenix Suns,L,96,111,L 2,17-10,-15
28,1988-12-28,Philadelphia 76ers,W,128,123,W 1,18-10,5
29,1988-12-30,Los Angeles Clippers,W,124,109,W 2,19-10,15
30,1989-01-03,Seattle SuperSonics,L,106,116,L 1,19-11,-10
31,1989-01-04,Portland Trail Blazers,W,133,120,W 1,20-11,13
32,1989-01-06,Miami Heat,W,118,86,W 2,21-11,32
33,1989-01-08,San Antonio Spurs,W,126,96,W 3,22-11,30
34,1989-01-10,Sacramento Kings,L,97,106,L 1,22-12,-9
35,1989-01-13,Cleveland Cavaliers,W,116,95,W 1,23-12,21
36,1989-01-15,Los Angeles Clippers,W,116,95,W 2,24-12,21
37,1989-01-16,Houston Rockets,W,124,113,W 3,25-12,11
38,1989-01-18,Los Angeles Clippers,W,111,90,W 4,26-12,21
39,1989-01-20,Dallas Mavericks,W,115,99,W 5,27-12,16
40,1989-01-24,New York Knicks,L,117,122,L 1,27-13,-5
41,1989-01-27,Charlotte Hornets,W,114,97,W 1,28-13,17
42,1989-01-29,Dallas Mavericks,W,118,93,W 2,29-13,25
43,1989-01-31,Houston Rockets,W,125,114,W 3,30-13,11
44,1989-02-01,Phoenix Suns,L,97,114,L 1,30-14,-17
45,1989-02-03,Portland Trail Blazers,W,140,129,W 1,31-14,11
46,1989-02-05,New Jersey Nets,W,134,116,W 2,32-14,18
47,1989-02-08,Golden State Warriors,L,118,121,L 1,32-15,-3
48,1989-02-14,Detroit Pistons,L,103,111,L 2,32-16,-8
49,1989-02-16,Portland Trail Blazers,W,110,101,W 1,33-16,9
50,1989-02-19,Boston Celtics,W,119,110,W 2,34-16,9
51,1989-02-20,Sacramento Kings,W,100,97,W 3,35-16,3
52,1989-02-22,Utah Jazz,L,79,105,L 1,35-17,-26
53,1989-02-24,Sacramento Kings,W,115,103,W 1,36-17,12
54,1989-02-26,Phoenix Suns,W,134,122,W 2,37-17,12
55,1989-03-01,Golden State Warriors,W,142,121,W 3,38-17,21
56,1989-03-03,Indiana Pacers,W,139,117,W 4,39-17,22
57,1989-03-05,Houston Rockets,L,83,88,L 1,39-18,-5
58,1989-03-07,Atlanta Hawks,W,106,97,W 1,40-18,9
59,1989-03-08,Miami Heat,W,127,87,W 2,41-18,40
60,1989-03-10,Charlotte Hornets,W,123,90,W 3,42-18,33
61,1989-03-12,Golden State Warriors,W,126,115,W 4,43-18,11
62,1989-03-13,Houston Rockets,W,97,96,W 5,44-18,1
63,1989-03-17,Dallas Mavericks,W,106,103,W 6,45-18,3
64,1989-03-19,Atlanta Hawks,L,111,113,L 1,45-19,-2
65,1989-03-21,Chicago Bulls,L,103,104,L 2,45-20,-1
66,1989-03-23,Sacramento Kings,W,115,92,W 1,46-20,23
67,1989-03-26,Phoenix Suns,W,118,116,W 2,47-20,2
68,1989-03-28,Phoenix Suns,L,104,127,L 1,47-21,-23
69,1989-03-30,San Antonio Spurs,W,138,98,W 1,48-21,40
70,1989-04-01,Denver Nuggets,L,108,114,L 1,48-22,-6
71,1989-04-02,Milwaukee Bucks,W,118,117,W 1,49-22,1
72,1989-04-04,Seattle SuperSonics,W,115,97,W 2,50-22,18
73,1989-04-07,Utah Jazz,L,97,99,L 1,50-23,-2
74,1989-04-08,Golden State Warriors,L,116,122,L 2,50-24,-6
75,1989-04-10,Los Angeles Clippers,W,133,116,W 1,51-24,17
76,1989-04-12,San Antonio Spurs,W,107,100,W 2,52-24,7
77,1989-04-15,Los Angeles Clippers,L,107,119,L 1,52-25,-12
78,1989-04-16,Miami Heat,W,121,108,W 1,53-25,13
79,1989-04-18,Denver Nuggets,W,142,118,W 2,54-25,24
80,1989-04-20,Sacramento Kings,W,118,115,W 3,55-25,3
81,1989-04-21,Portland Trail Blazers,W,121,114,W 4,56-25,7
82,1989-04-23,Seattle SuperSonics,W,121,117,W 5,57-25,4
