G,Date,Opponent,Result,Tm,Opp,Streak,Record,Margin
1,2013-10-30,Miami Heat,W,114,110,W 1,1-0,4
2,2013-11-01,Washington Wizards,W,109,102,W 2,2-0,7
3,2013-11-02,Chicago Bulls,W,107,104,W 3,3-0,3
4,2013-11-04,Golden State Warriors,L,90,110,L 1,3-1,-20
5,2013-11-06,Washington Wizards,L,102,116,L 2,3-2,-14
6,2013-11-08,Cleveland Cavaliers,W,94,79,W 1,4-2,15
7,2013-11-09,Cleveland Cavaliers,L,125,127,L 1,4-3,-2
8,2013-11-11,San Antonio Spurs,L,85,109,L 2,4-4,-24
9,2013-11-13,Houston Rockets,W,123,117,W 1,5-4,6
10,2013-11-15,Atlanta Hawks,L,103,113,L 1,5-5,-10
11,2013-11-16,New Orleans Pelicans,L,98,135,L 2,5-6,-37
12,2013-11-18,Dallas Mavericks,L,94,97,L 3,5-7,-3
13,2013-11-20,Toronto Raptors,L,98,108,L 4,5-8,-10
14,2013-11-22,Milwaukee Bucks,W,115,107,W 1,6-8,8
15,2013-11-23,Indiana Pacers,L,98,106,L 1,6-9,-8
16,2013-11-27,Orlando Magic,L,94,105,L 2,6-10,-11
17,2013-11-29,New Orleans Pelicans,L,105,121,L 3,6-11,-16
18,2013-12-01,Detroit Pistons,L,100,115,L 4,6-12,-15
19,2013-12-03,Orlando Magic,W,126,125,W 1,7-12,1
20,2013-12-06,Charlotte Bobcats,L,88,105,L 1,7-13,-17
21,2013-12-07,Denver Nuggets,L,92,103,L 2,7-14,-11
22,2013-12-09,Los Angeles Clippers,L,83,94,L 3,7-15,-11
23,2013-12-11,Minnesota Timberwolves,L,99,106,L 4,7-16,-7
24,2013-12-13,Toronto Raptors,L,100,108,L 5,7-17,-8
25,2013-12-14,Portland Trail Blazers,L,105,139,L 6,7-18,-34
26,2013-12-16,Brooklyn Nets,L,94,130,L 7,7-19,-36
27,2013-12-20,Brooklyn Nets,W,121,120,W 1,8-19,1
28,2013-12-21,Milwaukee Bucks,L,106,116,L 1,8-20,-10
29,2013-12-28,Phoenix Suns,L,101,115,L 2,8-21,-14
30,2013-12-29,Los Angeles Lakers,W,111,104,W 1,9-21,7
31,2014-01-01,Denver Nuggets,W,114,102,W 2,10-21,12
32,2014-01-02,Sacramento Kings,W,113,104,W 3,11-21,9
33,2014-01-04,Portland Trail Blazers,W,101,99,W 4,12-21,2
34,2014-01-06,Minnesota Timberwolves,L,95,126,L 1,12-22,-31
35,2014-01-07,Cleveland Cavaliers,L,93,111,L 2,12-23,-18
36,2014-01-10,Detroit Pistons,L,104,114,L 3,12-24,-10
37,2014-01-11,New York Knicks,L,92,102,L 4,12-25,-10
38,2014-01-15,Charlotte Bobcats,W,95,92,W 1,13-25,3
39,2014-01-17,Miami Heat,L,86,101,L 1,13-26,-15
40,2014-01-18,Chicago Bulls,L,78,103,L 2,13-27,-25
41,2014-01-20,Washington Wizards,L,99,107,L 3,13-28,-8
42,2014-01-22,New York Knicks,W,110,106,W 1,14-28,4
43,2014-01-24,Toronto Raptors,L,95,104,L 1,14-29,-9
44,2014-01-25,Oklahoma City Thunder,L,91,103,L 2,14-30,-12
45,2014-01-27,Phoenix Suns,L,113,124,L 3,14-31,-11
46,2014-01-29,Boston Celtics,W,95,94,W 1,15-31,1
47,2014-01-31,Atlanta Hawks,L,99,125,L 1,15-32,-26
48,2014-02-01,Detroit Pistons,L,96,113,L 2,15-33,-17
49,2014-02-03,Brooklyn Nets,L,102,108,L 3,15-34,-6
50,2014-02-05,Boston Celtics,L,108,114,L 4,15-35,-6
51,2014-02-07,Los Angeles Lakers,L,98,112,L 5,15-36,-14
52,2014-02-09,Los Angeles Clippers,L,78,123,L 6,15-37,-45
53,2014-02-10,Golden State Warriors,L,80,123,L 7,15-38,-43
54,2014-02-12,Utah Jazz,L,100,105,L 8,15-39,-5
55,2014-02-18,Cleveland Cavaliers,L,85,114,L 9,15-40,-29
56,2014-02-21,Dallas Mavericks,L,112,124,L 10,15-41,-12
57,2014-02-24,Milwaukee Bucks,L,110,130,L 11,15-42,-20
58,2014-02-26,Orlando Magic,L,90,101,L 12,15-43,-11
59,2014-03-01,Washington Wizards,L,103,122,L 13,15-44,-19
60,2014-03-02,Orlando Magic,L,81,92,L 14,15-45,-11
61,2014-03-04,Oklahoma City Thunder,L,92,125,L 15,15-46,-33
62,2014-03-08,Utah Jazz,L,92,104,L 16,15-47,-12
63,2014-03-10,New York Knicks,L,110,123,L 17,15-48,-13
64,2014-03-12,Sacramento Kings,L,98,115,L 18,15-49,-17
65,2014-03-14,Indiana Pacers,L,94,101,L 19,15-50,-7
66,2014-03-15,Memphis Grizzlies,L,77,103,L 20,15-51,-26
67,2014-03-17,Indiana Pacers,L,90,99,L 21,15-52,-9
68,2014-03-19,Chicago Bulls,L,94,102,L 22,15-53,-8
69,2014-03-21,New York Knicks,L,92,93,L 23,15-54,-1
70,2014-03-22,Chicago Bulls,L,81,91,L 24,15-55,-10
71,2014-03-24,San Antonio Spurs,L,91,113,L 25,15-56,-22
72,2014-03-27,Houston Rockets,L,98,120,L 26,15-57,-22
73,2014-03-29,Detroit Pistons,W,123,98,W 1,16-57,25
74,2014-03-31,Atlanta Hawks,L,95,103,L 1,16-58,-8
75,2014-04-02,Charlotte Bobcats,L,93,123,L 2,16-59,-30
76,2014-04-04,Boston Celtics,W,111,102,W 1,17-59,9
77,2014-04-05,Brooklyn Nets,L,101,105,L 1,17-60,-4
78,2014-04-09,Toronto Raptors,L,114,125,L 2,17-61,-11
79,2014-04-11,Memphis Grizzlies,L,95,117,L 3,17-62,-22
80,2014-04-12,Charlotte Bobcats,L,105,111,L 4,17-63,-6
81,2014-04-14,Boston Celtics,W,113,108,W 1,18-63,5
82,2014-04-16,Miami Heat,W,100,87,W 2,19-63,13
