G,Date,Opponent,Result,Tm,Opp,Streak,Record,Margin
1,2013-10-30,Indiana Pacers,L,90,95,L 1,0-1,-5
2,2013-11-01,Orlando Magic,L,90,110,L 2,0-2,-20
3,2013-11-02,Charlotte Bobcats,W,105,84,W 1,1-2,21
4,2013-11-05,Phoenix Suns,L,98,104,L 1,1-3,-6
5,2013-11-06,Memphis Grizzlies,W,99,84,W 1,2-3,15
6,2013-11-08,Los Angeles Lakers,W,96,85,W 2,3-3,11
7,2013-11-10,Phoenix Suns,L,94,101,L 1,3-4,-7
8,2013-11-12,Los Angeles Lakers,L,95,116,L 2,3-5,-21
9,2013-11-13,Utah Jazz,L,105,111,L 3,3-6,-6
10,2013-11-16,Philadelphia 76ers,W,135,98,W 1,4-6,37
11,2013-11-20,Utah Jazz,W,105,98,W 2,5-6,7
12,2013-11-22,Cleveland Cavaliers,W,104,100,W 3,6-6,4
13,2013-11-25,San Antonio Spurs,L,93,112,L 1,6-7,-19
14,2013-11-26,Golden State Warriors,L,101,102,L 2,6-8,-1
15,2013-11-29,Philadelphia 76ers,W,121,105,W 1,7-8,16
16,2013-12-01,New York Knicks,W,103,99,W 2,8-8,4
17,2013-12-02,Chicago Bulls,W,131,128,W 3,9-8,3
18,2013-12-04,Dallas Mavericks,L,97,100,L 1,9-9,-3
19,2013-12-06,Oklahoma City Thunder,L,95,109,L 2,9-10,-14
20,2013-12-11,Detroit Pistons,W,111,106,W 1,10-10,5
21,2013-12-13,Memphis Grizzlies,W,104,98,W 2,11-10,6
22,2013-12-15,Denver Nuggets,L,93,102,L 1,11-11,-9
23,2013-12-17,Golden State Warriors,L,93,104,L 2,11-12,-11
24,2013-12-18,Los Angeles Clippers,L,95,108,L 3,11-13,-13
25,2013-12-21,Portland Trail Blazers,L,107,110,L 4,11-14,-3
26,2013-12-23,Sacramento Kings,W,113,100,W 1,12-14,13
27,2013-12-27,Denver Nuggets,W,105,89,W 2,13-14,16
28,2013-12-28,Houston Rockets,L,98,107,L 1,13-15,-9
29,2013-12-30,Portland Trail Blazers,W,110,108,W 1,14-15,2
30,2014-01-01,Minnesota Timberwolves,L,112,124,L 1,14-16,-12
31,2014-01-03,Boston Celtics,W,95,92,W 1,15-16,3
32,2014-01-04,Indiana Pacers,L,82,99,L 1,15-17,-17
33,2014-01-07,Miami Heat,L,88,107,L 2,15-18,-19
34,2014-01-08,Washington Wizards,L,96,102,L 3,15-19,-6
35,2014-01-10,Dallas Mavericks,L,90,107,L 4,15-20,-17
36,2014-01-11,Dallas Mavericks,L,107,110,L 5,15-21,-3
37,2014-01-13,San Antonio Spurs,L,95,101,L 6,15-22,-6
38,2014-01-15,Houston Rockets,L,100,103,L 7,15-23,-3
39,2014-01-18,Golden State Warriors,L,87,97,L 8,15-24,-10
40,2014-01-20,Memphis Grizzlies,W,95,92,W 1,16-24,3
41,2014-01-21,Sacramento Kings,L,97,114,L 1,16-25,-17
42,2014-01-24,Detroit Pistons,W,103,101,W 1,17-25,2
43,2014-01-26,Orlando Magic,W,100,92,W 2,18-25,8
44,2014-01-28,Cleveland Cavaliers,W,100,89,W 3,19-25,11
45,2014-01-29,Minnesota Timberwolves,L,77,88,L 1,19-26,-11
46,2014-02-01,Chicago Bulls,W,88,79,W 1,20-26,9
47,2014-02-03,San Antonio Spurs,L,95,102,L 1,20-27,-7
48,2014-02-05,Atlanta Hawks,W,105,100,W 1,21-27,5
49,2014-02-07,Minnesota Timberwolves,W,98,91,W 2,22-27,7
50,2014-02-09,Brooklyn Nets,L,81,93,L 1,22-28,-12
51,2014-02-10,Toronto Raptors,L,101,108,L 2,22-29,-7
52,2014-02-12,Milwaukee Bucks,W,102,98,W 1,23-29,4
53,2014-02-19,New York Knicks,L,91,98,L 1,23-30,-7
54,2014-02-21,Charlotte Bobcats,L,87,90,L 2,23-31,-3
55,2014-02-22,Washington Wizards,L,93,94,L 3,23-32,-1
56,2014-02-24,Los Angeles Clippers,L,110,123,L 4,23-33,-13
57,2014-02-26,Dallas Mavericks,L,89,108,L 5,23-34,-19
58,2014-02-28,Phoenix Suns,L,104,116,L 6,23-35,-12
59,2014-03-01,Los Angeles Clippers,L,76,108,L 7,23-36,-32
60,2014-03-03,Sacramento Kings,L,89,96,L 8,23-37,-7
61,2014-03-04,Los Angeles Lakers,W,132,125,W 1,24-37,7
62,2014-03-07,Milwaukee Bucks,W,112,104,W 2,25-37,8
63,2014-03-09,Denver Nuggets,W,111,107,W 3,26-37,4
64,2014-03-12,Memphis Grizzlies,L,88,90,L 1,26-38,-2
65,2014-03-14,Portland Trail Blazers,L,103,111,L 2,26-39,-8
66,2014-03-16,Boston Celtics,W,121,120,W 1,27-39,1
67,2014-03-19,Toronto Raptors,L,100,107,L 1,27-40,-7
68,2014-03-21,Atlanta Hawks,W,111,105,W 1,28-40,6
69,2014-03-22,Miami Heat,W,105,95,W 2,29-40,10
70,2014-03-24,Brooklyn Nets,W,109,104,W 3,30-40,5
71,2014-03-26,Los Angeles Clippers,W,98,96,W 4,31-40,2
72,2014-03-28,Utah Jazz,W,102,95,W 5,32-40,7
73,2014-03-29,San Antonio Spurs,L,80,96,L 1,32-41,-16
74,2014-03-31,Sacramento Kings,L,97,102,L 2,32-42,-5
75,2014-04-02,Denver Nuggets,L,107,137,L 3,32-43,-30
76,2014-04-04,Utah Jazz,L,96,100,L 4,32-44,-4
77,2014-04-06,Portland Trail Blazers,L,94,100,L 5,32-45,-6
78,2014-04-09,Phoenix Suns,L,88,94,L 6,32-46,-6
79,2014-04-11,Oklahoma City Thunder,L,94,116,L 7,32-47,-22
