G,Date,Opponent,Result,Tm,Opp,Streak,Record,Margin
1,2000-10-31,Los Angeles Lakers,L,86,96,L 1,0-1,-10
2,2000-11-02,Phoenix Suns,L,82,108,L 2,0-2,-26
3,2000-11-04,Seattle SuperSonics,W,97,90,W 1,1-2,7
4,2000-11-06,Sacramento Kings,L,75,79,L 1,1-3,-4
5,2000-11-07,Atlanta Hawks,W,97,88,W 1,2-3,9
6,2000-11-09,Denver Nuggets,W,107,91,W 2,3-3,16
7,2000-11-11,Houston Rockets,W,111,88,W 3,4-3,23
8,2000-11-13,New Jersey Nets,W,94,82,W 4,5-3,12
9,2000-11-14,Atlanta Hawks,L,97,99,L 1,5-4,-2
10,2000-11-16,Toronto Raptors,W,86,80,W 1,6-4,6
11,2000-11-18,Miami Heat,L,80,86,L 1,6-5,-6
12,2000-11-19,Orlando Magic,W,110,102,W 1,7-5,8
13,2000-11-21,Washington Wizards,W,104,94,W 2,8-5,10
14,2000-11-22,Milwaukee Bucks,W,93,84,W 3,9-5,9
15,2000-11-25,New Jersey Nets,W,86,84,W 4,10-5,2
16,2000-11-28,Seattle SuperSonics,L,93,105,L 1,10-6,-12
17,2000-11-30,Dallas Mavericks,W,95,84,W 1,11-6,11
18,2000-12-02,Houston Rockets,W,96,85,W 2,12-6,11
19,2000-12-03,Phoenix Suns,L,79,84,L 1,12-7,-5
20,2000-12-06,Toronto Raptors,W,95,88,W 1,13-7,7
21,2000-12-08,Philadelphia 76ers,L,94,107,L 1,13-8,-13
22,2000-12-09,Detroit Pistons,W,114,83,W 1,14-8,31
23,2000-12-12,Golden State Warriors,W,101,93,W 2,15-8,8
24,2000-12-13,Los Angeles Lakers,W,96,86,W 3,16-8,10
25,2000-12-15,Orlando Magic,W,106,96,W 4,17-8,10
26,2000-12-20,Dallas Mavericks,L,101,106,L 1,17-9,-5
27,2000-12-22,Denver Nuggets,L,96,116,L 2,17-10,-20
28,2000-12-23,Washington Wizards,W,87,70,W 1,18-10,17
29,2000-12-25,Los Angeles Lakers,W,109,104,W 2,19-10,5
30,2000-12-28,Utah Jazz,W,103,102,W 3,20-10,1
31,2000-12-29,Vancouver Grizzlies,W,104,81,W 4,21-10,23
32,2001-01-01,Charlotte Hornets,W,89,67,W 5,22-10,22
33,2001-01-03,Indiana Pacers,W,102,86,W 6,23-10,16
34,2001-01-05,Milwaukee Bucks,W,119,115,W 7,24-10,4
35,2001-01-08,Boston Celtics,W,98,90,W 8,25-10,8
36,2001-01-10,Philadelphia 76ers,W,93,75,W 9,26-10,18
37,2001-01-11,Charlotte Hornets,W,83,70,W 10,27-10,13
38,2001-01-13,New York Knicks,L,78,91,L 1,27-11,-13
39,2001-01-14,Detroit Pistons,W,103,96,W 1,28-11,7
40,2001-01-16,Cleveland Cavaliers,W,103,83,W 2,29-11,20
41,2001-01-18,Miami Heat,W,85,74,W 3,30-11,11
42,2001-01-20,Sacramento Kings,L,101,111,L 1,30-12,-10
43,2001-01-22,Cleveland Cavaliers,L,58,84,L 2,30-13,-26
44,2001-01-23,Chicago Bulls,W,104,100,W 1,31-13,4
45,2001-01-25,Indiana Pacers,W,92,82,W 2,32-13,10
