G,Date,Opponent,Result,Tm,Opp,Streak,Record,Margin
1,2013-10-30,Atlanta Hawks,W,118,109,W 1,1-0,9
2,2013-11-01,Houston Rockets,L,105,113,L 1,1-1,-8
3,2013-11-02,Memphis Grizzlies,W,111,99,W 1,2-1,12
4,2013-11-05,Los Angeles Lakers,W,123,104,W 2,3-1,19
5,2013-11-06,Oklahoma City Thunder,L,93,107,L 1,3-2,-14
6,2013-11-08,Minnesota Timberwolves,L,108,116,L 2,3-3,-8
7,2013-11-09,Milwaukee Bucks,W,91,83,W 1,4-3,8
8,2013-11-12,Washington Wizards,W,105,95,W 2,5-3,10
9,2013-11-15,Miami Heat,L,104,110,L 1,5-4,-6
10,2013-11-16,Orlando Magic,W,108,100,W 1,6-4,8
11,2013-11-18,Philadelphia 76ers,W,97,94,W 2,7-4,3
12,2013-11-20,Houston Rockets,W,123,120,W 3,8-4,3
13,2013-11-22,Utah Jazz,W,103,93,W 4,9-4,10
14,2013-11-23,Denver Nuggets,L,100,102,L 1,9-5,-2
15,2013-11-25,Denver Nuggets,L,96,110,L 2,9-6,-14
16,2013-11-27,Golden State Warriors,W,103,99,W 1,10-6,4
17,2013-11-29,Atlanta Hawks,L,87,88,L 1,10-7,-1
18,2013-11-30,Minnesota Timberwolves,L,106,112,L 2,10-8,-6
19,2013-12-03,Charlotte Bobcats,W,89,82,W 1,11-8,7
20,2013-12-04,New Orleans Pelicans,W,100,97,W 2,12-8,3
21,2013-12-07,Portland Trail Blazers,W,108,106,W 3,13-8,2
22,2013-12-09,Sacramento Kings,L,97,112,L 1,13-9,-15
23,2013-12-11,Golden State Warriors,L,93,95,L 2,13-10,-2
24,2013-12-14,Milwaukee Bucks,W,106,93,W 1,14-10,13
25,2013-12-18,Memphis Grizzlies,W,105,91,W 2,15-10,14
26,2013-12-20,Toronto Raptors,L,108,109,L 1,15-11,-1
27,2013-12-21,Phoenix Suns,L,108,123,L 2,15-12,-15
28,2013-12-23,Houston Rockets,W,111,104,W 1,16-12,7
29,2013-12-26,San Antonio Spurs,L,107,116,L 1,16-13,-9
30,2013-12-28,Chicago Bulls,W,105,83,W 1,17-13,22
31,2013-12-30,Minnesota Timberwolves,W,100,98,W 2,18-13,2
32,2014-01-01,Washington Wizards,W,87,78,W 3,19-13,9
33,2014-01-03,Los Angeles Clippers,L,112,119,L 1,19-14,-7
34,2014-01-05,New York Knicks,L,80,92,L 2,19-15,-12
35,2014-01-07,Los Angeles Lakers,W,110,97,W 1,20-15,13
36,2014-01-08,San Antonio Spurs,L,90,112,L 1,20-16,-22
37,2014-01-10,New Orleans Pelicans,W,107,90,W 1,21-16,17
38,2014-01-11,New Orleans Pelicans,W,110,107,W 2,22-16,3
39,2014-01-13,Orlando Magic,W,107,88,W 3,23-16,19
40,2014-01-15,Los Angeles Clippers,L,127,129,L 1,23-17,-2
41,2014-01-17,Phoenix Suns,W,110,107,W 1,24-17,3
42,2014-01-18,Portland Trail Blazers,L,111,127,L 1,24-18,-16
43,2014-01-20,Cleveland Cavaliers,W,102,97,W 1,25-18,5
44,2014-01-22,Toronto Raptors,L,85,93,L 1,25-19,-8
45,2014-01-24,Brooklyn Nets,L,106,107,L 2,25-20,-1
46,2014-01-26,Detroit Pistons,W,116,106,W 1,26-20,10
47,2014-01-29,Houston Rockets,L,115,117,L 1,26-21,-2
48,2014-01-31,Sacramento Kings,W,107,103,W 1,27-21,4
49,2014-02-03,Cleveland Cavaliers,W,124,107,W 2,28-21,17
50,2014-02-05,Memphis Grizzlies,W,110,96,W 3,29-21,14
51,2014-02-07,Utah Jazz,W,103,81,W 4,30-21,22
52,2014-02-09,Boston Celtics,W,102,91,W 5,31-21,11
53,2014-02-11,Charlotte Bobcats,L,89,114,L 1,31-22,-25
54,2014-02-12,Indiana Pacers,W,81,73,W 1,32-22,8
55,2014-02-18,Miami Heat,L,106,117,L 1,32-23,-11
56,2014-02-21,Philadelphia 76ers,W,124,112,W 1,33-23,12
57,2014-02-22,Detroit Pistons,W,113,102,W 2,34-23,11
58,2014-02-24,New York Knicks,W,110,108,W 3,35-23,2
