G,Date,Opponent,Result,Tm,Opp,Streak,Record,Margin
1,2017-10-18,Atlanta Hawks,L,111,117,L 1,0-1,-6
2,2017-10-20,Sacramento Kings,L,88,93,L 2,0-2,-5
3,2017-10-21,Houston Rockets,L,91,107,L 3,0-3,-16
4,2017-10-23,Golden State Warriors,L,103,133,L 4,0-4,-30
5,2017-10-25,Memphis Grizzlies,W,103,94,W 1,1-4,9
6,2017-10-26,Memphis Grizzlies,L,91,96,L 1,1-5,-5
7,2017-10-28,Philadelphia 76ers,L,110,112,L 2,1-6,-2
8,2017-10-30,Utah Jazz,L,89,104,L 3,1-7,-15
9,2017-11-01,Los Angeles Clippers,L,98,119,L 4,1-8,-21
10,2017-11-03,New Orleans Pelicans,L,94,99,L 5,1-9,-5
11,2017-11-04,Minnesota Timberwolves,L,99,112,L 6,1-10,-13
12,2017-11-07,Washington Wizards,W,113,99,W 1,2-10,14
13,2017-11-11,Cleveland Cavaliers,L,104,111,L 1,2-11,-7
14,2017-11-12,Oklahoma City Thunder,L,99,112,L 2,2-12,-13
15,2017-11-14,San Antonio Spurs,L,91,97,L 3,2-13,-6
16,2017-11-17,Minnesota Timberwolves,L,87,111,L 4,2-14,-24
17,2017-11-18,Milwaukee Bucks,W,111,79,W 1,3-14,32
18,2017-11-20,Boston Celtics,L,102,110,L 1,3-15,-8
19,2017-11-22,Memphis Grizzlies,W,95,94,W 1,4-15,1
20,2017-11-25,Oklahoma City Thunder,W,97,81,W 2,5-15,16
21,2017-11-27,San Antonio Spurs,L,108,115,L 1,5-16,-7
22,2017-11-29,Brooklyn Nets,L,104,109,L 2,5-17,-5
23,2017-12-02,Los Angeles Clippers,W,108,82,W 1,6-17,26
24,2017-12-04,Denver Nuggets,W,122,105,W 2,7-17,17
25,2017-12-06,Boston Celtics,L,90,97,L 1,7-18,-7
26,2017-12-08,Milwaukee Bucks,L,102,109,L 2,7-19,-7
27,2017-12-10,Minnesota Timberwolves,L,92,97,L 3,7-20,-5
28,2017-12-12,San Antonio Spurs,W,95,89,W 1,8-20,6
29,2017-12-14,Golden State Warriors,L,97,112,L 1,8-21,-15
30,2017-12-16,San Antonio Spurs,L,96,98,L 2,8-22,-2
31,2017-12-18,Phoenix Suns,L,91,97,L 3,8-23,-6
32,2017-12-20,Detroit Pistons,W,110,93,W 1,9-23,17
33,2017-12-22,Miami Heat,L,101,113,L 1,9-24,-12
34,2017-12-23,Atlanta Hawks,L,107,112,L 2,9-25,-5
35,2017-12-26,Toronto Raptors,W,98,93,W 1,10-25,5
36,2017-12-27,Indiana Pacers,W,98,94,W 2,11-25,4
37,2017-12-29,New Orleans Pelicans,W,128,120,W 3,12-25,8
38,2017-12-31,Oklahoma City Thunder,W,116,113,W 4,13-25,3
39,2018-01-03,Golden State Warriors,L,122,125,L 1,13-26,-3
40,2018-01-05,Chicago Bulls,L,124,127,L 2,13-27,-3
