G,Date,Opponent,Result,Tm,Opp,Streak,Record,Margin
1,1978-10-15,Seattle SuperSonics,L,105,115,L 1,0-1,-10
2,1978-10-17,Portland Trail Blazers,L,112,115,L 2,0-2,-3
3,1978-10-19,Houston Rockets,W,108,103,W 1,1-2,5
4,1978-10-21,Milwaukee Bucks,L,99,103,L 1,1-3,-4
5,1978-10-24,Chicago Bulls,W,123,117,W 1,2-3,6
6,1978-10-25,New Orleans Jazz,W,114,109,W 2,3-3,5
7,1978-10-27,Detroit Pistons,L,102,107,L 1,3-4,-5
8,1978-10-28,Phoenix Suns,W,112,102,W 1,4-4,10
9,1978-10-31,Milwaukee Bucks,L,112,114,L 1,4-5,-2
10,1978-11-01,Cleveland Cavaliers,W,122,107,W 1,5-5,15
11,1978-11-03,Indiana Pacers,L,108,115,L 1,5-6,-7
12,1978-11-04,Denver Nuggets,W,109,107,W 1,6-6,2
13,1978-11-08,Golden State Warriors,W,105,97,W 2,7-6,8
14,1978-11-10,Los Angeles Lakers,L,127,136,L 1,7-7,-9
15,1978-11-11,Denver Nuggets,W,117,113,W 1,8-7,4
16,1978-11-15,Atlanta Hawks,W,109,100,W 2,9-7,9
17,1978-11-18,New Jersey Nets,W,114,100,W 3,10-7,14
18,1978-11-22,Portland Trail Blazers,W,115,96,W 4,11-7,19
19,1978-11-25,San Diego Clippers,L,86,87,L 1,11-8,-1
20,1978-11-30,Boston Celtics,W,108,94,W 1,12-8,14
21,1978-12-02,Washington Bullets,W,110,109,W 2,13-8,1
22,1978-12-05,New York Knicks,W,105,92,W 3,14-8,13
23,1978-12-06,Philadelphia 76ers,L,106,114,L 1,14-9,-8
24,1978-12-09,Detroit Pistons,W,132,108,W 1,15-9,24
25,1978-12-13,Philadelphia 76ers,L,100,120,L 1,15-10,-20
26,1978-12-15,Boston Celtics,W,105,101,W 1,16-10,4
27,1978-12-16,New Orleans Jazz,W,128,100,W 2,17-10,28
28,1978-12-20,Seattle SuperSonics,W,114,95,W 3,18-10,19
29,1978-12-22,Phoenix Suns,L,103,123,L 1,18-11,-20
30,1978-12-23,Milwaukee Bucks,W,122,117,W 1,19-11,5
31,1978-12-26,Houston Rockets,L,102,109,L 1,19-12,-7
32,1978-12-27,Boston Celtics,L,103,112,L 2,19-13,-9
33,1978-12-29,New Jersey Nets,W,137,126,W 1,20-13,11
34,1978-12-30,New York Knicks,L,108,112,L 1,20-14,-4
35,1979-01-02,Denver Nuggets,L,97,99,L 2,20-15,-2
36,1979-01-03,Denver Nuggets,W,108,101,W 1,21-15,7
37,1979-01-04,San Diego Clippers,W,108,99,W 2,22-15,9
38,1979-01-06,Indiana Pacers,W,120,99,W 3,23-15,21
39,1979-01-09,Houston Rockets,L,110,126,L 1,23-16,-16
40,1979-01-11,Golden State Warriors,W,94,89,W 1,24-16,5
41,1979-01-14,New York Knicks,W,124,104,W 2,25-16,20
42,1979-01-16,Cleveland Cavaliers,W,86,79,W 3,26-16,7
43,1979-01-17,Boston Celtics,W,120,99,W 4,27-16,21
44,1979-01-19,San Antonio Spurs,W,115,113,W 5,28-16,2
45,1979-01-20,Detroit Pistons,L,110,122,L 1,28-17,-12
46,1979-01-23,New Orleans Jazz,L,116,118,L 2,28-18,-2
47,1979-01-24,San Antonio Spurs,L,95,124,L 3,28-19,-29
48,1979-01-26,Washington Bullets,W,142,128,W 1,29-19,14
49,1979-01-28,Cleveland Cavaliers,W,137,109,W 2,30-19,28
50,1979-01-31,Atlanta Hawks,L,118,130,L 1,30-20,-12
51,1979-02-02,Detroit Pistons,W,130,114,W 1,31-20,16
52,1979-02-07,Atlanta Hawks,W,124,108,W 2,32-20,16
53,1979-02-09,Chicago Bulls,W,124,114,W 3,33-20,10
54,1979-02-11,Los Angeles Lakers,W,104,103,W 4,34-20,1
55,1979-02-13,New Jersey Nets,L,102,111,L 1,34-21,-9
56,1979-02-14,Philadelphia 76ers,W,108,106,W 1,35-21,2
57,1979-02-16,Philadelphia 76ers,W,119,104,W 2,36-21,15
58,1979-02-18,Chicago Bulls,W,130,107,W 3,37-21,23
59,1979-02-21,Milwaukee Bucks,W,133,117,W 4,38-21,16
60,1979-02-22,Cleveland Cavaliers,L,107,111,L 1,38-22,-4
61,1979-02-23,Phoenix Suns,W,121,112,W 1,39-22,9
62,1979-02-25,Seattle SuperSonics,W,114,106,W 2,40-22,8
63,1979-02-27,Los Angeles Lakers,L,114,122,L 1,40-23,-8
64,1979-02-28,San Diego Clippers,L,120,122,L 2,40-24,-2
65,1979-03-02,San Antonio Spurs,L,125,129,L 3,40-25,-4
66,1979-03-04,Golden State Warriors,L,110,111,L 4,40-26,-1
67,1979-03-07,Atlanta Hawks,L,120,122,L 5,40-27,-2
68,1979-03-09,Washington Bullets,W,121,116,W 1,41-27,5
69,1979-03-11,Portland Trail Blazers,L,100,115,L 1,41-28,-15
70,1979-03-14,Houston Rockets,L,107,129,L 2,41-29,-22
71,1979-03-16,New Orleans Jazz,W,120,112,W 1,42-29,8
72,1979-03-18,Chicago Bulls,W,114,103,W 2,43-29,11
73,1979-03-21,San Antonio Spurs,L,116,123,L 1,43-30,-7
74,1979-03-23,Phoenix Suns,L,107,126,L 2,43-31,-19
75,1979-03-24,Portland Trail Blazers,L,98,100,L 3,43-32,-2
76,1979-03-25,Seattle SuperSonics,L,101,111,L 4,43-33,-10
77,1979-03-28,Golden State Warriors,L,122,132,L 5,43-34,-10
78,1979-03-29,San Diego Clippers,W,116,111,W 1,44-34,5
79,1979-03-31,Indiana Pacers,W,126,101,W 2,45-34,25
80,1979-04-04,Los Angeles Lakers,W,115,111,W 3,46-34,4
81,1979-04-06,New Jersey Nets,W,117,114,W 4,47-34,3
82,1979-04-08,Indiana Pacers,W,107,101,W 5,48-34,6
