G,Date,Opponent,Result,Tm,Opp,Streak,Record,Margin
1,1972-10-10,Cleveland Cavaliers,W,102,90,W 1,1-0,12
2,1972-10-13,Atlanta Hawks,W,115,98,W 2,2-0,17
3,1972-10-15,Phoenix Suns,L,98,107,L 1,2-1,-9
4,1972-10-16,Golden State Warriors,L,96,97,L 2,2-2,-1
5,1972-10-19,Kansas City-Omaha Kings,W,94,83,W 1,3-2,11
6,1972-10-21,Boston Celtics,L,101,104,L 1,3-3,-3
7,1972-10-25,Detroit Pistons,W,115,105,W 1,4-3,10
8,1972-10-27,New York Knicks,L,88,92,L 1,4-4,-4
9,1972-10-28,New York Knicks,L,90,94,L 2,4-5,-4
10,1972-11-03,Boston Celtics,L,96,109,L 3,4-6,-13
11,1972-11-04,Cleveland Cavaliers,W,108,98,W 1,5-6,10
12,1972-11-07,Atlanta Hawks,L,107,109,L 1,5-7,-2
13,1972-11-08,Buffalo Braves,W,126,94,W 1,6-7,32
14,1972-11-10,Milwaukee Bucks,L,82,120,L 1,6-8,-38
15,1972-11-11,Chicago Bulls,L,106,111,L 2,6-9,-5
16,1972-11-14,Houston Rockets,W,104,103,W 1,7-9,1
17,1972-11-17,Phoenix Suns,W,117,106,W 2,8-9,11
18,1972-11-18,Chicago Bulls,L,79,95,L 1,8-10,-16
19,1972-11-21,Buffalo Braves,W,124,88,W 1,9-10,36
20,1972-11-22,Seattle SuperSonics,W,112,90,W 2,10-10,22
21,1972-11-25,Milwaukee Bucks,L,91,101,L 1,10-11,-10
22,1972-11-28,Houston Rockets,W,108,90,W 1,11-11,18
23,1972-11-29,Houston Rockets,L,94,102,L 1,11-12,-8
24,1972-12-01,Houston Rockets,W,103,96,W 1,12-12,7
25,1972-12-05,Cleveland Cavaliers,W,103,100,W 2,13-12,3
26,1972-12-06,Portland Trail Blazers,W,115,102,W 3,14-12,13
27,1972-12-08,Atlanta Hawks,L,115,134,L 1,14-13,-19
28,1972-12-09,Kansas City-Omaha Kings,W,120,112,W 1,15-13,8
29,1972-12-12,Philadelphia 76ers,W,123,102,W 2,16-13,21
30,1972-12-15,Houston Rockets,W,94,91,W 3,17-13,3
