G,Date,Opponent,Result,Tm,Opp,Streak,Record,Margin
1,1999-11-02,Phoenix Suns,W,107,102,W 1,1-0,5
2,1999-11-05,Portland Trail Blazers,L,83,95,L 1,1-1,-12
3,1999-11-06,Vancouver Grizzlies,L,94,109,L 2,1-2,-15
4,1999-11-08,Atlanta Hawks,W,115,100,W 1,2-2,15
5,1999-11-12,Portland Trail Blazers,L,78,93,L 1,2-3,-15
6,1999-11-14,Sacramento Kings,L,116,126,L 2,2-4,-10
7,1999-11-16,New York Knicks,L,95,102,L 3,2-5,-7
8,1999-11-18,Los Angeles Lakers,W,93,82,W 1,3-5,11
9,1999-11-20,Chicago Bulls,W,95,86,W 2,4-5,9
10,1999-11-24,Toronto Raptors,W,109,84,W 3,5-5,25
11,1999-11-26,Minnesota Timberwolves,W,114,105,W 4,6-5,9
12,1999-11-27,San Antonio Spurs,L,87,106,L 1,6-6,-19
13,1999-11-30,Minnesota Timberwolves,L,92,109,L 2,6-7,-17
14,1999-12-01,Detroit Pistons,W,100,96,W 1,7-7,4
15,1999-12-03,Orlando Magic,L,100,112,L 1,7-8,-12
16,1999-12-05,New York Knicks,W,80,78,W 1,8-8,2
17,1999-12-06,Philadelphia 76ers,W,94,77,W 2,9-8,17
18,1999-12-08,Boston Celtics,L,90,115,L 1,9-9,-25
19,1999-12-10,Charlotte Hornets,L,99,106,L 2,9-10,-7
20,1999-12-11,Milwaukee Bucks,W,101,99,W 1,10-10,2
21,1999-12-14,Seattle SuperSonics,L,84,109,L 1,10-11,-25
22,1999-12-16,Sacramento Kings,W,116,106,W 1,11-11,10
23,1999-12-18,San Antonio Spurs,W,86,84,W 2,12-11,2
24,1999-12-20,Portland Trail Blazers,W,97,88,W 3,13-11,9
25,1999-12-23,Vancouver Grizzlies,L,91,93,L 1,13-12,-2
26,1999-12-26,Vancouver Grizzlies,W,109,86,W 1,14-12,23
27,1999-12-28,Los Angeles Clippers,W,128,105,W 2,15-12,23
28,1999-12-30,Boston Celtics,L,94,102,L 1,15-13,-8
29,2000-01-03,Utah Jazz,L,89,109,L 2,15-14,-20
30,2000-01-04,Dallas Mavericks,W,98,96,W 1,16-14,2
31,2000-01-06,Indiana Pacers,L,87,102,L 1,16-15,-15
32,2000-01-08,Charlotte Hornets,W,97,92,W 1,17-15,5
33,2000-01-10,Los Angeles Lakers,L,95,130,L 1,17-16,-35
34,2000-01-12,Seattle SuperSonics,L,93,103,L 2,17-17,-10
35,2000-01-14,Miami Heat,L,87,92,L 3,17-18,-5
36,2000-01-16,Phoenix Suns,L,100,113,L 4,17-19,-13
37,2000-01-20,Houston Rockets,L,115,122,L 5,17-20,-7
38,2000-01-21,Phoenix Suns,L,99,101,L 6,17-21,-2
39,2000-01-24,Vancouver Grizzlies,W,110,98,W 1,18-21,12
40,2000-01-28,Houston Rockets,W,104,98,W 2,19-21,6
41,2000-01-29,Dallas Mavericks,L,96,107,L 1,19-22,-11
42,2000-01-31,Philadelphia 76ers,W,83,80,W 1,20-22,3
43,2000-02-02,Milwaukee Bucks,W,135,112,W 2,21-22,23
44,2000-02-04,Golden State Warriors,L,101,103,L 1,21-23,-2
45,2000-02-05,Minnesota Timberwolves,L,97,105,L 2,21-24,-8
