G,Date,Opponent,Result,Tm,Opp,Streak,Record,Margin
1,2015-10-28,Oklahoma City Thunder,L,106,112,L 1,0-1,-6
2,2015-10-30,Brooklyn Nets,W,102,75,W 1,1-1,27
3,2015-11-01,Boston Celtics,W,95,87,W 2,2-1,8
4,2015-11-02,New York Knicks,W,94,84,W 3,3-1,10
5,2015-11-04,Washington Wizards,L,99,102,L 1,3-2,-3
6,2015-11-07,Charlotte Hornets,W,114,94,W 1,4-2,20
7,2015-11-09,Sacramento Kings,W,106,88,W 2,5-2,18
8,2015-11-11,Portland Trail Blazers,W,113,101,W 3,6-2,12
9,2015-11-14,Philadelphia 76ers,W,92,83,W 4,7-2,9
10,2015-11-16,Portland Trail Blazers,W,93,80,W 5,8-2,13
11,2015-11-18,Denver Nuggets,W,109,98,W 6,9-2,11
12,2015-11-20,New Orleans Pelicans,L,90,104,L 1,9-3,-14
13,2015-11-21,Memphis Grizzlies,W,92,82,W 1,10-3,10
14,2015-11-23,Phoenix Suns,W,98,84,W 2,11-3,14
15,2015-11-25,Dallas Mavericks,W,88,83,W 3,12-3,5
16,2015-11-27,Denver Nuggets,W,91,80,W 4,13-3,11
17,2015-11-28,Atlanta Hawks,W,108,88,W 5,14-3,20
18,2015-11-30,Chicago Bulls,L,89,92,L 1,14-4,-3
19,2015-12-02,Milwaukee Bucks,W,95,70,W 1,15-4,25
20,2015-12-03,Memphis Grizzlies,W,103,83,W 2,16-4,20
21,2015-12-05,Boston Celtics,W,108,105,W 3,17-4,3
22,2015-12-07,Philadelphia 76ers,W,119,68,W 4,18-4,51
23,2015-12-09,Toronto Raptors,L,94,97,L 1,18-5,-3
24,2015-12-11,Los Angeles Lakers,W,109,87,W 1,19-5,22
25,2015-12-12,Atlanta Hawks,W,103,78,W 2,20-5,25
26,2015-12-14,Utah Jazz,W,118,81,W 3,21-5,37
27,2015-12-16,Washington Wizards,W,114,95,W 4,22-5,19
28,2015-12-18,Los Angeles Clippers,W,115,107,W 5,23-5,8
29,2015-12-21,Indiana Pacers,W,106,92,W 6,24-5,14
30,2015-12-23,Minnesota Timberwolves,W,108,83,W 7,25-5,25
31,2015-12-25,Houston Rockets,L,84,88,L 1,25-6,-4
32,2015-12-26,Denver Nuggets,W,101,86,W 1,26-6,15
33,2015-12-28,Minnesota Timberwolves,W,101,95,W 2,27-6,6
34,2015-12-30,Phoenix Suns,W,112,79,W 3,28-6,33
35,2016-01-02,Houston Rockets,W,121,103,W 4,29-6,18
36,2016-01-04,Milwaukee Bucks,W,123,98,W 5,30-6,25
37,2016-01-06,Utah Jazz,W,123,98,W 6,31-6,25
38,2016-01-08,New York Knicks,W,100,99,W 7,32-6,1
39,2016-01-11,Brooklyn Nets,W,106,79,W 8,33-6,27
40,2016-01-12,Detroit Pistons,W,109,99,W 9,34-6,10
41,2016-01-14,Cleveland Cavaliers,W,99,95,W 10,35-6,4
42,2016-01-17,Dallas Mavericks,W,112,83,W 11,36-6,29
43,2016-01-21,Phoenix Suns,W,117,89,W 12,37-6,28
44,2016-01-22,Los Angeles Lakers,W,108,95,W 13,38-6,13
45,2016-01-25,Golden State Warriors,L,90,120,L 1,38-7,-30
46,2016-01-27,Houston Rockets,W,130,99,W 1,39-7,31
47,2016-01-30,Cleveland Cavaliers,L,103,117,L 1,39-8,-14
48,2016-02-01,Orlando Magic,W,107,92,W 1,40-8,15
49,2016-02-03,New Orleans Pelicans,W,110,97,W 2,41-8,13
50,2016-02-05,Dallas Mavericks,W,116,90,W 3,42-8,26
51,2016-02-06,Los Angeles Lakers,W,106,102,W 4,43-8,4
52,2016-02-09,Miami Heat,W,119,101,W 5,44-8,18
53,2016-02-10,Orlando Magic,W,98,96,W 6,45-8,2
54,2016-02-18,Los Angeles Clippers,L,86,105,L 1,45-9,-19
55,2016-02-19,Los Angeles Lakers,W,119,113,W 1,46-9,6
56,2016-02-21,Phoenix Suns,W,118,111,W 2,47-9,7
57,2016-02-24,Sacramento Kings,W,108,92,W 3,48-9,16
58,2016-02-25,Utah Jazz,W,96,78,W 4,49-9,18
59,2016-02-27,Houston Rockets,W,104,94,W 5,50-9,10
60,2016-03-02,Detroit Pistons,W,97,81,W 6,51-9,16
61,2016-03-03,New Orleans Pelicans,W,94,86,W 7,52-9,8
62,2016-03-05,Sacramento Kings,W,104,94,W 8,53-9,10
63,2016-03-07,Indiana Pacers,L,91,99,L 1,53-10,-8
64,2016-03-08,Minnesota Timberwolves,W,116,91,W 1,54-10,25
65,2016-03-10,Chicago Bulls,W,109,101,W 2,55-10,8
66,2016-03-12,Oklahoma City Thunder,W,93,85,W 3,56-10,8
67,2016-03-15,Los Angeles Clippers,W,108,87,W 4,57-10,21
68,2016-03-17,Portland Trail Blazers,W,118,110,W 5,58-10,8
69,2016-03-19,Golden State Warriors,W,87,79,W 6,59-10,8
70,2016-03-21,Charlotte Hornets,L,88,91,L 1,59-11,-3
71,2016-03-23,Miami Heat,W,112,88,W 1,60-11,24
72,2016-03-25,Memphis Grizzlies,W,110,104,W 2,61-11,6
73,2016-03-26,Oklahoma City Thunder,L,92,111,L 1,61-12,-19
74,2016-03-28,Memphis Grizzlies,W,101,87,W 1,62-12,14
75,2016-03-30,New Orleans Pelicans,W,100,92,W 2,63-12,8
76,2016-04-02,Toronto Raptors,W,102,95,W 3,64-12,7
77,2016-04-05,Utah Jazz,W,88,86,W 4,65-12,2
78,2016-04-07,Golden State Warriors,L,101,112,L 1,65-13,-11
79,2016-04-08,Denver Nuggets,L,98,102,L 2,65-14,-4
80,2016-04-10,Golden State Warriors,L,86,92,L 3,65-15,-6
81,2016-04-12,Oklahoma City Thunder,W,102,98,W 1,66-15,4
82,2016-04-13,Dallas Mavericks,W,96,91,W 2,67-15,5
