G,Date,Opponent,Result,Tm,Opp,Streak,Record,Margin
1,2012-10-31,Detroit Pistons,W,105,96,W 1,1-0,9
2,2012-11-02,Atlanta Hawks,W,109,102,W 2,2-0,7
3,2012-11-03,Portland Trail Blazers,L,85,95,L 1,2-1,-10
4,2012-11-07,Denver Nuggets,L,87,93,L 2,2-2,-6
5,2012-11-09,Memphis Grizzlies,L,85,93,L 3,2-3,-8
6,2012-11-10,Detroit Pistons,W,96,82,W 1,3-3,14
7,2012-11-12,Miami Heat,L,110,113,L 1,3-4,-3
8,2012-11-14,New Orleans Hornets,W,100,96,W 1,4-4,4
9,2012-11-16,Portland Trail Blazers,L,117,119,L 1,4-5,-2
10,2012-11-18,Los Angeles Lakers,L,108,119,L 2,4-6,-11
11,2012-11-19,Utah Jazz,L,91,102,L 3,4-7,-11
12,2012-11-21,Chicago Bulls,W,93,89,W 1,5-7,4
13,2012-11-23,New York Knicks,W,131,103,W 2,6-7,28
14,2012-11-27,Toronto Raptors,W,117,101,W 3,7-7,16
15,2012-11-28,Oklahoma City Thunder,L,98,120,L 1,7-8,-22
16,2012-12-01,Utah Jazz,W,124,116,W 1,8-8,8
17,2012-12-04,Los Angeles Lakers,W,107,105,W 2,9-8,2
18,2012-12-07,San Antonio Spurs,L,92,114,L 1,9-9,-22
19,2012-12-08,Dallas Mavericks,L,109,116,L 2,9-10,-7
20,2012-12-10,San Antonio Spurs,L,126,134,L 3,9-11,-8
21,2012-12-12,Washington Wizards,W,99,93,W 1,10-11,6
22,2012-12-14,Boston Celtics,W,101,89,W 2,11-11,12
23,2012-12-16,Toronto Raptors,L,96,103,L 1,11-12,-7
24,2012-12-17,New York Knicks,W,109,96,W 1,12-12,13
25,2012-12-19,Philadelphia 76ers,W,125,103,W 2,13-12,22
26,2012-12-22,Memphis Grizzlies,W,121,96,W 3,14-12,25
27,2012-12-25,Chicago Bulls,W,120,97,W 4,15-12,23
28,2012-12-26,Minnesota Timberwolves,W,87,84,W 5,16-12,3
29,2012-12-28,San Antonio Spurs,L,116,122,L 1,16-13,-6
30,2012-12-29,Oklahoma City Thunder,L,94,124,L 2,16-14,-30
31,2012-12-31,Atlanta Hawks,W,123,104,W 1,17-14,19
32,2013-01-02,New Orleans Hornets,W,104,92,W 2,18-14,12
33,2013-01-04,Milwaukee Bucks,W,115,101,W 3,19-14,14
34,2013-01-05,Cleveland Cavaliers,W,112,104,W 4,20-14,8
35,2013-01-08,Los Angeles Lakers,W,125,112,W 5,21-14,13
36,2013-01-09,New Orleans Hornets,L,79,88,L 1,21-15,-9
37,2013-01-11,Boston Celtics,L,91,103,L 2,21-16,-12
38,2013-01-12,Philadelphia 76ers,L,100,107,L 3,21-17,-7
39,2013-01-15,Los Angeles Clippers,L,109,117,L 4,21-18,-8
40,2013-01-16,Dallas Mavericks,L,100,105,L 5,21-19,-5
41,2013-01-18,Indiana Pacers,L,95,105,L 6,21-20,-10
42,2013-01-19,Minnesota Timberwolves,L,79,92,L 7,21-21,-13
43,2013-01-21,Charlotte Bobcats,W,100,94,W 1,22-21,6
44,2013-01-23,Denver Nuggets,L,95,105,L 1,22-22,-10
45,2013-01-25,New Orleans Hornets,W,100,82,W 1,23-22,18
46,2013-01-26,Brooklyn Nets,W,119,106,W 2,24-22,13
47,2013-01-28,Utah Jazz,W,125,80,W 3,25-22,45
48,2013-01-30,Denver Nuggets,L,110,118,L 1,25-23,-8
