G,Date,Opponent,Result,Tm,Opp,Streak,Record,Margin
1,2016-10-26,Sacramento Kings,L,94,113,L 1,0-1,-19
2,2016-10-28,Oklahoma City Thunder,L,110,113,L 2,0-2,-3
3,2016-10-30,Golden State Warriors,L,100,106,L 3,0-3,-6
4,2016-10-31,Los Angeles Clippers,L,98,116,L 4,0-4,-18
5,2016-11-02,Portland Trail Blazers,W,118,115,W 1,1-4,3
6,2016-11-04,New Orleans Pelicans,W,112,111,W 2,2-4,1
7,2016-11-06,Los Angeles Lakers,L,108,119,L 1,2-5,-11
8,2016-11-08,Portland Trail Blazers,L,121,124,L 2,2-6,-3
9,2016-11-09,Detroit Pistons,W,107,100,W 1,3-6,7
10,2016-11-12,Brooklyn Nets,L,104,122,L 1,3-7,-18
11,2016-11-13,Golden State Warriors,L,120,133,L 2,3-8,-13
12,2016-11-16,Denver Nuggets,L,104,120,L 3,3-9,-16
13,2016-11-18,Indiana Pacers,W,116,96,W 1,4-9,20
14,2016-11-19,Philadelphia 76ers,L,105,120,L 1,4-10,-15
15,2016-11-21,Washington Wizards,L,101,106,L 2,4-11,-5
16,2016-11-23,Orlando Magic,W,92,87,W 1,5-11,5
17,2016-11-25,Minnesota Timberwolves,L,85,98,L 1,5-12,-13
18,2016-11-27,Denver Nuggets,L,114,120,L 2,5-13,-6
19,2016-11-30,Atlanta Hawks,W,109,107,W 1,6-13,2
20,2016-12-03,Golden State Warriors,L,109,138,L 1,6-14,-29
21,2016-12-06,Utah Jazz,L,105,112,L 2,6-15,-7
22,2016-12-07,Indiana Pacers,L,94,109,L 3,6-16,-15
23,2016-12-09,Los Angeles Lakers,W,119,115,W 1,7-16,4
24,2016-12-11,New Orleans Pelicans,L,119,120,L 1,7-17,-1
25,2016-12-13,New York Knicks,W,113,111,W 1,8-17,2
26,2016-12-15,San Antonio Spurs,L,92,107,L 1,8-18,-15
27,2016-12-17,Oklahoma City Thunder,L,101,114,L 2,8-19,-13
28,2016-12-19,Minnesota Timberwolves,L,108,115,L 3,8-20,-7
29,2016-12-21,Houston Rockets,L,111,125,L 4,8-21,-14
30,2016-12-23,Philadelphia 76ers,W,123,116,W 1,9-21,7
31,2016-12-26,Houston Rockets,L,115,131,L 1,9-22,-16
32,2016-12-28,San Antonio Spurs,L,98,119,L 2,9-23,-21
33,2016-12-29,Toronto Raptors,W,99,91,W 1,10-23,8
34,2016-12-31,Utah Jazz,L,86,91,L 1,10-24,-5
35,2017-01-02,Los Angeles Clippers,L,98,109,L 2,10-25,-11
36,2017-01-03,Miami Heat,W,99,90,W 1,11-25,9
37,2017-01-05,Dallas Mavericks,W,102,95,W 2,12-25,7
38,2017-01-08,Cleveland Cavaliers,L,116,120,L 1,12-26,-4
39,2017-01-12,Dallas Mavericks,L,108,113,L 2,12-27,-5
40,2017-01-14,San Antonio Spurs,W,108,105,W 1,13-27,3
41,2017-01-16,Utah Jazz,L,101,106,L 1,13-28,-5
42,2017-01-19,Cleveland Cavaliers,L,103,118,L 2,13-29,-15
43,2017-01-21,New York Knicks,W,107,105,W 1,14-29,2
44,2017-01-22,Toronto Raptors,W,115,103,W 2,15-29,12
45,2017-01-24,Minnesota Timberwolves,L,111,112,L 1,15-30,-1
46,2017-01-26,Denver Nuggets,L,120,127,L 2,15-31,-7
47,2017-01-28,Denver Nuggets,L,112,123,L 3,15-32,-11
48,2017-01-30,Memphis Grizzlies,L,96,115,L 4,15-33,-19
49,2017-02-01,Los Angeles Clippers,L,114,124,L 5,15-34,-10
50,2017-02-03,Sacramento Kings,W,105,103,W 1,16-34,2
51,2017-02-04,Milwaukee Bucks,L,112,137,L 1,16-35,-25
52,2017-02-06,New Orleans Pelicans,L,106,111,L 2,16-36,-5
53,2017-02-08,Memphis Grizzlies,L,91,110,L 3,16-37,-19
54,2017-02-10,Chicago Bulls,W,115,97,W 1,17-37,18
55,2017-02-11,Houston Rockets,L,102,133,L 1,17-38,-31
56,2017-02-13,New Orleans Pelicans,L,108,110,L 2,17-39,-2
57,2017-02-15,Los Angeles Lakers,W,137,101,W 1,18-39,36
58,2017-02-24,Chicago Bulls,L,121,128,L 1,18-40,-7
59,2017-02-26,Milwaukee Bucks,L,96,100,L 2,18-41,-4
60,2017-02-28,Memphis Grizzlies,L,112,130,L 3,18-42,-18
61,2017-03-02,Charlotte Hornets,W,120,103,W 1,19-42,17
62,2017-03-03,Oklahoma City Thunder,W,118,111,W 2,20-42,7
63,2017-03-05,Boston Celtics,W,109,106,W 3,21-42,3
64,2017-03-07,Washington Wizards,L,127,131,L 1,21-43,-4
65,2017-03-09,Los Angeles Lakers,L,110,122,L 2,21-44,-12
66,2017-03-11,Dallas Mavericks,W,100,98,W 1,22-44,2
67,2017-03-12,Portland Trail Blazers,L,101,110,L 1,22-45,-9
68,2017-03-15,Sacramento Kings,L,101,107,L 2,22-46,-6
69,2017-03-17,Orlando Magic,L,103,109,L 3,22-47,-6
70,2017-03-19,Detroit Pistons,L,95,112,L 4,22-48,-17
71,2017-03-21,Miami Heat,L,97,112,L 5,22-49,-15
72,2017-03-23,Brooklyn Nets,L,98,126,L 6,22-50,-28
73,2017-03-24,Boston Celtics,L,120,130,L 7,22-51,-10
74,2017-03-26,Charlotte Hornets,L,106,120,L 8,22-52,-14
75,2017-03-28,Atlanta Hawks,L,91,95,L 9,22-53,-4
76,2017-03-30,Los Angeles Clippers,L,118,124,L 10,22-54,-6
77,2017-04-01,Portland Trail Blazers,L,117,130,L 11,22-55,-13
78,2017-04-02,Houston Rockets,L,116,123,L 12,22-56,-7
79,2017-04-05,Golden State Warriors,L,111,120,L 13,22-57,-9
80,2017-04-07,Oklahoma City Thunder,W,120,99,W 1,23-57,21
81,2017-04-09,Dallas Mavericks,W,124,111,W 2,24-57,13
82,2017-04-11,Sacramento Kings,L,104,129,L 1,24-58,-25
