G,Date,Opponent,Result,Tm,Opp,Streak,Record,Margin
1,2000-10-31,Golden State Warriors,L,94,96,L 1,0-1,-2
2,2000-11-02,Portland Trail Blazers,W,108,82,W 1,1-1,26
3,2000-11-04,Denver Nuggets,W,102,99,W 2,2-1,3
4,2000-11-05,Houston Rockets,W,104,99,W 3,3-1,5
5,2000-11-07,San Antonio Spurs,W,100,81,W 4,4-1,19
6,2000-11-09,Atlanta Hawks,W,88,79,W 5,5-1,9
7,2000-11-11,Miami Heat,W,84,82,W 6,6-1,2
8,2000-11-15,Dallas Mavericks,W,99,78,W 7,7-1,21
9,2000-11-17,New York Knicks,L,85,90,L 1,7-2,-5
10,2000-11-18,Houston Rockets,L,89,94,L 2,7-3,-5
11,2000-11-22,New Jersey Nets,W,97,85,W 1,8-3,12
12,2000-11-24,Golden State Warriors,W,80,74,W 2,9-3,6
13,2000-11-25,Los Angeles Clippers,W,95,89,W 3,10-3,6
14,2000-11-29,Vancouver Grizzlies,L,106,109,L 1,10-4,-3
15,2000-12-01,Sacramento Kings,L,98,105,L 2,10-5,-7
16,2000-12-03,Portland Trail Blazers,W,84,79,W 1,11-5,5
17,2000-12-07,Milwaukee Bucks,W,104,96,W 2,12-5,8
18,2000-12-08,New Jersey Nets,L,84,86,L 1,12-6,-2
19,2000-12-10,Toronto Raptors,W,95,87,W 1,13-6,8
20,2000-12-11,Chicago Bulls,W,86,80,W 2,14-6,6
21,2000-12-13,San Antonio Spurs,W,103,93,W 3,15-6,10
22,2000-12-15,Los Angeles Clippers,L,88,98,L 1,15-7,-10
23,2000-12-16,San Antonio Spurs,L,82,90,L 2,15-8,-8
24,2000-12-19,Detroit Pistons,L,84,89,L 3,15-9,-5
25,2000-12-23,Denver Nuggets,W,102,93,W 1,16-9,9
26,2000-12-26,Vancouver Grizzlies,W,97,95,W 2,17-9,2
27,2000-12-28,Los Angeles Lakers,L,78,115,L 1,17-10,-37
28,2000-12-30,Toronto Raptors,W,109,103,W 1,18-10,6
29,2001-01-02,Sacramento Kings,L,117,121,L 1,18-11,-4
30,2001-01-03,Los Angeles Clippers,W,90,85,W 1,19-11,5
31,2001-01-05,Vancouver Grizzlies,W,108,76,W 2,20-11,32
32,2001-01-07,Minnesota Timberwolves,L,88,108,L 1,20-12,-20
33,2001-01-11,Indiana Pacers,W,93,85,W 1,21-12,8
34,2001-01-13,Dallas Mavericks,W,103,86,W 2,22-12,17
35,2001-01-14,Seattle SuperSonics,L,87,106,L 1,22-13,-19
36,2001-01-17,Seattle SuperSonics,W,89,80,W 1,23-13,9
37,2001-01-19,Golden State Warriors,L,95,103,L 1,23-14,-8
38,2001-01-21,Utah Jazz,L,98,109,L 2,23-15,-11
39,2001-01-23,Minnesota Timberwolves,L,73,82,L 3,23-16,-9
40,2001-01-24,Detroit Pistons,W,106,73,W 1,24-16,33
41,2001-01-26,Boston Celtics,L,83,99,L 1,24-17,-16
42,2001-01-27,Washington Wizards,L,82,89,L 2,24-18,-7
43,2001-01-29,Atlanta Hawks,W,95,82,W 1,25-18,13
44,2001-01-31,Vancouver Grizzlies,W,101,92,W 2,26-18,9
45,2001-02-01,Portland Trail Blazers,L,92,100,L 1,26-19,-8
46,2001-02-04,Charlotte Hornets,W,85,82,W 1,27-19,3
47,2001-02-06,Chicago Bulls,W,97,80,W 2,28-19,17
48,2001-02-07,Los Angeles Lakers,L,83,85,L 1,28-20,-2
49,2001-02-13,Golden State Warriors,W,93,83,W 1,29-20,10
50,2001-02-14,Minnesota Timberwolves,W,104,96,W 2,30-20,8
51,2001-02-18,Philadelphia 76ers,L,98,104,L 1,30-21,-6
52,2001-02-20,Orlando Magic,W,110,104,W 1,31-21,6
53,2001-02-21,Miami Heat,W,100,85,W 2,32-21,15
54,2001-02-23,New York Knicks,W,88,84,W 3,33-21,4
55,2001-02-25,Utah Jazz,W,90,80,W 4,34-21,10
56,2001-02-28,Orlando Magic,L,91,97,L 1,34-22,-6
57,2001-03-01,San Antonio Spurs,L,71,91,L 2,34-23,-20
58,2001-03-03,Denver Nuggets,W,97,82,W 1,35-23,15
59,2001-03-06,Denver Nuggets,W,93,82,W 2,36-23,11
60,2001-03-07,Sacramento Kings,L,89,100,L 1,36-24,-11
61,2001-03-09,Utah Jazz,L,95,107,L 2,36-25,-12
62,2001-03-11,Houston Rockets,W,94,92,W 1,37-25,2
63,2001-03-14,Portland Trail Blazers,W,84,79,W 2,38-25,5
64,2001-03-15,Boston Celtics,L,101,105,L 1,38-26,-4
65,2001-03-17,Dallas Mavericks,L,99,109,L 2,38-27,-10
66,2001-03-20,Washington Wizards,W,105,91,W 1,39-27,14
67,2001-03-22,Seattle SuperSonics,W,91,88,W 2,40-27,3
68,2001-03-23,Philadelphia 76ers,W,84,71,W 3,41-27,13
69,2001-03-26,Los Angeles Lakers,W,104,83,W 4,42-27,21
70,2001-03-28,Cleveland Cavaliers,W,103,94,W 5,43-27,9
71,2001-03-29,Houston Rockets,W,90,85,W 6,44-27,5
72,2001-04-01,Milwaukee Bucks,W,106,99,W 7,45-27,7
73,2001-04-03,Indiana Pacers,L,81,85,L 1,45-28,-4
74,2001-04-04,Charlotte Hornets,W,103,94,W 1,46-28,9
75,2001-04-06,Minnesota Timberwolves,L,88,101,L 1,46-29,-13
76,2001-04-07,Cleveland Cavaliers,W,102,98,W 1,47-29,4
77,2001-04-10,Los Angeles Lakers,L,80,106,L 1,47-30,-26
78,2001-04-11,Dallas Mavericks,W,111,106,W 1,48-30,5
79,2001-04-13,Seattle SuperSonics,W,109,100,W 2,49-30,9
80,2001-04-15,Sacramento Kings,W,88,86,W 3,50-30,2
81,2001-04-16,Los Angeles Clippers,L,80,100,L 1,50-31,-20
82,2001-04-18,Utah Jazz,W,98,93,W 1,51-31,5
