G,Date,Opponent,Result,Tm,Opp,Streak,Record,Margin
1,1989-11-03,Washington Bullets,L,96,116,L 1,0-1,-20
2,1989-11-07,Seattle SuperSonics,L,88,128,L 2,0-2,-40
3,1989-11-08,Utah Jazz,L,86,102,L 3,0-3,-16
4,1989-11-10,Los Angeles Lakers,L,100,106,L 4,0-4,-6
5,1989-11-11,Golden State Warriors,L,104,115,L 5,0-5,-11
6,1989-11-14,Orlando Magic,W,130,116,W 1,1-5,14
7,1989-11-15,Philadelphia 76ers,L,96,109,L 1,1-6,-13
8,1989-11-17,Golden State Warriors,W,99,98,W 1,2-6,1
9,1989-11-21,Miami Heat,L,87,98,L 1,2-7,-11
10,1989-11-24,Houston Rockets,L,81,85,L 2,2-8,-4
11,1989-11-25,Minnesota Timberwolves,W,81,73,W 1,3-8,8
12,1989-11-27,New York Knicks,L,108,119,L 1,3-9,-11
13,1989-11-29,Dallas Mavericks,L,83,102,L 2,3-10,-19
14,1989-11-30,Houston Rockets,L,101,113,L 3,3-11,-12
15,1989-12-02,San Antonio Spurs,L,110,118,L 4,3-12,-8
16,1989-12-05,Boston Celtics,L,101,114,L 5,3-13,-13
17,1989-12-07,Portland Trail Blazers,L,86,96,L 6,3-14,-10
18,1989-12-09,Denver Nuggets,L,93,106,L 7,3-15,-13
19,1989-12-12,Los Angeles Lakers,L,89,103,L 8,3-16,-14
20,1989-12-14,Washington Bullets,L,101,105,L 9,3-17,-4
21,1989-12-16,Chicago Bulls,L,104,115,L 10,3-18,-11
22,1989-12-19,Dallas Mavericks,W,102,97,W 1,4-18,5
23,1989-12-22,Utah Jazz,L,100,114,L 1,4-19,-14
24,1989-12-26,San Antonio Spurs,L,82,107,L 2,4-20,-25
25,1989-12-28,Cleveland Cavaliers,W,94,92,W 1,5-20,2
26,1989-12-30,Houston Rockets,W,111,92,W 2,6-20,19
27,1990-01-04,Minnesota Timberwolves,L,98,100,L 1,6-21,-2
28,1990-01-06,Indiana Pacers,W,117,111,W 1,7-21,6
29,1990-01-08,Milwaukee Bucks,L,113,126,L 1,7-22,-13
30,1990-01-09,Los Angeles Clippers,L,98,108,L 2,7-23,-10
31,1990-01-11,New Jersey Nets,L,101,109,L 3,7-24,-8
32,1990-01-12,Chicago Bulls,L,95,107,L 4,7-25,-12
33,1990-01-15,Phoenix Suns,L,108,118,L 5,7-26,-10
34,1990-01-16,Los Angeles Clippers,L,98,106,L 6,7-27,-8
35,1990-01-18,Denver Nuggets,W,110,108,W 1,8-27,2
36,1990-01-19,Utah Jazz,L,93,116,L 1,8-28,-23
37,1990-01-21,Portland Trail Blazers,L,100,115,L 2,8-29,-15
38,1990-01-23,Atlanta Hawks,L,101,106,L 3,8-30,-5
39,1990-01-25,Phoenix Suns,L,97,124,L 4,8-31,-27
40,1990-01-27,Sacramento Kings,L,85,92,L 5,8-32,-7
41,1990-01-31,San Antonio Spurs,L,95,129,L 6,8-33,-34
