G,Date,Opponent,Result,Tm,Opp,Streak,Record,Margin
1,1981-10-30,Utah Jazz,L,89,105,L 1,0-1,-16
2,1981-10-31,Kansas City Kings,W,95,89,W 1,1-1,6
3,1981-11-03,Cleveland Cavaliers,L,110,125,L 1,1-2,-15
4,1981-11-05,Phoenix Suns,L,93,121,L 2,1-3,-28
5,1981-11-06,New York Knicks,L,95,104,L 3,1-4,-9
6,1981-11-08,Los Angeles Lakers,L,111,121,L 4,1-5,-10
7,1981-11-10,Portland Trail Blazers,L,95,117,L 5,1-6,-22
8,1981-11-11,Seattle SuperSonics,L,79,107,L 6,1-7,-28
9,1981-11-14,Golden State Warriors,L,112,118,L 7,1-8,-6
10,1981-11-17,San Antonio Spurs,L,105,112,L 8,1-9,-7
11,1981-11-20,Seattle SuperSonics,L,89,90,L 9,1-10,-1
12,1981-11-21,Phoenix Suns,L,88,110,L 10,1-11,-22
13,1981-11-24,Los Angeles Lakers,L,110,125,L 11,1-12,-15
14,1981-11-25,Denver Nuggets,L,133,139,L 12,1-13,-6
15,1981-11-28,New Jersey Nets,W,111,107,W 1,2-13,4
16,1981-12-02,Utah Jazz,L,103,114,L 1,2-14,-11
17,1981-12-03,San Diego Clippers,L,111,113,L 2,2-15,-2
18,1981-12-05,Denver Nuggets,W,109,105,W 1,3-15,4
19,1981-12-08,Utah Jazz,W,128,103,W 2,4-15,25
20,1981-12-09,Kansas City Kings,L,109,113,L 1,4-16,-4
21,1981-12-11,San Antonio Spurs,L,99,101,L 2,4-17,-2
22,1981-12-12,Houston Rockets,L,97,101,L 3,4-18,-4
23,1981-12-15,Washington Bullets,W,107,102,W 1,5-18,5
24,1981-12-16,Boston Celtics,L,92,109,L 1,5-19,-17
25,1981-12-18,Houston Rockets,L,93,112,L 2,5-20,-19
26,1981-12-19,Portland Trail Blazers,W,102,95,W 1,6-20,7
27,1981-12-22,Detroit Pistons,L,98,106,L 1,6-21,-8
28,1981-12-26,Denver Nuggets,L,117,124,L 2,6-22,-7
29,1981-12-29,Kansas City Kings,W,104,92,W 1,7-22,12
30,1982-01-02,Golden State Warriors,L,100,119,L 1,7-23,-19
31,1982-01-06,Seattle SuperSonics,L,100,107,L 2,7-24,-7
32,1982-01-07,San Diego Clippers,W,113,112,W 1,8-24,1
33,1982-01-09,Phoenix Suns,W,105,101,W 2,9-24,4
34,1982-01-12,San Antonio Spurs,L,109,127,L 1,9-25,-18
35,1982-01-13,San Diego Clippers,L,102,105,L 2,9-26,-3
36,1982-01-15,Denver Nuggets,L,113,128,L 3,9-27,-15
37,1982-01-16,Portland Trail Blazers,L,103,110,L 4,9-28,-7
38,1982-01-20,Milwaukee Bucks,W,109,104,W 1,10-28,5
39,1982-01-21,Kansas City Kings,W,110,94,W 2,11-28,16
40,1982-01-23,Utah Jazz,W,122,110,W 3,12-28,12
41,1982-01-26,Atlanta Hawks,W,90,88,W 4,13-28,2
42,1982-01-27,Philadelphia 76ers,L,86,99,L 1,13-29,-13
43,1982-02-02,San Antonio Spurs,L,98,103,L 2,13-30,-5
44,1982-02-03,San Diego Clippers,L,106,113,L 3,13-31,-7
45,1982-02-05,Milwaukee Bucks,L,92,117,L 4,13-32,-25
46,1982-02-06,Indiana Pacers,W,95,89,W 1,14-32,6
47,1982-02-10,Washington Bullets,L,102,119,L 1,14-33,-17
48,1982-02-12,Seattle SuperSonics,W,103,100,W 1,15-33,3
49,1982-02-14,New Jersey Nets,W,111,109,W 2,16-33,2
50,1982-02-16,New York Knicks,W,112,110,W 3,17-33,2
51,1982-02-17,Philadelphia 76ers,L,109,114,L 1,17-34,-5
52,1982-02-20,Cleveland Cavaliers,L,109,116,L 2,17-35,-7
53,1982-02-21,Chicago Bulls,W,113,97,W 1,18-35,16
54,1982-02-23,Houston Rockets,L,95,105,L 1,18-36,-10
55,1982-02-25,Golden State Warriors,L,104,106,L 2,18-37,-2
56,1982-02-27,Houston Rockets,W,108,105,W 1,19-37,3
57,1982-03-02,Boston Celtics,L,97,101,L 1,19-38,-4
