G,Date,Opponent,Result,Tm,Opp,Streak,Record,Margin
1,2017-10-18,New Orleans Pelicans,W,103,91,W 1,1-0,12
2,2017-10-21,Golden State Warriors,W,111,101,W 2,2-0,10
3,2017-10-23,Houston Rockets,W,98,90,W 3,3-0,8
4,2017-10-25,Dallas Mavericks,L,94,103,L 1,3-1,-9
5,2017-10-26,Dallas Mavericks,W,96,91,W 1,4-1,5
6,2017-10-28,Houston Rockets,W,103,89,W 2,5-1,14
7,2017-10-30,Charlotte Hornets,L,99,104,L 1,5-2,-5
8,2017-11-01,Orlando Magic,L,99,101,L 2,5-3,-2
9,2017-11-04,Los Angeles Clippers,W,113,104,W 1,6-3,9
10,2017-11-05,Los Angeles Lakers,L,102,107,L 1,6-4,-5
11,2017-11-07,Portland Trail Blazers,W,98,97,W 1,7-4,1
12,2017-11-11,Houston Rockets,L,96,111,L 1,7-5,-15
13,2017-11-13,Milwaukee Bucks,L,103,110,L 2,7-6,-7
14,2017-11-15,Indiana Pacers,L,113,116,L 3,7-7,-3
15,2017-11-18,Houston Rockets,L,83,105,L 4,7-8,-22
16,2017-11-20,Portland Trail Blazers,L,92,100,L 5,7-9,-8
17,2017-11-22,Dallas Mavericks,L,94,95,L 6,7-10,-1
18,2017-11-24,Denver Nuggets,L,92,104,L 7,7-11,-12
19,2017-11-26,Brooklyn Nets,L,88,98,L 8,7-12,-10
20,2017-11-29,San Antonio Spurs,L,95,104,L 9,7-13,-9
21,2017-12-01,San Antonio Spurs,L,79,95,L 10,7-14,-16
22,2017-12-02,Cleveland Cavaliers,L,111,116,L 11,7-15,-5
23,2017-12-04,Minnesota Timberwolves,W,95,92,W 1,8-15,3
24,2017-12-06,New York Knicks,L,88,99,L 1,8-16,-11
25,2017-12-08,Toronto Raptors,L,107,116,L 2,8-17,-9
26,2017-12-09,Oklahoma City Thunder,L,101,102,L 3,8-18,-1
27,2017-12-11,Miami Heat,L,82,107,L 4,8-19,-25
28,2017-12-13,Washington Wizards,L,87,93,L 5,8-20,-6
29,2017-12-15,Atlanta Hawks,W,96,94,W 1,9-20,2
30,2017-12-16,Boston Celtics,L,93,102,L 1,9-21,-9
31,2017-12-20,Golden State Warriors,L,84,97,L 2,9-22,-13
32,2017-12-21,Phoenix Suns,L,95,97,L 3,9-23,-2
33,2017-12-23,Los Angeles Clippers,W,115,112,W 1,10-23,3
34,2017-12-26,Phoenix Suns,L,97,99,L 1,10-24,-2
35,2017-12-27,Los Angeles Lakers,W,109,99,W 1,11-24,10
36,2017-12-30,Golden State Warriors,L,128,141,L 1,11-25,-13
37,2017-12-31,Sacramento Kings,W,114,96,W 1,12-25,18
38,2018-01-02,Los Angeles Clippers,L,105,113,L 1,12-26,-8
39,2018-01-05,Washington Wizards,L,100,102,L 2,12-27,-2
40,2018-01-10,New Orleans Pelicans,W,105,102,W 1,13-27,3
41,2018-01-12,Denver Nuggets,L,78,87,L 1,13-28,-9
42,2018-01-15,Los Angeles Lakers,W,123,114,W 1,14-28,9
43,2018-01-17,New York Knicks,W,105,99,W 2,15-28,6
44,2018-01-19,Sacramento Kings,W,106,88,W 3,16-28,18
45,2018-01-20,New Orleans Pelicans,L,104,111,L 1,16-29,-7
46,2018-01-22,Philadelphia 76ers,W,105,101,W 1,17-29,4
47,2018-01-24,San Antonio Spurs,L,85,108,L 1,17-30,-23
48,2018-01-26,Los Angeles Clippers,L,100,109,L 2,17-31,-9
49,2018-01-29,Phoenix Suns,W,120,109,W 1,18-31,11
50,2018-01-31,Indiana Pacers,L,101,105,L 1,18-32,-4
51,2018-02-01,Detroit Pistons,L,102,104,L 2,18-33,-2
52,2018-02-04,Toronto Raptors,L,86,101,L 3,18-34,-15
53,2018-02-06,Atlanta Hawks,L,82,108,L 4,18-35,-26
54,2018-02-07,Utah Jazz,L,88,92,L 5,18-36,-4
55,2018-02-11,Oklahoma City Thunder,L,92,110,L 6,18-37,-18
56,2018-02-14,Oklahoma City Thunder,L,114,121,L 7,18-38,-7
57,2018-02-23,Cleveland Cavaliers,L,89,112,L 8,18-39,-23
58,2018-02-24,Miami Heat,L,89,115,L 9,18-40,-26
