G,Date,Opponent,Result,Tm,Opp,Streak,Record,Margin
1,1985-10-25,Golden State Warriors,W,119,105,W 1,1-0,14
2,1985-10-26,Sacramento Kings,W,123,112,W 2,2-0,11
3,1985-10-29,Phoenix Suns,W,142,127,W 3,3-0,15
4,1985-10-31,Seattle SuperSonics,W,90,73,W 4,4-0,17
5,1985-11-05,Atlanta Hawks,W,128,113,W 5,5-0,15
6,1985-11-07,Dallas Mavericks,W,131,99,W 6,6-0,32
7,1985-11-08,Los Angeles Lakers,L,99,128,L 1,6-1,-29
8,1985-11-12,Houston Rockets,L,119,127,L 2,6-2,-8
9,1985-11-14,San Antonio Spurs,W,112,109,W 1,7-2,3
10,1985-11-16,Los Angeles Clippers,W,113,109,W 2,8-2,4
11,1985-11-19,Houston Rockets,W,127,113,W 3,9-2,14
12,1985-11-21,Los Angeles Lakers,W,121,120,W 4,10-2,1
13,1985-11-23,Sacramento Kings,W,122,118,W 5,11-2,4
14,1985-11-24,Seattle SuperSonics,L,84,110,L 1,11-3,-26
15,1985-11-26,Chicago Bulls,L,123,128,L 2,11-4,-5
16,1985-11-27,Golden State Warriors,L,102,104,L 3,11-5,-2
17,1985-11-29,Utah Jazz,W,129,114,W 1,12-5,15
18,1985-11-30,Seattle SuperSonics,L,123,131,L 1,12-6,-8
19,1985-12-03,New York Knicks,L,94,111,L 2,12-7,-17
20,1985-12-04,Indiana Pacers,W,119,105,W 1,13-7,14
21,1985-12-06,Philadelphia 76ers,W,123,121,W 2,14-7,2
22,1985-12-07,Cleveland Cavaliers,L,114,124,L 1,14-8,-10
23,1985-12-11,Los Angeles Clippers,W,134,95,W 1,15-8,39
24,1985-12-13,Los Angeles Lakers,W,124,120,W 2,16-8,4
25,1985-12-14,Dallas Mavericks,L,100,127,L 1,16-9,-27
26,1985-12-17,Golden State Warriors,W,122,114,W 1,17-9,8
27,1985-12-19,Portland Trail Blazers,W,123,118,W 2,18-9,5
28,1985-12-21,San Antonio Spurs,L,118,128,L 1,18-10,-10
29,1985-12-22,Portland Trail Blazers,L,114,121,L 2,18-11,-7
30,1985-12-28,San Antonio Spurs,L,112,116,L 3,18-12,-4
31,1985-12-30,Houston Rockets,W,125,122,W 1,19-12,3
32,1986-01-03,Seattle SuperSonics,L,107,117,L 1,19-13,-10
33,1986-01-04,Sacramento Kings,L,107,112,L 2,19-14,-5
34,1986-01-07,Dallas Mavericks,W,132,110,W 1,20-14,22
35,1986-01-09,Seattle SuperSonics,W,94,90,W 2,21-14,4
36,1986-01-11,Utah Jazz,W,114,106,W 3,22-14,8
37,1986-01-13,Milwaukee Bucks,W,119,115,W 4,23-14,4
38,1986-01-15,Boston Celtics,L,100,123,L 1,23-15,-23
39,1986-01-17,Detroit Pistons,L,113,129,L 2,23-16,-16
40,1986-01-18,New Jersey Nets,L,113,124,L 3,23-17,-11
41,1986-01-21,Utah Jazz,L,114,117,L 4,23-18,-3
42,1986-01-22,New Jersey Nets,W,137,124,W 1,24-18,13
43,1986-01-24,San Antonio Spurs,L,98,113,L 1,24-19,-15
44,1986-01-25,Los Angeles Lakers,W,127,115,W 1,25-19,12
45,1986-01-27,Cleveland Cavaliers,W,124,103,W 2,26-19,21
46,1986-01-28,Sacramento Kings,L,120,125,L 1,26-20,-5
47,1986-01-30,New York Knicks,W,102,97,W 1,27-20,5
48,1986-02-01,Milwaukee Bucks,W,116,113,W 2,28-20,3
49,1986-02-03,Houston Rockets,L,102,104,L 1,28-21,-2
