G,Date,Opponent,Result,Tm,Opp,Streak,Record,Margin
1,1979-10-12,Boston Celtics,L,106,114,L 1,0-1,-8
2,1979-10-13,Philadelphia 76ers,L,105,113,L 2,0-2,-8
3,1979-10-16,New York Knicks,L,121,126,L 3,0-3,-5
4,1979-10-17,Indiana Pacers,W,116,112,W 1,1-3,4
5,1979-10-20,Atlanta Hawks,W,107,102,W 2,2-3,5
6,1979-10-24,Boston Celtics,L,99,100,L 1,2-4,-1
7,1979-10-28,New Jersey Nets,L,115,120,L 2,2-5,-5
8,1979-10-30,Cleveland Cavaliers,L,112,124,L 3,2-6,-12
9,1979-10-31,Indiana Pacers,L,129,133,L 4,2-7,-4
10,1979-11-03,Detroit Pistons,W,114,111,W 1,3-7,3
11,1979-11-07,New Jersey Nets,W,106,101,W 2,4-7,5
12,1979-11-10,Detroit Pistons,W,112,104,W 3,5-7,8
13,1979-11-13,Chicago Bulls,W,128,127,W 4,6-7,1
14,1979-11-14,Golden State Warriors,W,133,92,W 5,7-7,41
15,1979-11-16,New York Knicks,W,133,130,W 6,8-7,3
16,1979-11-17,Atlanta Hawks,W,102,100,W 7,9-7,2
17,1979-11-20,New York Knicks,L,125,130,L 1,9-8,-5
18,1979-11-21,Philadelphia 76ers,W,97,94,W 1,10-8,3
19,1979-11-23,Philadelphia 76ers,L,102,113,L 1,10-9,-11
20,1979-11-24,Washington Bullets,L,103,105,L 2,10-10,-2
21,1979-11-27,Kansas City Kings,L,115,117,L 3,10-11,-2
22,1979-11-28,Cleveland Cavaliers,W,113,111,W 1,11-11,2
23,1979-11-30,Atlanta Hawks,W,106,95,W 2,12-11,11
24,1979-12-01,Portland Trail Blazers,W,120,112,W 3,13-11,8
25,1979-12-05,Los Angeles Lakers,L,114,116,L 1,13-12,-2
26,1979-12-07,Detroit Pistons,W,124,109,W 1,14-12,15
27,1979-12-08,San Antonio Spurs,L,129,138,L 1,14-13,-9
28,1979-12-12,San Diego Clippers,W,118,107,W 1,15-13,11
29,1979-12-13,Phoenix Suns,L,113,121,L 1,15-14,-8
30,1979-12-14,Seattle SuperSonics,L,101,109,L 2,15-15,-8
31,1979-12-16,Portland Trail Blazers,L,101,123,L 3,15-16,-22
32,1979-12-19,Chicago Bulls,L,102,108,L 4,15-17,-6
33,1979-12-21,Philadelphia 76ers,L,106,117,L 5,15-18,-11
34,1979-12-22,Washington Bullets,L,114,122,L 6,15-19,-8
35,1979-12-26,San Antonio Spurs,W,143,110,W 1,16-19,33
36,1979-12-27,Atlanta Hawks,L,110,112,L 1,16-20,-2
37,1979-12-29,Philadelphia 76ers,W,104,100,W 1,17-20,4
38,1980-01-02,Boston Celtics,L,103,111,L 1,17-21,-8
39,1980-01-04,New Jersey Nets,L,101,104,L 2,17-22,-3
40,1980-01-05,Phoenix Suns,W,111,110,W 1,18-22,1
41,1980-01-08,Cleveland Cavaliers,W,118,115,W 2,19-22,3
42,1980-01-09,Denver Nuggets,W,114,112,W 3,20-22,2
43,1980-01-12,Cleveland Cavaliers,W,112,96,W 4,21-22,16
44,1980-01-13,Milwaukee Bucks,W,121,117,W 5,22-22,4
45,1980-01-16,New Jersey Nets,L,112,122,L 1,22-23,-10
