G,Date,Opponent,Result,Tm,Opp,Streak,Record,Margin
1,2013-10-30,Houston Rockets,L,83,96,L 1,0-1,-13
2,2013-11-01,Cleveland Cavaliers,W,90,84,W 1,1-1,6
3,2013-11-02,New Orleans Pelicans,L,84,105,L 1,1-2,-21
4,2013-11-05,New York Knicks,W,102,97,W 1,2-2,5
5,2013-11-06,Toronto Raptors,W,92,90,W 2,3-2,2
6,2013-11-08,New York Knicks,L,91,101,L 1,3-3,-10
7,2013-11-11,Atlanta Hawks,L,94,103,L 2,3-4,-9
8,2013-11-13,Boston Celtics,W,89,83,W 1,4-4,6
9,2013-11-15,Cleveland Cavaliers,W,86,80,W 2,5-4,6
10,2013-11-16,Miami Heat,L,81,97,L 1,5-5,-16
11,2013-11-18,Chicago Bulls,L,81,86,L 2,5-6,-5
12,2013-11-20,Brooklyn Nets,W,95,91,W 1,6-6,4
13,2013-11-22,Phoenix Suns,L,91,98,L 1,6-7,-7
14,2013-11-23,Milwaukee Bucks,W,96,72,W 1,7-7,24
15,2013-11-25,Boston Celtics,L,86,96,L 1,7-8,-10
16,2013-11-27,Indiana Pacers,L,74,99,L 2,7-9,-25
17,2013-11-29,Milwaukee Bucks,W,92,76,W 1,8-9,16
18,2013-12-01,Miami Heat,L,98,99,L 1,8-10,-1
19,2013-12-03,Dallas Mavericks,L,82,89,L 2,8-11,-7
20,2013-12-06,Philadelphia 76ers,W,105,88,W 1,9-11,17
21,2013-12-09,Golden State Warriors,W,115,111,W 2,10-11,4
22,2013-12-11,Orlando Magic,L,83,92,L 1,10-12,-9
23,2013-12-13,Indiana Pacers,L,94,99,L 2,10-13,-5
24,2013-12-14,Los Angeles Lakers,L,85,88,L 3,10-14,-3
25,2013-12-17,Sacramento Kings,W,95,87,W 1,11-14,8
26,2013-12-18,Toronto Raptors,W,104,102,W 2,12-14,2
27,2013-12-20,Detroit Pistons,W,116,106,W 3,13-14,10
28,2013-12-21,Utah Jazz,L,85,88,L 1,13-15,-3
29,2013-12-23,Milwaukee Bucks,W,111,110,W 1,14-15,1
30,2013-12-27,Oklahoma City Thunder,L,85,89,L 1,14-16,-4
31,2013-12-28,Atlanta Hawks,L,116,118,L 2,14-17,-2
32,2013-12-30,Utah Jazz,L,80,83,L 3,14-18,-3
33,2014-01-01,Los Angeles Clippers,L,85,112,L 4,14-19,-27
34,2014-01-02,Portland Trail Blazers,L,104,134,L 5,14-20,-30
35,2014-01-04,Sacramento Kings,W,113,103,W 1,15-20,10
36,2014-01-07,Washington Wizards,L,83,97,L 1,15-21,-14
37,2014-01-10,Minnesota Timberwolves,L,92,119,L 2,15-22,-27
38,2014-01-11,Chicago Bulls,L,97,103,L 3,15-23,-6
39,2014-01-14,New York Knicks,W,108,98,W 1,16-23,10
40,2014-01-15,Philadelphia 76ers,L,92,95,L 1,16-24,-3
41,2014-01-17,Orlando Magic,W,111,101,W 1,17-24,10
42,2014-01-18,Miami Heat,L,96,104,L 1,17-25,-8
43,2014-01-20,Toronto Raptors,W,100,95,W 1,18-25,5
44,2014-01-22,Los Angeles Clippers,W,95,91,W 2,19-25,4
45,2014-01-24,New York Knicks,L,96,125,L 1,19-26,-29
46,2014-01-25,Chicago Bulls,L,87,89,L 2,19-27,-2
47,2014-01-29,Denver Nuggets,W,101,98,W 1,20-27,3
48,2014-01-31,Los Angeles Lakers,W,110,100,W 2,21-27,10
49,2014-02-01,Phoenix Suns,L,95,105,L 1,21-28,-10
50,2014-02-04,Golden State Warriors,W,91,75,W 1,22-28,16
51,2014-02-08,San Antonio Spurs,L,100,104,L 1,22-29,-4
52,2014-02-11,Dallas Mavericks,W,114,89,W 1,23-29,25
53,2014-02-12,Brooklyn Nets,L,89,105,L 1,23-30,-16
54,2014-02-18,Detroit Pistons,W,108,96,W 1,24-30,12
55,2014-02-19,Detroit Pistons,W,116,98,W 2,25-30,18
56,2014-02-21,New Orleans Pelicans,W,90,87,W 3,26-30,3
57,2014-02-22,Memphis Grizzlies,W,92,89,W 4,27-30,3
58,2014-02-28,San Antonio Spurs,L,82,92,L 1,27-31,-10
59,2014-03-02,Oklahoma City Thunder,L,99,116,L 2,27-32,-17
60,2014-03-03,Miami Heat,L,107,124,L 3,27-33,-17
61,2014-03-05,Indiana Pacers,W,109,87,W 1,28-33,22
62,2014-03-07,Cleveland Cavaliers,W,101,92,W 2,29-33,9
63,2014-03-08,Memphis Grizzlies,L,89,111,L 1,29-34,-22
64,2014-03-10,Denver Nuggets,W,105,98,W 1,30-34,7
65,2014-03-12,Washington Wizards,W,98,85,W 2,31-34,13
66,2014-03-14,Minnesota Timberwolves,W,105,93,W 3,32-34,12
67,2014-03-16,Milwaukee Bucks,W,101,92,W 4,33-34,9
68,2014-03-17,Atlanta Hawks,L,83,97,L 1,33-35,-14
69,2014-03-19,Brooklyn Nets,L,99,104,L 2,33-36,-5
70,2014-03-22,Portland Trail Blazers,W,124,94,W 1,34-36,30
71,2014-03-24,Houston Rockets,L,89,100,L 1,34-37,-11
72,2014-03-26,Brooklyn Nets,W,116,111,W 1,35-37,5
73,2014-03-28,Orlando Magic,L,105,110,L 1,35-38,-5
74,2014-03-31,Washington Wizards,W,100,94,W 1,36-38,6
75,2014-04-02,Philadelphia 76ers,W,123,93,W 2,37-38,30
76,2014-04-04,Orlando Magic,W,91,80,W 3,38-38,11
77,2014-04-05,Cleveland Cavaliers,W,96,94,W 4,39-38,2
78,2014-04-09,Washington Wizards,W,94,88,W 5,40-38,6
79,2014-04-11,Boston Celtics,L,103,106,L 1,40-39,-3
80,2014-04-12,Philadelphia 76ers,W,111,105,W 1,41-39,6
81,2014-04-14,Atlanta Hawks,W,95,93,W 2,42-39,2
82,2014-04-16,Chicago Bulls,W,91,86,W 3,43-39,5
